Unnamed: 0,Date,Home,Away,Unique_Devices,Starts,Live_Unique_Devices,Live_Starts,VOD_Unique_Devices,VOD_Starts,Life_Play_Time,Season,Attendance,Capacity,Total Full Season Equivalent Non Suite Tickets,Group Non Suite Tickets,Single Game Total Non Suite Tickets,Total Non Suite Tickets,dma_home,dma_away,National_Gm_Num,Network,Start_Time,End_Time,Duration_Mins,National_Rating,Average_Viewers_000,Average_Households_000,GM,DAY,ET,LOCAL,AWAY TV,DUR,HH RTG,HH SHR,HH IMP,P2+ IMP,HOME TV,DUR.1,HH RTG.1,HH SHR.1,HH IMP.1,P2+ IMP.1,NAT TV,CN TV,Num_Secondary_Transactions,Avg_Markup_Over_Full_STM_Price
,2015-10-28,LAL,MIN,,,,,,,,2015-16,18997.0,18997.0,14341.0,167.0,1837.0,16345.0,5.48,1.74,4.0,ESPN,0.938888889,0.054166667,166.0,2.0,2361.0,1839.0,17,Wed,10:30 PM,7:30 PM,FSNN-MIN,165.0,0.7,2.0,13.0,20.0,TWC SN/TWC D,180.0,2.7,4,150,227,ESPN,,276.0,28.5%
,2015-10-28,MEM,CLE,,,,,,,,2015-16,18119.0,18119.0,11506.0,1671.0,2900.0,16077.0,0.63,1.5,,,,,,,,,11,Wed,8:00 PM,7:00 PM,FSO,150.0,9.1,14.0,136.0,202.0,FSSE-MEM,150.0,4.4,6.5,28,,,,242.0,177.5%
,2015-10-28,MIA,CHA,,,,,,,,2015-16,19724.0,19600.0,13934.0,2666.0,1653.0,18253.0,1.7,1.19,,,,,,,,,8,Wed,7:30 PM,7:30 PM,FSSE-CHA,150.0,1.4,2.1,16.4,21.2,FS-SUN,165.0,7.4,11,122,165,,,,
,2015-10-28,MIL,NYK,,,,,,,,2015-16,18717.0,18717.0,6730.0,3660.0,2563.0,12953.0,0.9,7.35,,,,,,,,,12,Wed,8:00 PM,7:00 PM,MSG,165.0,1.7,2.0,123.0,147.0,FSNWI,165.0,2.7,4,24,,,,28.0,-93.2%
,2015-10-28,OKC,SAS,,,,,,,,2015-16,18203.0,18203.0,14660.0,1279.0,1131.0,17070.0,0.72,0.94,3.0,ESPN,0.836805556,0.938888889,147.0,1.5,1818.0,1416.0,13,Wed,8:00 PM,7:00 PM,KENS,150.0,14.1,22.0,128.0,,FSOK,165.0,3.918181818,5.636363636,27.54545455,,ESPN,,521.0,108.7%
,2015-10-28,ORL,WAS,,,,,,,,2015-16,18846.0,18846.0,7133.0,5047.0,1554.0,13734.0,1.52,2.48,,,,,,,,,4,Wed,7:00 PM,7:00 PM,CSN-W,165.0,1.2,2.0,29.0,41.0,FSFL,165.0,1.7,3,26,36,,,233.0,-6.4%
,2015-10-28,PHX,DAL,,,,,,,,2015-16,18055.0,18055.0,7930.0,2258.0,3493.0,13681.0,1.89,2.71,,,,,,,,,14,Wed,10:00 PM,7:00 PM,FSSW-DAL,165.0,1.8,3.0,49.0,64.0,FSA,150.0,2.3,3,42,54,,,153.0,-18.8%
,2015-10-28,POR,NOP,,,,,,,,2015-16,19393.0,19393.0,12011.0,1439.0,1870.0,15320.0,1.14,0.64,,,,,,,,,15,Wed,10:00 PM,7:00 PM,FSNO,150.0,1.1,1.9,7.1,,KGW,150.0,9.2,15,105,158,,,269.0,30.0%
,2015-10-28,SAC,LAC,,,,,,,,2015-16,17458.0,17317.0,9550.0,2279.0,3658.0,15487.0,1.38,5.48,,,,,,,,,16,Wed,10:00 PM,7:00 PM,FSNP,180.0,1.1,2.0,58.0,79.0,CSN-S,150.0,3,5,40,56,,,173.0,27.7%
,2015-10-28,TOR,IND,,,,,,,,2015-16,19800.0,19800.0,14626.0,1129.0,2341.0,18096.0,2.86,1.09,,,,,,,,,9,Wed,7:30 PM,7:30 PM,FSI,165.0,3.9,6.0,42.0,,,,,,,,,,351.0,85.6%
,2015-10-27,ATL,DET,,,,,,,,2015-16,19187.0,18047.0,7932.0,4618.0,3064.0,15614.0,2.41,1.85,,,,,,,,,1,Tue,8:00 PM,8:00 PM,FSD,150.0,2.3,3.0,42.0,49.0,FSSE-ATL,150.0,2.2,3,52,81,,,397.0,-12.5%
,2015-10-27,CHI,CLE,,,,,,,,2015-16,21957.0,20917.0,15556.0,551.0,2053.0,18160.0,3.46,1.5,1.0,TNT,0.833333333,0.935416667,147.0,2.6,3461.0,2417.0,2,Tue,8:00 PM,7:00 PM,,,,,,,,,,,,,TNT,,462.0,106.2%
,2015-10-27,GSW,NOP,,,,,,,,2015-16,19596.0,19596.0,15779.0,914.0,878.0,17571.0,2.49,0.64,2.0,TNT,0.935416667,0.065277778,187.0,1.9,2528.0,1791.0,3,Tue,10:30 PM,7:30 PM,,,,,,,,,,,,,TNT,,2270.0,127.8%
,2015-04-15,BRK,ORL,,,,,,,,2014-15,17098.0,17732.0,13528.0,1587.0,907.0,16022.0,7.35,1.52,,,,,,,,,1225,Wed,8:00 PM,8:00 PM,FSFL,150.0,1.3,2.0,20.0,24.0,YES,,,,,,,,,
,2015-04-15,BRK,ORL,,,,,,,,2014-15,17098.0,17732.0,13528.0,1587.0,907.0,16022.0,7.35,1.52,,,,,,,,,1225,Wed,8:00 PM,8:00 PM,FSFL,150.0,1.3,2.0,20.0,24.0,YES,,,,,,,,,
,2015-04-15,CHI,ATL,,,,,,,,2014-15,22172.0,20917.0,15819.0,740.0,1849.0,18408.0,3.46,2.41,,,,,,,,,1218,Wed,8:00 PM,7:00 PM,SSO-ATL,150.0,2.8,4.0,64.0,101.0,CSN-C,150.0,1.4,2,50,62,,,506.0,15.1%
,2015-04-15,CHI,ATL,,,,,,,,2014-15,22172.0,20917.0,15819.0,740.0,1849.0,18408.0,3.46,2.41,,,,,,,,,1218,Wed,8:00 PM,7:00 PM,SSO-ATL,150.0,2.8,4.0,64.0,101.0,CSN-C,150.0,1.4,2,50,62,,,506.0,15.1%
,2015-04-15,CLE,WAS,,,,,,,,2014-15,20562.0,20562.0,13583.0,3614.0,1423.0,18620.0,1.5,2.48,,,,,,,,,1226,Wed,8:00 PM,8:00 PM,CSN-W,165.0,0.6,1.0,13.0,16.0,FSO,165.0,7.2,11,106,134,,,4.0,99.2%
,2015-04-15,CLE,WAS,,,,,,,,2014-15,20562.0,20562.0,13583.0,3614.0,1423.0,18620.0,1.5,2.48,,,,,,,,,1226,Wed,8:00 PM,8:00 PM,CSN-W,165.0,0.6,1.0,13.0,16.0,FSO,165.0,7.2,11,106,134,,,4.0,99.2%
,2015-04-15,DAL,POR,,,,,,,,2014-15,20352.0,19200.0,12949.0,1811.0,2176.0,16936.0,2.71,1.14,,,,,,,,,1219,Wed,8:00 PM,7:00 PM,CSN-POR,150.0,2.2,5.0,26.0,33.0,FSSW-DAL,150.0,2.3,4,60,70,,,265.0,17.3%
,2015-04-15,DAL,POR,,,,,,,,2014-15,20352.0,19200.0,12949.0,1811.0,2176.0,16936.0,2.71,1.14,,,,,,,,,1219,Wed,8:00 PM,7:00 PM,CSN-POR,150.0,2.2,5.0,26.0,33.0,FSSW-DAL,150.0,2.3,4,60,70,,,265.0,17.3%
,2015-04-15,GSW,DEN,,,,,,,,2014-15,19596.0,19596.0,15062.0,2404.0,486.0,17952.0,2.49,1.63,,,,,,,,,1230,Wed,10:30 PM,7:30 PM,ASE,165.0,0.4,1.0,6.0,8.0,CSN-BA,165.0,3.6,6,88,135,ESPN,,1786.0,7.9%
,2015-04-15,GSW,DEN,,,,,,,,2014-15,19596.0,19596.0,15062.0,2404.0,486.0,17952.0,2.49,1.63,,,,,,,,,1230,Wed,10:30 PM,7:30 PM,ASE,165.0,0.4,1.0,6.0,8.0,CSN-BA,165.0,3.6,6,88,135,ESPN,,1786.0,7.9%
,2015-04-15,HOU,UTA,,,,,,,,2014-15,18320.0,18055.0,10872.0,2958.0,1487.0,15317.0,2.45,0.92,,,,,,,,,1220,Wed,8:00 PM,7:00 PM,ROOT,150.0,2.2,4.1,19.4,,ROOT,135.0,3.2,5,73,112,,,11.0,7.3%
,2015-04-15,HOU,UTA,,,,,,,,2014-15,18320.0,18055.0,10872.0,2958.0,1487.0,15317.0,2.45,0.92,,,,,,,,,1220,Wed,8:00 PM,7:00 PM,ROOT,150.0,2.2,4.1,19.4,,ROOT,135.0,3.2,5,73,112,,,11.0,7.3%
,2015-04-15,LAL,SAC,,,,,,,,2014-15,18997.0,18997.0,18635.0,201.0,1839.0,20675.0,5.48,1.38,,,,,,,,,1231,Wed,10:30 PM,7:30 PM,CSN-S,150.0,1.9,3.0,26.0,35.0,TWC SN/TWC D,150.0,0.7,1,39,55,,,676.0,-37.3%
,2015-04-15,LAL,SAC,,,,,,,,2014-15,18997.0,18997.0,18635.0,201.0,1839.0,20675.0,5.48,1.38,,,,,,,,,1231,Wed,10:30 PM,7:30 PM,CSN-S,150.0,1.9,3.0,26.0,35.0,TWC SN/TWC D,150.0,0.7,1,39,55,,,676.0,-37.3%
,2015-04-15,MEM,IND,,,,,,,,2014-15,17109.0,18119.0,9663.0,1712.0,694.0,12069.0,0.63,1.09,241.0,ESPN,0.899305556,0,145.0,1.2,1281.0,1086.0,1221,Wed,8:00 PM,7:00 PM,FSI,150.0,2.9,6.0,31.0,,SSO-MEM,150.0,1.01,1.6,6.8,,,,170.0,-4.8%
,2015-04-15,MEM,IND,,,,,,,,2014-15,17109.0,18119.0,9663.0,1712.0,694.0,12069.0,0.63,1.09,241.0,ESPN,0.899305556,0,145.0,1.2,1281.0,1086.0,1221,Wed,8:00 PM,7:00 PM,FSI,150.0,2.9,6.0,31.0,,SSO-MEM,150.0,1.01,1.6,6.8,,,,170.0,-4.8%
,2015-04-15,MIL,BOS,,,,,,,,2014-15,17316.0,18717.0,5527.0,1422.0,3914.0,10863.0,0.9,2.42,,,,,,,,,1222,Wed,8:00 PM,7:00 PM,CSN-NE,135.0,2.1,3.0,52.0,71.0,FSNWI+,150.0,0.3,0,2,,,,152.0,-37.4%
,2015-04-15,MIL,BOS,,,,,,,,2014-15,17316.0,18717.0,5527.0,1422.0,3914.0,10863.0,0.9,2.42,,,,,,,,,1222,Wed,8:00 PM,7:00 PM,CSN-NE,135.0,2.1,3.0,52.0,71.0,FSNWI+,150.0,0.3,0,2,,,,152.0,-37.4%
,2015-04-15,MIN,OKC,,,,,,,,2014-15,18250.0,19356.0,6025.0,4911.0,2554.0,13490.0,1.74,0.72,,,,,,,,,1223,Wed,8:00 PM,7:00 PM,FSOK,150.0,10.25,16.6,72.1,,FSNN-MIN,,,,,,,,135.0,13.0%
,2015-04-15,MIN,OKC,,,,,,,,2014-15,18250.0,19356.0,6025.0,4911.0,2554.0,13490.0,1.74,0.72,,,,,,,,,1223,Wed,8:00 PM,7:00 PM,FSOK,150.0,10.25,16.6,72.1,,FSNN-MIN,,,,,,,,135.0,13.0%
,2015-04-15,NOP,SAS,,,,,,,,2014-15,18524.0,16867.0,10474.0,3581.0,2102.0,16157.0,0.64,0.94,,,,,,,,,1224,Wed,8:00 PM,7:00 PM,FSSW-SA,150.0,13.1,21.0,119.0,,FSNO,150.0,6.63,9,42.6,,,,242.0,70.2%
,2015-04-15,NOP,SAS,,,,,,,,2014-15,18524.0,16867.0,10474.0,3581.0,2102.0,16157.0,0.64,0.94,,,,,,,,,1224,Wed,8:00 PM,7:00 PM,FSSW-SA,150.0,13.1,21.0,119.0,,FSNO,150.0,6.63,9,42.6,,,,242.0,70.2%
,2015-04-15,NYK,DET,,,,,,,,2014-15,19812.0,19812.0,15739.0,686.0,1607.0,18032.0,7.35,1.85,,,,,,,,,1227,Wed,8:00 PM,8:00 PM,FSD,150.0,0.6,1.0,11.0,11.0,MSG,150.0,0.2,0,18,15,,,810.0,-15.9%
,2015-04-15,NYK,DET,,,,,,,,2014-15,19812.0,19812.0,15739.0,686.0,1607.0,18032.0,7.35,1.85,,,,,,,,,1227,Wed,8:00 PM,8:00 PM,FSD,150.0,0.6,1.0,11.0,11.0,MSG,150.0,0.2,0,18,15,,,810.0,-15.9%
,2015-04-15,PHI,MIA,,,,,,,,2014-15,14476.0,20328.0,6935.0,2996.0,1663.0,11594.0,2.94,1.7,,,,,,,,,1228,Wed,8:00 PM,8:00 PM,SunSpM,165.0,3.4,6.0,56.0,68.0,CSN-P,150.0,0.8,1,22,29,,,,
,2015-04-15,PHI,MIA,,,,,,,,2014-15,14476.0,20328.0,6935.0,2996.0,1663.0,11594.0,2.94,1.7,,,,,,,,,1228,Wed,8:00 PM,8:00 PM,SunSpM,165.0,3.4,6.0,56.0,68.0,CSN-P,150.0,0.8,1,22,29,,,,
,2015-04-15,TOR,CHA,,,,,,,,2014-15,19800.0,19800.0,12693.0,2821.0,3210.0,18724.0,2.86,1.19,240.0,ESPN,0.791666667,0.899305556,155.0,0.6,717.0,564.0,1229,Wed,8:00 PM,8:00 PM,,,,,,,,,,,,,ESPN,,,
,2015-04-15,TOR,CHA,,,,,,,,2014-15,19800.0,19800.0,12693.0,2821.0,3210.0,18724.0,2.86,1.19,240.0,ESPN,0.791666667,0.899305556,155.0,0.6,717.0,564.0,1229,Wed,8:00 PM,8:00 PM,,,,,,,,,,,,,ESPN,,,
,2015-04-14,BOS,TOR,,,,,,,,2014-15,18624.0,18624.0,9556.0,2363.0,3352.0,15271.0,2.42,2.86,,,,,,,,,1215,Tue,7:30 PM,7:30 PM,,,,,,,CSN-NE,150.0,2.5,4,61,88,,,174.0,74.8%
,2015-04-14,BOS,TOR,,,,,,,,2014-15,18624.0,18624.0,9556.0,2363.0,3352.0,15271.0,2.42,2.86,,,,,,,,,1215,Tue,7:30 PM,7:30 PM,,,,,,,CSN-NE,150.0,2.5,4,61,88,,,174.0,74.8%
,2015-04-14,IND,WAS,,,,,,,,2014-15,18165.0,18165.0,8103.0,3830.0,1881.0,13814.0,1.09,2.48,238.0,TNT,0.843055556,0.970833333,184.0,1.1,1288.0,1041.0,1216,Tue,8:00 PM,8:00 PM,,,,,,,,,,,,,TNT,,151.0,-8.3%
,2015-04-14,IND,WAS,,,,,,,,2014-15,18165.0,18165.0,8103.0,3830.0,1881.0,13814.0,1.09,2.48,238.0,TNT,0.843055556,0.970833333,184.0,1.1,1288.0,1041.0,1216,Tue,8:00 PM,8:00 PM,,,,,,,,,,,,,TNT,,151.0,-8.3%
,2015-04-14,PHX,LAC,,,,,,,,2014-15,18055.0,19023.0,8159.0,4055.0,1471.0,13685.0,1.89,5.48,239.0,TNT,0.970833333,0.047222222,110.0,0.9,1082.0,866.0,1217,Tue,10:30 PM,7:30 PM,FSNP,150.0,0.9,1.0,48.0,69.0,,,,,,,TNT,,234.0,-10.4%
,2015-04-14,PHX,LAC,,,,,,,,2014-15,18055.0,19023.0,8159.0,4055.0,1471.0,13685.0,1.89,5.48,239.0,TNT,0.970833333,0.047222222,110.0,0.9,1082.0,866.0,1217,Tue,10:30 PM,7:30 PM,FSNP,150.0,0.9,1.0,48.0,69.0,,,,,,,TNT,,234.0,-10.4%
,2015-04-13,ATL,NYK,,,,,,,,2014-15,18265.0,18047.0,5202.0,4765.0,4853.0,14820.0,2.41,7.35,,,,,,,,,1206,Mon,7:30 PM,7:30 PM,MSG,135.0,0.7,1.0,50.0,76.0,SSO-ATL,165.0,2.2,3,51,80,,,149.0,38.5%
,2015-04-13,ATL,NYK,,,,,,,,2014-15,18265.0,18047.0,5202.0,4765.0,4853.0,14820.0,2.41,7.35,,,,,,,,,1206,Mon,7:30 PM,7:30 PM,MSG,135.0,0.7,1.0,50.0,76.0,SSO-ATL,165.0,2.2,3,51,80,,,149.0,38.5%
,2015-04-13,BRK,CHI,,,,,,,,2014-15,17732.0,17732.0,9044.0,1422.0,2808.0,13274.0,7.35,3.46,,,,,,,,,1207,Mon,7:30 PM,7:30 PM,CSN-C,150.0,4.5,8.0,157.0,207.0,YES,135.0,0.7,1,50,76,,,,
,2015-04-13,BRK,CHI,,,,,,,,2014-15,17732.0,17732.0,9044.0,1422.0,2808.0,13274.0,7.35,3.46,,,,,,,,,1207,Mon,7:30 PM,7:30 PM,CSN-C,150.0,4.5,8.0,157.0,207.0,YES,135.0,0.7,1,50,76,,,,
,2015-04-13,CHA,HOU,,,,,,,,2014-15,15797.0,19077.0,10517.0,1172.0,598.0,12287.0,1.19,2.45,,,,,,,,,1203,Mon,7:00 PM,7:00 PM,ROOT,150.0,1.5,3.0,34.0,48.0,SSO-CHA,150.0,0.54,1.1,6.3,8,,,61.0,42.6%
,2015-04-13,CHA,HOU,,,,,,,,2014-15,15797.0,19077.0,10517.0,1172.0,598.0,12287.0,1.19,2.45,,,,,,,,,1203,Mon,7:00 PM,7:00 PM,ROOT,150.0,1.5,3.0,34.0,48.0,SSO-CHA,150.0,0.54,1.1,6.3,8,,,61.0,42.6%
,2015-04-13,CLE,DET,,,,,,,,2014-15,20562.0,20562.0,13651.0,2433.0,1786.0,17870.0,1.5,1.85,,,,,,,,,1204,Mon,7:00 PM,7:00 PM,FSD,135.0,0.9,1.0,16.0,18.0,FSO,135.0,5.7,9,84,117,,,2.0,63.8%
,2015-04-13,CLE,DET,,,,,,,,2014-15,20562.0,20562.0,13651.0,2433.0,1786.0,17870.0,1.5,1.85,,,,,,,,,1204,Mon,7:00 PM,7:00 PM,FSD,135.0,0.9,1.0,16.0,18.0,FSO,135.0,5.7,9,84,117,,,2.0,63.8%
,2015-04-13,GSW,MEM,,,,,,,,2014-15,19596.0,19596.0,15335.0,2197.0,402.0,17934.0,2.49,0.63,237.0,NBA TV,0.939583333,0.046527778,154.0,0.6,397.0,340.0,1213,Mon,10:30 PM,7:30 PM,SSO-MEM,150.0,4.47,7.6,29.2,,CSN-BA,150.0,4.3,7,107,155,NBA TV,,1792.0,30.6%
,2015-04-13,GSW,MEM,,,,,,,,2014-15,19596.0,19596.0,15335.0,2197.0,402.0,17934.0,2.49,0.63,237.0,NBA TV,0.939583333,0.046527778,154.0,0.6,397.0,340.0,1213,Mon,10:30 PM,7:30 PM,SSO-MEM,150.0,4.47,7.6,29.2,,CSN-BA,150.0,4.3,7,107,155,NBA TV,,1792.0,30.6%
,2015-04-13,LAC,DEN,,,,,,,,2014-15,19060.0,19060.0,11320.0,2333.0,1228.0,14881.0,5.48,1.63,,,,,,,,,1214,Mon,10:30 PM,7:30 PM,ASE,150.0,0.4,1.0,6.0,6.0,FSNP,150.0,0.9,1,49,67,,,248.0,-33.1%
,2015-04-13,LAC,DEN,,,,,,,,2014-15,19060.0,19060.0,11320.0,2333.0,1228.0,14881.0,5.48,1.63,,,,,,,,,1214,Mon,10:30 PM,7:30 PM,ASE,150.0,0.4,1.0,6.0,6.0,FSNP,150.0,0.9,1,49,67,,,248.0,-33.1%
,2015-04-13,MIA,ORL,,,,,,,,2014-15,19600.0,19600.0,14052.0,2986.0,1149.0,18187.0,1.7,1.52,,,,,,,,,1208,Mon,7:30 PM,7:30 PM,FSFL,150.0,0.7,1.0,10.0,14.0,SunSpM,165.0,4.4,7,72,107,,,623.0,-36.8%
,2015-04-13,MIA,ORL,,,,,,,,2014-15,19600.0,19600.0,14052.0,2986.0,1149.0,18187.0,1.7,1.52,,,,,,,,,1208,Mon,7:30 PM,7:30 PM,FSFL,150.0,0.7,1.0,10.0,14.0,SunSpM,165.0,4.4,7,72,107,,,623.0,-36.8%
,2015-04-13,MIN,NOP,,,,,,,,2014-15,13009.0,19356.0,5824.0,2554.0,513.0,8891.0,1.74,0.64,,,,,,,,,1209,Mon,8:00 PM,7:00 PM,FSNO,150.0,3.01,4.3,19.4,,,,,,,,,,67.0,-33.1%
,2015-04-13,MIN,NOP,,,,,,,,2014-15,13009.0,19356.0,5824.0,2554.0,513.0,8891.0,1.74,0.64,,,,,,,,,1209,Mon,8:00 PM,7:00 PM,FSNO,150.0,3.01,4.3,19.4,,,,,,,,,,67.0,-33.1%
,2015-04-13,OKC,POR,,,,,,,,2014-15,18203.0,18203.0,14624.0,1671.0,750.0,17045.0,0.72,1.14,236.0,NBA TV,0.835416667,0.939583333,150.0,0.46,311.0,259.0,1210,Mon,8:00 PM,7:00 PM,KGW,150.0,7.1,13.0,82.0,125.0,FSOK,150.0,8.17,12.1,57.6,,NBA TV,,282.0,32.1%
,2015-04-13,OKC,POR,,,,,,,,2014-15,18203.0,18203.0,14624.0,1671.0,750.0,17045.0,0.72,1.14,236.0,NBA TV,0.835416667,0.939583333,150.0,0.46,311.0,259.0,1210,Mon,8:00 PM,7:00 PM,KGW,150.0,7.1,13.0,82.0,125.0,FSOK,150.0,8.17,12.1,57.6,,NBA TV,,282.0,32.1%
,2015-04-13,PHI,MIL,,,,,,,,2014-15,10598.0,20328.0,6482.0,1569.0,786.0,8837.0,2.94,0.9,,,,,,,,,1205,Mon,7:00 PM,7:00 PM,FSNWI,135.0,1.8,3.0,16.0,,CSN-P,165.0,0.6,1,17,17,,,,
,2015-04-13,PHI,MIL,,,,,,,,2014-15,10598.0,20328.0,6482.0,1569.0,786.0,8837.0,2.94,0.9,,,,,,,,,1205,Mon,7:00 PM,7:00 PM,FSNWI,135.0,1.8,3.0,16.0,,CSN-P,165.0,0.6,1,17,17,,,,
,2015-04-13,SAC,LAL,,,,,,,,2014-15,17317.0,17317.0,9644.0,1932.0,1866.0,13442.0,1.38,5.48,,,,,,,,,1212,Mon,10:00 PM,7:00 PM,TWC SN/TWC D,135.0,0.6,1.0,31.0,38.0,CSN-S,135.0,1.6,2,22,36,,,187.0,18.7%
,2015-04-13,SAC,LAL,,,,,,,,2014-15,17317.0,17317.0,9644.0,1932.0,1866.0,13442.0,1.38,5.48,,,,,,,,,1212,Mon,10:00 PM,7:00 PM,TWC SN/TWC D,135.0,0.6,1.0,31.0,38.0,CSN-S,135.0,1.6,2,22,36,,,187.0,18.7%
,2015-04-13,UTA,DAL,,,,,,,,2014-15,19911.0,19911.0,9161.0,1207.0,2765.0,13133.0,0.92,2.71,,,,,,,,,1211,Mon,9:00 PM,7:00 PM,FSSW-DAL,150.0,1.9,3.0,49.0,58.0,ROOT,150.0,3.24,6.4,28.9,,,,,
,2015-04-13,UTA,DAL,,,,,,,,2014-15,19911.0,19911.0,9161.0,1207.0,2765.0,13133.0,0.92,2.71,,,,,,,,,1211,Mon,9:00 PM,7:00 PM,FSSW-DAL,150.0,1.9,3.0,49.0,58.0,ROOT,150.0,3.24,6.4,28.9,,,,,
,2015-04-12,BOS,CLE,,,,,,,,2014-15,18624.0,18624.0,9894.0,2009.0,4736.0,16639.0,2.42,1.5,,,,,,,,,1195,Sun,3:00 PM,3:00 PM,FSO,135.0,3.4,7.0,49.0,74.0,CSN-NE,135.0,1.6,4,40,48,,,321.0,326.7%
,2015-04-12,BOS,CLE,,,,,,,,2014-15,18624.0,18624.0,9894.0,2009.0,4736.0,16639.0,2.42,1.5,,,,,,,,,1195,Sun,3:00 PM,3:00 PM,FSO,135.0,3.4,7.0,49.0,74.0,CSN-NE,135.0,1.6,4,40,48,,,321.0,326.7%
,2015-04-12,DEN,SAC,,,,,,,,2014-15,14004.0,19155.0,6119.0,2705.0,1139.0,9963.0,1.63,1.38,,,,,,,,,1197,Sun,5:00 PM,3:00 PM,CSN-S,150.0,0.6,1.0,7.0,11.0,ASE,150.0,0.4,1,6,8,,,,
,2015-04-12,DEN,SAC,,,,,,,,2014-15,14004.0,19155.0,6119.0,2705.0,1139.0,9963.0,1.63,1.38,,,,,,,,,1197,Sun,5:00 PM,3:00 PM,CSN-S,150.0,0.6,1.0,7.0,11.0,ASE,150.0,0.4,1,6,8,,,,
,2015-04-12,DET,CHA,,,,,,,,2014-15,17297.0,19971.0,5214.0,4974.0,701.0,10889.0,1.85,1.19,,,,,,,,,1196,Sun,3:30 PM,3:30 PM,SSO-CHA,150.0,0.28,0.6,2.8,4.0,FSD,150.0,0.8,2,14,13,,,,
,2015-04-12,DET,CHA,,,,,,,,2014-15,17297.0,19971.0,5214.0,4974.0,701.0,10889.0,1.85,1.19,,,,,,,,,1196,Sun,3:30 PM,3:30 PM,SSO-CHA,150.0,0.28,0.6,2.8,4.0,FSD,150.0,0.8,2,14,13,,,,
,2015-04-12,HOU,NOP,,,,,,,,2014-15,18318.0,18055.0,11400.0,2722.0,1801.0,15923.0,2.45,0.64,,,,,,,,,1200,Sun,7:00 PM,6:00 PM,FSNO,150.0,3.85,5.7,24.6,,ROOT,150.0,3.9,6,89,128,NBA TV,,4.0,66.6%
,2015-04-12,HOU,NOP,,,,,,,,2014-15,18318.0,18055.0,11400.0,2722.0,1801.0,15923.0,2.45,0.64,,,,,,,,,1200,Sun,7:00 PM,6:00 PM,FSNO,150.0,3.85,5.7,24.6,,ROOT,150.0,3.9,6,89,128,NBA TV,,4.0,66.6%
,2015-04-12,IND,OKC,,,,,,,,2014-15,18165.0,18165.0,10746.0,2196.0,2844.0,15786.0,1.09,0.72,,,,,,,,,1198,Sun,6:00 PM,6:00 PM,FSOK,150.0,7.06,12.0,49.7,,FSI,165.0,3.1,6,34,,,,187.0,60.2%
,2015-04-12,IND,OKC,,,,,,,,2014-15,18165.0,18165.0,10746.0,2196.0,2844.0,15786.0,1.09,0.72,,,,,,,,,1198,Sun,6:00 PM,6:00 PM,FSOK,150.0,7.06,12.0,49.7,,FSI,165.0,3.1,6,34,,,,187.0,60.2%
,2015-04-12,LAL,DAL,,,,,,,,2014-15,18071.0,18997.0,14356.0,515.0,1131.0,16002.0,5.48,2.71,235.0,NBA TV,0.898611111,0.002777778,150.0,0.3,205.0,173.0,1202,Sun,9:30 PM,6:30 PM,FSSW-DAL,150.0,2.7,5.0,70.0,109.0,TWC SN/TWC D,150.0,0.8,1,43,55,NBA TV,,631.0,-32.0%
,2015-04-12,LAL,DAL,,,,,,,,2014-15,18071.0,18997.0,14356.0,515.0,1131.0,16002.0,5.48,2.71,235.0,NBA TV,0.898611111,0.002777778,150.0,0.3,205.0,173.0,1202,Sun,9:30 PM,6:30 PM,FSSW-DAL,150.0,2.7,5.0,70.0,109.0,TWC SN/TWC D,150.0,0.8,1,43,55,NBA TV,,631.0,-32.0%
,2015-04-12,MIL,BRK,,,,,,,,2014-15,16504.0,18717.0,4984.0,6238.0,1379.0,12601.0,0.9,7.35,,,,,,,,,1194,Sun,3:00 PM,2:00 PM,YES,135.0,0.4,1.0,33.0,38.0,FSNWI+,,,,,,,,107.0,-22.5%
,2015-04-12,MIL,BRK,,,,,,,,2014-15,16504.0,18717.0,4984.0,6238.0,1379.0,12601.0,0.9,7.35,,,,,,,,,1194,Sun,3:00 PM,2:00 PM,YES,135.0,0.4,1.0,33.0,38.0,FSNWI+,,,,,,,,107.0,-22.5%
,2015-04-12,SAS,PHX,,,,,,,,2014-15,18581.0,18418.0,12675.0,2427.0,1332.0,16434.0,0.94,1.89,,,,,,,,,1201,Sun,7:00 PM,6:00 PM,FSA,120.0,1.7,3.0,31.0,50.0,FSSW-SA,150.0,12.4,21,113,,,,397.0,47.4%
,2015-04-12,SAS,PHX,,,,,,,,2014-15,18581.0,18418.0,12675.0,2427.0,1332.0,16434.0,0.94,1.89,,,,,,,,,1201,Sun,7:00 PM,6:00 PM,FSA,120.0,1.7,3.0,31.0,50.0,FSSW-SA,150.0,12.4,21,113,,,,397.0,47.4%
,2015-04-12,WAS,ATL,,,,,,,,2014-15,19041.0,20356.0,10743.0,2899.0,2231.0,15873.0,2.48,2.41,234.0,NBA TV,0.750694444,0.858333333,155.0,0.3,197.0,172.0,1199,Sun,6:00 PM,6:00 PM,SSO-ATL,150.0,1.6,3.0,37.0,54.0,CSN-W,150.0,0.8,2,20,27,,,392.0,41.8%
