"","Date","Home","Away","Unique_Devices","Starts","Live_Unique_Devices","Live_Starts","VOD_Unique_Devices","VOD_Starts","Life_Play_Time","Attendance","Capacity","Num_Secondary_Transactions","Avg_Markup","season_tickets","group_tickets","single_game_tickets","total_ns_tickets","NAT.TV","NAT_dur","NAT_ratings","NAT_avg_viewers","NAT_avg_household","CN.TV","CN.TV2","DAY","DAY2","ET","ET2","Month","A_DUR","A_HH.RTG","A_HH.SHR","A_HH.IMP","H_DUR","H_HH.RTG","H_HH.SHR","H_HH.IMP","dma_home","dma_away","home_gt","away_gt","home_gt_q","away_gt_q","home_gt_lag","away_gt_lag","home_gt_lagq","away_gt_lagq","gt_tot","gtlag_tot","gt2_tot","gtq_tot","gtlagq_tot","gt2q_tot","Home_Followers_Facebook","Home_Followers_Twitter","Home_Followers_Instagram","Home_Followers_Snapchat","Home_Followers_Weibo","Home_Engagements_Facebook","Home_Engagements_Twitter","Home_Engagements_Instagram","Home_Impressions_Facebook","Home_Impressions_Twitter","Away_Followers_Facebook","Away_Followers_Twitter","Away_Followers_Instagram","Away_Followers_Snapchat","Away_Followers_Weibo","Away_Engagements_Facebook","Away_Engagements_Twitter","Away_Engagements_Instagram","Away_Impressions_Facebook","Away_Impressions_Twitter","fbf_tot","twf_tot","igf_tot","scf_tot","wbf_tot","fbe_tot","twe_tot","ige_tot","fbi_tot","twi_tot","sellout","dma_tot"
"564","2018-01-19","UTA","NYK",2735,4562,143,222,2592,4340,118435.49,18306,18306,229,"23.40%",10810,905,3808,15523,"ESPN",150,1,1057,845,"NBAC","NBAC","Fri","Fri","8:30 PM","Late","1",165,0.8,2,58,150,2.2,4.363636364,21,0.92,7.35,63.3333333333333,4.75,2.53333333333333,2.19230769230769,148.5,5.8695652173913,5.94,2.70903010033445,68.0833333333333,154.369565217391,222.452898550725,4.72564102564103,8.64903010033445,13.3746711259755,1286697,760826,538279,56007,678108,2611878,3909167,4214559,22602578,30718474,6037896,2044060,1693368,76483,1696797,8713482,4965404,14630405,79145257,39772825,7324593,2804886,2231647,132490,2374905,11325360,8874571,18844964,31316060,70491299,1,8.27
"565","2018-01-18","BOS","PHI",29309,83485,24795,76162,4789,7323,1905145.24,18624,18624,1288,"87.00%",14502,1078,1607,17187,"TNT",152,1.1,1201,960,"TSN2","TSN2","Thu","Weekday","7:00 PM","7:00 PM","1",NA,NA,NA,NA,150,4.1,7,99,2.42,2.94,7.04347826086957,16.2,7.82608695652174,1.485,3.46153846153846,12.5,3.84615384615385,1.14583333333333,23.2434782608696,15.9615384615385,39.205016722408,9.31108695652174,4.99198717948718,14.3030741360089,8992102,3115907,2292343,155412,795063,9132047,8877395,26802573,102506845,82860901,1631277,1389054,940993,48095,1226164,7150948,7605564,6927455,43289506,54129242,10623379,4504961,3233336,203507,2021227,16282995,16482959,33730028,109657793,136990143,1,5.36
"566","2018-01-18","CLE","ORL",68413,179111,61485,164512,8746,14599,2505210.6,20562,20562,63,"-2.80%",15163,2959,1031,19153,"none",NA,NA,NA,NA,"NBAC","NBAC","Thu","Weekday","7:00 PM","7:00 PM","1",150,0.6,1,9,150,9.3,14,135,1.5,1.52,7.71428571428571,29.7,3.80357142857143,2.75785714285714,7.5,20,3.69791666666667,1.85714285714286,37.4142857142857,27.5,64.9142857142857,6.56142857142857,5.55505952380952,12.1164880952381,8642788,3035956,5920589,398350,3302741,32292263,18038012,73398242,245312061,124774887,2786220,1584888,644304,25154,1518686,5109101,731015,1593558,29859410,6117683,11429008,4620844,6564893,423504,4821427,37401364,18769027,74991800,250421162,130892570,1,3.02
"567","2018-01-18","HOU","MIN",22117,59745,19080,54617,3266,5128,1134703.92,18055,18055,49,"-19.20%",11712,917,1867,14496,"TNT",132,1.3,1502,1143,"TSN2","TSN2","Thu","Weekday","8:30 PM","Late","1",NA,NA,NA,NA,135,1,2,25,2.45,1.74,7.71428571428571,10.125,2.75510204081633,6.328125,11.25,6.66666666666667,4.01785714285714,4.16666666666667,17.8392857142857,17.9166666666667,35.7559523809524,9.08322704081633,8.18452380952381,17.2677508503401,8151480,2417177,2148838,124282,3314786,8955377,7091957,13026095,81809919,54101028,1884988,823808,973554,48941,2846330,2152645,3989756,5468833,24458348,34265173,10036468,3240985,3122392,173223,6161116,11108022,11081713,18494928,83962564,88366201,1,4.19
"568","2018-01-18","POR","IND",17821,34871,15970,31725,2210,3146,530438.67,19071,19393,337,"-25.30%",12507,2531,1773,16811,"none",NA,NA,NA,NA,"NBAC","NBAC","Thu","Weekday","7:00 PM","7:00 PM","1",135,2.9,6,30,150,3,5,36,1.14,1.09,39.2727272727273,9.81818181818182,2.90909090909091,2.45454545454545,20,12.8571428571429,1.48148148148148,3.21428571428571,49.0909090909091,32.8571428571429,81.948051948052,5.36363636363636,4.6957671957672,10.0594035594036,2439377,1102136,964277,82899,567614,3751381,4587768,6721932,38163106,46153847,3324607,1086179,1181632,58302,951240,1796807,2442056,3462449,25528708,24024518,5763984,2188315,2145909,141201,1518854,5548188,7029824,10184381,39959913,70178365,0.983396070747177,2.23
"569","2018-01-17","ATL","NOP",17004,32271,15480,29875,1769,2396,334851.91,10894,15711,128,"-50.30%",6152,1656,560,8368,"none",NA,NA,NA,NA,"none","none","Wed","Weekday","7:30 PM","7:30 PM","1",150,1.37,1.6,8.9,150,0.6,1,16,2.41,0.64,15,15,1.66666666666667,2.5,16,12.8,1.77777777777778,2.13333333333333,30,28.8,58.8,4.16666666666667,3.91111111111111,8.07777777777778,1651129,1176283,754683,59770,512257,942359,1331220,2081539,12258449,19028405,1715057,782966,858441,35248,896604,1173172,1571337,2576999,13855695,16395920,3366186,1959249,1613124,95018,1408861,2115531,2902557,4658538,13431621,35424325,0.693399528992426,3.05
"570","2018-01-17","BRK","SAS",12899,25254,11377,22501,1779,2753,505296.26,15425,17732,NA,"",8907,1612,2011,12530,"none",NA,NA,NA,NA,"none","none","Wed","Weekday","7:30 PM","7:30 PM","1",150,6.6,10,61,150,0.3,0,22,7.35,0.94,12.6923076923077,47.5,7.05128205128205,2.44579945799458,6.4,66.6666666666667,3.55555555555556,3.4327009936766,60.1923076923077,73.0666666666667,133.258974358974,9.49708150927663,6.98825654923216,16.4853380585088,2741547,867366,754477,69229,2179076,994844,1206890,2768684,13749258,15479079,7209630,3245088,2044963,154748,2438838,18937001,10813745,13495539,150411236,93171745,9951177,4112454,2799440,223977,4617914,19931845,12020635,16264223,32686259,108650824,0.869896232799459,8.29
"571","2018-01-17","CHA","WAS",17813,32724,16060,29989,2064,2735,579940.19,11528,19077,66,"4.10%",10078,272,355,10705,"none",NA,NA,NA,NA,"none","none","Wed","Weekday","7:00 PM","7:00 PM","1",150,1.5,3,36,150,1.24,1.7,14.1,1.19,2.48,6.92307692307692,120,3.84615384615385,2.82352941176471,8.53333333333333,256,4.74074074074074,6.02352941176471,126.923076923077,264.533333333333,391.45641025641,6.66968325791855,10.7642701525054,17.433953410424,1772514,859171,821286,53318,943351,1090608,1625065,2574180,14872426,20555741,1538152,831130,823256,47553,514447,1327378,2314627,3348152,16000103,26224812,3310666,1690301,1644542,100871,1457798,2417986,3939692,5922332,16199804,46780553,0.604287885935944,3.67
"572","2018-01-17","CHI","GSW",62036,155943,54834,139200,9307,16743,2794162.19,21372,20917,303,"33.90%",9909,2536,7058,19503,"none",NA,NA,NA,NA,"none","none","Wed","Weekday","7:00 PM","7:00 PM","1",150,9,20,221,150,7.6,13,250,3.46,2.49,8.07692307692308,7.5,4.48717948717949,2.5,6.4,12.8,3.55555555555556,4.26666666666667,15.5769230769231,19.2,34.7769230769231,6.98717948717949,7.82222222222222,14.8094017094017,18421918,4050744,3436868,235497,1752431,18384393,6632202,8887479,196709932,66817465,11060295,5401840,7900480,529673,4031533,36208768,17122186,70953523,330394865,192088453,29482213,9452584,11337348,765170,5783964,54593161,23754388,79841002,232918700,258905918,1.02175264139217,5.95
"573","2018-01-17","LAC","DEN",1022,1624,73,114,949,1510,34229.47,15043,19068,3,"-66.10%",10785,2203,724,13712,"ESPN",149,0.9,1063,823,"SN1","SN","Wed","Weekday","7:30 PM","7:30 PM","1",150,0.7,1,11,150,0.4,1,21,5.48,1.63,6.42857142857143,12.6923076923077,1.60714285714286,4.53296703296703,13.7142857142857,8.53333333333333,3.42857142857143,3.04761904761905,19.1208791208791,22.247619047619,41.3684981684982,6.14010989010989,6.47619047619048,12.6163003663004,3877788,1356239,1851245,106178,2865595,2960612,2229624,6533121,36866033,26694801,2002372,766119,601324,29693,925711,3354518,1837587,2086034,28573676,18239382,5880160,2122358,2452569,135871,3791306,6315130,4067211,8619155,40220551,44934183,0.788913362701909,7.11
"574","2018-01-17","MEM","NYK",13824,29277,12714,27421,1325,1856,535523.49,12885,17794,123,"-39.90%",9957,492,309,10758,"none",NA,NA,NA,NA,"none","none","Wed","Weekday","7:00 PM","7:00 PM","1",150,1.7,3,122,150,2.43,3.4,15.8,0.63,7.35,10.3846153846154,4.61538461538462,2.70432692307692,2.1301775147929,8.53333333333333,5.33333333333333,2.22222222222222,2.46153846153846,15,13.8666666666667,28.8666666666667,4.83450443786982,4.68376068376068,9.51826512163051,1841695,902984,565523,40430,507813,1074810,1704290,1317613,11634703,16708983,6037896,2044060,1693368,76483,1696797,8713482,4965404,14630405,79145257,39772825,7879591,2947044,2258891,116913,2204610,9788292,6669694,15948018,20348185,56481808,0.724120490052827,7.98
"575","2018-01-17","MIL","MIA",23709,47781,21937,44296,2140,3485,799328.1,16695,18717,15,"-62.90%",8032,1330,3944,13306,"none",NA,NA,NA,NA,"none","none","Wed","Weekday","7:00 PM","7:00 PM","1",165,3.3,6,56,150,2,3,17,0.9,1.7,19.5,33,4.33333333333333,12.8092105263158,13.0909090909091,66.9090909090909,2.90909090909091,25.9712918660287,52.5,80,132.5,17.1425438596491,28.8803827751196,46.0229266347687,1627513,851464,919529,83603,2961999,8690487,5136199,8032922,65213825,42713787,15774023,4592475,2908200,131104,2241900,10407726,4196257,15132090,98288374,49613401,17401536,5443939,3827729,214707,5203899,19098213,9332456,23165012,75621551,92327188,0.89196986696586,2.6
"576","2018-01-17","OKC","LAL",3482,5829,147,214,3336,5615,113745.27,18203,18203,736,"26.70%",14580,1710,605,16895,"ESPN",131,1.3,1540,1170,"none","none","Wed","Weekday","7:00 PM","7:00 PM","1",135,0.7,1,37,135,6,9,42,0.72,5.48,30,10.3846153846154,3.57142857142857,2.07692307692308,33.0666666666667,8.53333333333333,3.93650793650794,1.70666666666667,40.3846153846154,41.6,81.9846153846154,5.64835164835165,5.6431746031746,11.2915262515263,7250421,2453843,3272587,183757,1701113,4472210,4775316,17369446,58921574,44012856,21574455,7291104,4320149,221685,2878822,14424132,10722320,11332546,177700690,135910886,28824876,9744947,7592736,405442,4579935,18896342,15497636,28701992,73345706,179923742,1,6.2
"577","2018-01-17","SAC","UTA",16875,31983,15778,29748,1347,2235,643575.83,17583,17583,303,"-55.10%",9667,933,1669,12269,"none",NA,NA,NA,NA,"none","none","Wed","Weekday","7:00 PM","7:00 PM","1",150,4.17,8.1,39.6,150,1.1,2,15,1.38,0.92,15,82.5,1.66666666666667,3.3,18.6666666666667,229.333333333333,2.07407407407407,9.17333333333333,97.5,248,345.5,4.96666666666667,11.2474074074074,16.2140740740741,4396822,930371,713344,44576,952141,3006771,1742955,1933162,20952854,14311606,1286697,760826,538279,56007,678108,2611878,3909167,4214559,22602578,30718474,5683519,1691197,1251623,100583,1630249,5618649,5652122,6147721,23564732,45030080,1,2.3
"578","2018-01-17","TOR","DET",12955,24534,11733,22514,1427,2020,347527.31,19800,19800,960,"10.90%",14565,1677,1935,18177,"none",NA,NA,NA,NA,"SN1","SN","Wed","Weekday","7:30 PM","7:30 PM","1",150,1.5,2,26,NA,NA,NA,NA,2.86,1.85,105,6.92307692307692,4.63235294117647,2.56410256410256,42.6666666666667,5.33333333333333,1.88235294117647,1.97530864197531,111.923076923077,48,159.923076923077,7.19645550527903,3.85766158315178,11.0541170884308,2258550,1629536,1229322,88992,4052211,4734604,8373742,14121785,41626358,58220362,1812175,826252,677466,50074,1017344,2675551,1611440,2420115,23233905,22772942,4070725,2455788,1906788,139066,5069555,7410155,9985182,16541900,44301909,80993304,1,4.71
"579","2018-01-16","BOS","NOP",5952,10977,405,819,5550,10158,295500.8,18624,18624,1096,"61.90%",14446,1003,1462,16911,"NBA TV",162,0.94,595,445,"SN1","SN","Tue","Weekday","7:30 PM","7:30 PM","1",165,1.663636364,2.272727273,10.72727273,165,4.7,7,113,2.42,0.64,7.46666666666667,12.8,8.2962962962963,2.13333333333333,9.66666666666667,16.7894736842105,10.7407407407407,2.79824561403509,20.2666666666667,26.4561403508772,46.7228070175439,10.4296296296296,13.5389863547758,23.9686159844055,8992102,3115907,2292343,155412,795063,9132047,8877395,26802573,102506845,82860901,1715057,782966,858441,35248,896604,1173172,1571337,2576999,13855695,16395920,10707159,3898873,3150784,190660,1691667,10305219,10448732,29379572,103680017,99256821,1,3.06
"580","2018-01-16","DEN","DAL",21374,40714,19957,38393,1702,2321,614720.83,14097,19520,NA,"",5450,453,440,6343,"none",NA,NA,NA,NA,"none","none","Tue","Weekday","7:00 PM","7:00 PM","1",150,0.6,1,17,165,1,2,16,1.63,2.71,8.53333333333333,8.61538461538461,3.04761904761905,2.68034188034188,8.59259259259259,10.875,3.06878306878307,3.38333333333333,17.1487179487179,19.4675925925926,36.6163105413105,5.72796092796093,6.4521164021164,12.1800773300773,2002372,766119,601324,29693,925711,3354518,1837587,2086034,28573676,18239382,4472320,1460247,747425,52270,2985220,4965573,3209495,2064076,45490951,23145352,6474692,2226366,1348749,81963,3910931,8320091,5047082,4150110,33539249,41384734,0.72218237704918,4.34
"581","2018-01-16","ORL","MIN",31911,66119,28847,60740,3643,5379,896458.12,18589,18846,333,"13.70%",6069,5607,3518,15194,"none",NA,NA,NA,NA,"NBAC","NBAC","Tue","Weekday","7:00 PM","7:00 PM","1",150,3.6,7,62,150,0.4,1,6,1.52,1.74,26.6666666666667,8,2.47619047619048,5,39.5454545454545,9.1578947368421,3.67207792207792,5.72368421052632,34.6666666666667,48.7033492822966,83.3700159489633,7.47619047619048,9.39576213260424,16.8719526087947,2786220,1584888,644304,25154,1518686,5109101,731015,1593558,29859410,6117683,1884988,823808,973554,48941,2846330,2152645,3989756,5468833,24458348,34265173,4671208,2408696,1617858,74095,4365016,7261746,4720771,7062391,32012055,40382856,0.98636315398493,3.26
"582","2018-01-16","POR","PHX",1564,2391,93,136,1471,2255,49350.66,18604,19393,361,"-25.00%",12537,1542,2128,16207,"NBA TV",126,0.69,423,324,"SN1","SN","Tue","Weekday","7:00 PM","7:00 PM","1",135,0.8,1,16,150,3,5,35,1.14,1.89,32,82.2857142857143,2.37037037037037,9,21.75,16.9166666666667,1.61111111111111,1.85026041666667,114.285714285714,38.6666666666667,152.952380952381,11.3703703703704,3.46137152777778,14.8317418981482,2439377,1102136,964277,82899,567614,3751381,4587768,6721932,38163106,46153847,1918135,972532,697508,49840,526093,1576559,1522000,2344645,11364220,14052072,4357512,2074668,1661785,132739,1093707,5327940,6109768,9066577,39739665,60205919,0.959315216830815,3.03
"583","2018-01-15","ATL","SAS",1497,2296,94,148,1403,2148,43459.01,15806,15711,268,"-13.00%",6742,3701,2719,13162,"NBA TV",147,0.3,189,143,"NBAC","NBAC","Mon","Weekday","3:00 PM","Afternoon","1",150,5,11,46,150,0.5,1,13,2.41,0.94,29,63.2727272727273,3.22222222222222,3.25794530672579,30,65.4545454545455,3.33333333333333,3.37028824833703,92.2727272727273,95.4545454545455,187.727272727273,6.48016752894802,6.70362158167036,13.1837891106184,1651129,1176283,754683,59770,512257,942359,1331220,2081539,12258449,19028405,7209630,3245088,2044963,154748,2438838,18937001,10813745,13495539,150411236,93171745,8860759,4421371,2799646,214518,2951095,19879360,12144965,15577078,31195450,112200150,1.0060467188594,3.35
"584","2018-01-15","BRK","NYK",18434,37853,16199,33265,2643,4588,689514.88,17732,17732,NA,"",10237,2806,2828,15871,"none",NA,NA,NA,NA,"none","none","Mon","Weekday","3:00 PM","Afternoon","1",150,1.7,4,119,150,0.2,0,14,7.35,7.35,5.37037037037037,10.7407407407407,2.98353909465021,4.95726495726496,4.44444444444444,23.3333333333333,2.46913580246914,10.7692307692308,16.1111111111111,27.7777777777778,43.8888888888889,7.94080405191516,13.2383665716999,21.1791706236151,2741547,867366,754477,69229,2179076,994844,1206890,2768684,13749258,15479079,6037896,2044060,1693368,76483,1696797,8713482,4965404,14630405,79145257,39772825,8779443,2911426,2447845,145712,3875873,9708326,6172294,17399089,22462740,55251904,1,14.7
"585","2018-01-15","CHI","MIA",22112,49780,19908,45596,2577,4184,738271.57,20546,20917,26,"-19.40%",9762,3707,6201,19670,"none",NA,NA,NA,NA,"none","none","Mon","Weekday","2:30 PM","Noon","1",150,2.1,5,35,150,2.5,5,82,3.46,1.7,5.37037037037037,9.1578947368421,2.98353909465021,3.55470914127424,8.88888888888889,10.5,4.93827160493827,4.07565789473684,14.5282651072125,19.3888888888889,33.9171539961014,6.53824823592444,9.01392949967511,15.5521777355996,18421918,4050744,3436868,235497,1752431,18384393,6632202,8887479,196709932,66817465,15774023,4592475,2908200,131104,2241900,10407726,4196257,15132090,98288374,49613401,34195941,8643219,6345068,366601,3994331,28792119,10828459,24019569,207117658,116430866,0.982263230864847,5.16
"586","2018-01-15","CLE","GSW",69942,288854,59562,264425,11576,24429,3506698.08,20562,20562,173,"331.70%",15065,1530,2140,18735,"TNT",151,3.7,4700,3375,"TSN","TSN","Mon","Weekday","8:00 PM","Late","1",NA,NA,NA,NA,NA,NA,NA,NA,1.5,2.49,10.875,12.8888888888889,5.36197916666667,4.2962962962963,6.25,10,3.08159722222222,3.33333333333333,23.7638888888889,16.25,40.0138888888889,9.65827546296296,6.41493055555556,16.0732060185185,8642788,3035956,5920589,398350,3302741,32292263,18038012,73398242,245312061,124774887,11060295,5401840,7900480,529673,4031533,36208768,17122186,70953523,330394865,192088453,19703083,8437796,13821069,928023,7334274,68501031,35160198,144351765,281520829,316863340,1,3.99
"587","2018-01-15","DET","CHA",1759,2554,127,398,1633,2156,29176.32,17200,20491,2,"2.00%",8237,3005,1260,12502,"NBA TV",142,0.22,127,103,"none","none","Mon","Weekday","12:30 PM","Noon","1",120,0.5875,1.375,6.5,135,1.2,3,22,1.85,1.19,8.59259259259259,6.44444444444444,3.18244170096022,3.58024691358025,7.77777777777778,6.66666666666667,2.88065843621399,3.7037037037037,15.037037037037,14.4444444444444,29.4814814814815,6.76268861454047,6.5843621399177,13.3470507544582,1812175,826252,677466,50074,1017344,2675551,1611440,2420115,23233905,22772942,1772514,859171,821286,53318,943351,1090608,1625065,2574180,14872426,20555741,3584689,1685423,1498752,103392,1960695,3766159,3236505,4994295,24324513,43328683,0.839392904201845,3.04
"588","2018-01-15","LAC","HOU",16834,41514,11556,31763,5515,9751,520410.44,17622,19068,15,"22.70%",11098,2124,1193,14415,"TNT",146,1.6,1948,1483,"TSN","TSN","Mon","Weekday","7:30 PM","7:30 PM","1",NA,NA,NA,NA,NA,NA,NA,NA,5.48,2.45,11.1538461538462,9.66666666666667,2.78846153846154,3.45238095238095,9.23076923076923,10,2.30769230769231,3.57142857142857,20.8205128205128,19.2307692307692,40.0512820512821,6.24084249084249,5.87912087912088,12.1199633699634,3877788,1356239,1851245,106178,2865595,2960612,2229624,6533121,36866033,26694801,8151480,2417177,2148838,124282,3314786,8955377,7091957,13026095,81809919,54101028,12029268,3773416,4000083,230460,6180381,11915989,9321581,19559216,45821410,80795829,0.924166142227816,7.93
"589","2018-01-15","MEM","LAL",22481,69635,21113,67467,1473,2168,791642.76,17794,17794,380,"57.50%",10257,3344,1301,14902,"TNT",155,0.9,1039,798,"TSN","TSN","Mon","Weekday","4:30 PM","Afternoon","1",165,1.4,4,73,150,1.81,2.5,11.8,0.63,5.48,15.037037037037,15.037037037037,3.9158950617284,3.00740740740741,15.5555555555556,14.4444444444444,4.05092592592593,2.88888888888889,30.0740740740741,30,60.0740740740741,6.9233024691358,6.93981481481481,13.8631172839506,1841695,902984,565523,40430,507813,1074810,1704290,1317613,11634703,16708983,21574455,7291104,4320149,221685,2878822,14424132,10722320,11332546,177700690,135910886,23416150,8194088,4885672,262115,3386635,15498942,12426610,12650159,26058835,152619869,1,6.11
"590","2018-01-15","OKC","SAC",24925,61286,22308,55912,3282,5374,882042.9,18203,18203,428,"-10.40%",14839,1398,415,16652,"none",NA,NA,NA,NA,"none","none","Mon","Weekday","7:00 PM","7:00 PM","1",150,1.3,2,18,150,7.41,10.9,52.1,0.72,1.38,40.8148148148148,26.3636363636364,4.85890652557319,2.92929292929293,50,35.4545454545455,5.95238095238095,3.93939393939394,67.1784511784512,85.4545454545455,152.632996632997,7.78819945486612,9.89177489177489,17.679974346641,7250421,2453843,3272587,183757,1701113,4472210,4775316,17369446,58921574,44012856,4396822,930371,713344,44576,952141,3006771,1742955,1933162,20952854,14311606,11647243,3384214,3985931,228333,2653254,7478981,6518271,19302608,61928345,58324462,1,2.1
"591","2018-01-15","PHI","TOR",34174,74836,30222,67885,4467,6951,1183451.45,20637,20478,NA,"",15415,1705,1074,18194,"none",NA,NA,NA,NA,"TSN","TSN","Mon","Weekday","1:00 PM","Noon","1",NA,NA,NA,NA,165,1.5,4,44,2.94,2.86,29,34.8,2.65833333333333,1.53529411764706,10.9090909090909,36,1,1.58823529411765,63.8,46.9090909090909,110.709090909091,4.19362745098039,2.58823529411765,6.78186274509804,1631277,1389054,940993,48095,1226164,7150948,7605564,6927455,43289506,54129242,2258550,1629536,1229322,88992,4052211,4734604,8373742,14121785,41626358,58220362,3889827,3018590,2170315,137087,5278375,11885552,15979306,21049240,48024110,112349604,1.00776443012013,5.8
"592","2018-01-15","UTA","IND",11534,23919,10513,22018,1220,1901,394322.54,18306,18306,166,"-2.00%",10618,1143,3451,15212,"none",NA,NA,NA,NA,"none","none","Mon","Weekday","7:00 PM","7:00 PM","1",135,3.7,6,38,135,3.588888889,6.555555556,34.11111111,0.92,1.09,81.2,13.3846153846154,3.248,3.34615384615385,132,9.23076923076923,5.28,2.30769230769231,94.5846153846154,141.230769230769,235.815384615385,6.59415384615385,7.58769230769231,14.1818461538462,1286697,760826,538279,56007,678108,2611878,3909167,4214559,22602578,30718474,3324607,1086179,1181632,58302,951240,1796807,2442056,3462449,25528708,24024518,4611304,1847005,1719911,114309,1629348,4408685,6351223,7677008,24399385,54742992,1,2.01
