"Live_Starts","Attendance","Capacity","sellout","Num_Secondary_Transactions","Avg_Markup","season_tickets","group_tickets","single_game_tickets","gt_tot","gt2_tot","gtq_tot","gt2q_tot","dma_tot","fbf_tot","twf_tot","igf_tot","scf_tot","wbf_tot","fbe_tot","twe_tot","ige_tot","fbi_tot","twi_tot","ET2_7:30 PM","ET2_Afternoon","ET2_Late","ET2_Noon","DAY2_Sat","DAY2_Sun","DAY2_Weekday","NAT.TV_ESPN","NAT.TV_NBA TV","NAT.TV_none","NAT.TV_TNT","CN.TV2_none","CN.TV2_SN","CN.TV2_TSN","CN.TV2_TSN2","ID"
63308,19596,19596,1,2786,0.38,13977,2022,1952,21.9047619047619,44.7047619047619,6.42311507936508,12.8856150793651,3.12,12872113,6077389,8299081,552869,4494595,43630906,14929706,67135892,346762862,158591180,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,598
35849,16947,16903,1.00260308820919,552,0.34,9618,1875,2761,43.8095238095238,80.4095238095238,9.56227106227106,17.4315018315018,7.99,7755856,2778505,2520402,108329,2566775,10540704,5643519,15604219,25657380,50683237,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,599
14239,18846,18846,1,403,0.57,5916,5049,4367,41.4,93.2181818181818,9.27781954887218,16.9888243335612,3.22,18577905,6145311,3539456,151721,3705671,14027640,3493314,12073629,37574617,40813361,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,600
101232,18306,18306,1,300,2.69,10743,322,5052,137.394736842105,211.702429149798,10.4317105263158,17.1678643724696,2.42,9897113,3689000,6276717,436954,3839264,29405638,21555382,75441047,52099640,144640124,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,601
12633,21178,20917,1.01247788879858,100,0.01,9473,5654,3511,32.9142857142857,56.0571428571429,10.4285714285714,20.1428571428571,4.55,21786626,5077911,4564360,287441,2621155,22038549,9556769,11131558,210456232,91710848,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,602
54775,19596,19596,1,2462,0.2,14480,1876,1498,18,63,8.4,29.4,3.68,12802072,6036115,8551395,564582,4927236,43668082,14601307,69053716,346800038,159037863,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,603
37602,18997,18997,1,1649,0.59,14635,175,1618,24.6857142857143,65.8285714285714,5.45142857142857,14.8371428571429,10.96,25476734,8549153,6061773,319986,5564883,30633169,15171269,19364422,266904696,159200991,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,604
7879,19600,19600,1,1335,0.38,13040,4059,1177,19.4181818181818,37.4181818181818,9.14433811802233,17.6377591706539,9.05,18540143,5420924,3641979,194979,4302382,10326241,4280690,12834738,90667618,54747592,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,605
14393,16878,16903,0.998520972608413,385,0.07,10265,1136,2232,38.9076923076923,75.2076923076923,7.68461538461538,16.1179487179487,3.35,6188467,2208417,1585088,85060,3786055,5817409,4368749,3670311,20934085,34640891,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,606
65681,18203,18203,1,1170,0.61,14570,1498,931,52.0363636363636,139.722077922078,8.22077922077922,22.0024118738404,1.62,8869291,3202184,4094342,256632,4507402,14220761,10583231,28896819,85890510,83633665,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,607
15069,17583,17583,1,680,-0.27,9691,758,2548,129.428571428571,189.428571428571,14.2291666666667,20.8333333333333,3.27,5895560,1865439,1384571,91849,1395154,7103579,3411474,4162925,37706728,31955351,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,608
12662,19800,19800,1,1157,0.92,14611,1290,2371,168,264,8.61764705882353,14.0588235294118,5.27,3908020,2754669,1930849,144407,4517386,5397071,6156738,10018879,38334262,51841628,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,609
188,20356,20356,1,1065,1.35,11157,2981,3100,61.2,178.2,3.84201680672269,9.59747899159664,4.93,9237458,3146044,2878555,165405,3678697,12506114,9029580,16488376,31458906,75933155,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,610
9539,18624,18624,1,1665,2.38,14684,700,1913,20.5714285714286,48.4285714285714,16.0714285714286,33.5600907029478,4.87,16674047,5368564,4235075,263448,3877894,22541066,15887038,44925941,137496574,136870230,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,611
2780,18717,18717,1,25,-0.24,8944,3490,4297,43.2,68.9142857142857,13.95,23.9797619047619,2.64,3500510,1632141,1831000,127107,5671273,8882750,6532308,12262405,52679504,60920076,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,612
1672,18846,18846,1,333,0.22,5635,5135,4612,62.1428571428571,102.420634920635,9.69523809523809,16.9042328042328,3.37,4591124,2391685,1302018,71598,2491158,6717706,1874860,2873853,30264683,22565929,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,613
2541,20104,19393,1.03666271335018,836,0.48,12324,1464,4477,93,143,7.20555555555556,11.2024691358025,4.08,4064798,2424077,1846747,127251,1725658,9071905,9073209,10069055,43767509,72632032,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,614
3122,18935,18418,1.02807036594636,1132,0.58,12859,2050,2455,111.428571428571,179.484126984127,12.0639685517734,20.6937834824014,8.29,13250356,5140044,3678267,226370,4005563,30141322,12743503,24450428,183120469,110558980,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,615
17180,15763,15711,1.00330978295462,234,-0.16,6726,2690,3843,125,320,5.13071895424837,10.8575163398693,4.89,3190850,1972947,1548390,104087,978571,2931942,4053837,5142432,14422397,45763273,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,616
53197,19611,19077,1.02799182261362,537,1.51,10609,2041,4681,23.75,34.75,18.75,27.6388888888889,3.61,10746514,3879377,2974596,195063,1603992,13166246,11129826,35514596,28958212,106295310,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,617
36821,21883,20917,1.04618253095568,217,0.05,9258,5299,3253,26.25,42.25,13.4081196581197,21.5448717948718,10.81,24503557,6023905,5074233,305771,3410764,27851623,11030556,21497583,216269306,103926753,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,618
237,19596,19596,1,2662,0.25,14589,1196,2121,83.0357142857143,242.285714285714,7.51190476190476,16.7419047619048,3.41,12315119,5937811,8267432,567611,4667085,44792968,16533843,68684001,347924924,164344686,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,619
17818,17923,17923,1,196,0.24,7044,3468,5178,13.0555555555556,24.0436507936508,3.6033950617284,6.68143738977072,3.8,7802170,2508736,1907217,106729,3823601,6738233,5441633,4951781,37091995,42444349,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,620
41672,18997,18997,1,1433,0.1,14629,174,1576,36.25,75.25,8.53385416666667,16.9984375,6.11,23437151,8092134,4780580,254555,3227712,29072314,15316817,16880557,265343841,160560633,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,621
7298,16707,16903,0.988404425249956,368,0.03,9463,1306,2279,37.3214285714286,56.765873015873,9.62301587301587,14.8082010582011,7.99,4456586,1621421,1583650,100564,2965419,2841443,3023411,3882295,17958119,35052621,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,622
159,18203,18203,1,987,0.43,14738,1306,962,101.25,233.75,8.30707282913165,15.8011204481793,3.58,9504575,3962136,4392074,262220,5606968,11304622,10924121,29644567,82974371,79180021,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,623
71768,17583,17583,1,854,0.94,9776,2082,2534,45.8333333333333,68.5833333333333,8.80594135802469,13.4025848765432,2.88,12589060,3847435,6448563,426271,4072564,32774027,20082263,75015100,63377176,138477125,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,624
26341,20005,19200,1.04192708333333,366,0.14,10847,1945,4283,115.916666666667,198.916666666667,6.56018518518519,11.556917211329,5.57,6730517,3035726,1928639,137037,6940033,8249378,7664774,10223792,47244472,51369665,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,625
21551,20491,20491,1,6,-0.37,8194,4612,3004,11.5714285714286,22.7142857142857,3.61507936507937,7.07142857142857,2.94,5135701,1878388,1831420,104291,1899616,4902494,3808557,4990861,21881470,39914871,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,626
65,16393,19068,0.859712607509964,13,-0.24,10631,2096,1286,24.7619047619048,45.5,3.78306878306878,6.86111111111111,6.86,7859486,2248772,2542330,148460,3717323,8539056,3703908,6613649,38055533,36089257,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,627
18052,19600,19600,1,1096,0.28,13008,4032,1247,29.4666666666667,113.1,5.03953634085213,15.1088345864662,3.22,18577905,6145311,3539456,151721,3705671,14027640,3493314,12073629,94369017,40813361,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,628
123,18717,18717,1,23,-0.39,8819,2079,4066,36.6,56.1,10.8,17.3,4.36,20079689,4844949,4288050,312161,4638021,26465833,11439020,15655821,70262587,105089808,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,629
20706,17105,18055,0.947382996399889,172,-0.2,5646,1580,2462,86.8333333333333,138.833333333333,11.1588541666667,18.8098958333333,2.52,3760607,1846582,1244374,87790,989364,2573128,3280456,3040763,12295419,32364844,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,630
21502,18492,18418,1.00401780866544,998,0.25,12835,1575,2485,100.333333333333,164.404761904762,7.68654019873532,13.7939734159246,8.29,9951086,3982960,2741515,218605,4404207,22442061,10123395,12728504,175421208,94928364,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,631
224,18624,18624,1,1608,1.14,14721,474,2124,257.214285714286,329.302521008403,10.0916900093371,17.8655462184874,4.9,10511571,3845886,2967104,189687,1169143,13775438,12340554,35748357,128730946,112901787,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,632
896,19596,19596,1,3564,2.07,15303,406,2208,13.8,36.6,5.55833333333333,14.7768518518519,3.99,19641270,8133071,13486507,896111,7187007,69426732,31162513,138021208,372558688,259619406,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,633
39247,18997,18997,1,1658,0.51,14634,20,1562,29.7142857142857,52.6260504201681,8.70535714285714,17.3252100840336,7.22,23475809,8004374,5161091,261623,5487582,29479678,15486347,19855056,265751205,166037158,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,634
269,19812,19812,1,864,-0.34,11348,675,5813,56.6428571428571,86.1806722689076,6.90952380952381,12.5108597285068,10.29,7668293,3356072,2576415,119649,2901309,13591249,9918978,19792190,86270205,79639517,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,635
325,18203,18203,1,1270,1.19,14559,1225,1221,27.4857142857143,74.9857142857143,4.51020408163265,12.4268707482993,3.17,14949881,4703092,5277586,295661,4776904,17605121,12367704,33945704,89274870,97070109,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,636
6904,13402,15711,0.85303290688053,201,-0.26,6361,2344,1963,35.1,56.0230769230769,5.72,9.02940170940171,5.12,6129215,2603585,1483986,109160,3409843,4975705,4132614,3178985,16466160,39089871,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,637
38161,18624,18624,1,1496,0.96,14492,652,2050,18.0869565217391,31.8012422360248,13.1884057971014,24.6169772256729,5.88,27434392,7045699,5559843,375472,2397969,31119517,16534467,39964687,146075025,155494884,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,638
19509,18363,19077,0.962572731561566,215,0.52,10252,1027,1987,17.6630434782609,35.2630434782609,6.56280193236715,13.1405797101449,2.09,3391811,1678627,1702803,131752,3844044,8512562,6034379,11205730,24304528,55890234,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,639
50975,19596,19596,1,2154,0.18,14664,1771,1378,25.8385093167702,42.5242236024845,8.96273291925466,14.7695356403431,4.12,13030232,5942877,8331491,541904,4889752,45674829,15090156,67517145,348806785,160084880,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,640
15593,17107,17923,0.954471907604754,207,-0.05,7068,3924,3206,24.4584980237154,38.1727837380011,8.53249890206412,14.0563084258736,8.44,6070289,1921740,1905779,122233,3002965,3762267,4096295,5163765,34116029,42856079,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,641
56854,18997,18997,1,1454,0.19,14635,363,1396,67.8260869565217,105.92132505176,7.0170692431562,11.2780921708458,6.62,24034426,8286100,5166644,296836,3261845,31966396,16706924,19279468,268237923,169975252,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,642
5597,16844,17794,0.946611217264246,302,0.11,10105,1095,1399,29.802371541502,60.6595143986448,7.66254940711462,15.5077875023527,6.11,5724533,2229915,2402133,144401,3311533,4008605,3572890,5491487,16373267,36498750,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,643
9875,19600,19600,1,896,-0.08,13032,4215,831,50.375,75.975,13.7946820175439,20.1876644736842,2.34,17508779,5331695,3746729,162745,3076583,11291604,4354127,12909167,91632981,50358845,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,644
10635,16482,18055,0.912877319302132,199,-0.04,6419,329,1745,73.775,111.108333333333,13.934375,22.1427083333333,3.63,3799265,1758822,1624885,94858,3249234,2980492,3449986,6015262,12702783,37841369,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,645
15811,17583,17583,1,623,-0.09,9416,1589,3292,193.555555555556,292.222222222222,11.3441734417344,18.650406504065,2.32,11184539,4032940,2702732,195750,3201569,27258347,10638645,13450544,57861496,93727383,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,646
29187,19800,19800,1,1070,0.95,14652,1451,2173,81.6111111111111,196.277777777778,4.69940087145969,11.1529956427015,5.8,3879709,2937068,2087964,131627,5228132,9289320,10668332,14698176,42226511,76348928,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,647
36058,18306,18306,1,260,0.82,10690,1188,3756,210.260869565217,323.022774327122,10.6443892339545,19.8525524992606,1.64,8535395,3115601,3733144,230305,2242851,9355187,9543028,24164644,32049189,71802012,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,648
6447,17218,20356,0.845843977205738,583,-0.1,9740,2453,1373,112.666666666667,299.333333333333,6.25602240896359,16.3792717086835,4,4319228,2391395,1442219,68963,1983871,6509682,3429159,4798220,25462474,31768809,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,649
34570,16922,20491,0.825825972378117,3,0.79,8318,3295,1484,16,30,6.75946275946276,12.4916564916565,9.2,7852632,2824382,2341293,122621,2689225,10715568,5282344,15356886,27694544,52130776,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,650
526,19596,19596,1,2505,0.78,14855,1271,1845,17.8285714285714,38.8285714285714,4.41904761904762,10.2190476190476,7.97,32624314,12396627,11958721,728454,6747945,70255470,26528085,81008827,373387426,281293421,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,651
200,18055,18055,1,44,0.49,11389,1659,2647,31.0857142857143,55.0857142857143,9.14285714285714,16.4285714285714,7.93,11582025,3677828,3914926,224499,6018076,13420601,8001703,16820656,102796488,67520353,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,652
11364,19600,19600,1,919,-0.13,13343,3659,1003,14.5230769230769,30.1808309337721,5.25793972109762,10.9994164074659,4.41,20272024,6007920,3643417,179475,5123018,13302207,5626028,12622754,93643584,54335862,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,653
15932,17018,18717,0.909226906021264,14,-0.3,8400,1808,2752,17.6,40.7176470588235,6.57777777777778,14.7150326797386,2.09,3391811,1678627,1702803,131752,3844044,8512562,6034379,11205730,52309316,55890234,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,654
35589,18203,18203,1,635,0.13,14626,1360,875,75.4285714285714,149.428571428571,8.85260770975057,17.4716553287982,3.13,8903273,3529995,3947421,234343,2076778,8030949,7391961,22599760,79700698,66900227,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,655
13204,18846,18846,1,354,0.11,5983,5664,3866,98.6666666666667,145.396078431373,10.3428571428571,15.8282352941176,2.16,4494348,2345808,1481127,57306,2368708,6542842,2236035,3121186,30089819,21118390,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,656
13865,19473,19393,1.00412519981437,518,0.04,12619,1886,3155,36.952380952381,85.0432900432901,5.64877802973041,12.3248242057766,2.77,4440344,1832350,1539414,110286,1403652,7385755,5268995,5787786,42081359,48766711,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,657
89183,20562,20562,1,64,0.56,15012,2317,1675,16.6363636363636,30.569696969697,8.76515151515152,16.0475589225589,4.96,27071944,6953626,9145927,614334,4893392,46234023,25027487,80260853,259548789,188532875,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,658
66245,19812,19812,1,766,-0.31,11590,762,5460,16,25.9,13.8803418803419,21.3076923076923,9.77,15017325,5046612,3838014,218029,2381135,20542496,13694101,45718818,93221452,122270731,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,659
14403,16339,18055,0.904957075602326,125,-0.44,5901,1559,1110,87,137.05,11.78125,19.4153645833333,2.52,3760607,1846582,1244374,87790,989364,2573128,3280456,3040763,12295419,32364844,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,660
181,18306,18306,1,187,0.27,10678,2118,2810,232.8,353.8,10.7460162601626,16.2811924119241,1.86,8492592,3874505,2530886,206433,2968269,23889958,12111764,13876491,46583960,99890382,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,661
10597,14830,15711,0.94392463878811,101,-0.49,6354,2840,1661,17.6,45.225,2.87222222222222,7.41736111111111,3.5,4979673,2227679,1909427,114099,1400954,3885926,3933597,4746868,15376381,42916312,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,662
65683,18624,18624,1,1221,0.44,14391,750,2167,12.2571428571429,27.3253246753247,7.93870091896408,16.8600858206121,4.12,24770248,7599802,5064341,272445,2890943,21293396,12404709,43023766,136248904,121946339,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,663
14918,15023,19077,0.787492792367773,69,0.08,9959,713,707,60.5,152.9375,8.29493464052288,16.1768790849673,4.05,4027095,2438579,2000535,137340,4943610,5596423,6375269,11953478,21388389,51436590,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,664
11440,20285,20917,0.969785342066262,28,-0.25,9369,2692,878,34.1,73.1089285714286,6.22023809523809,13.2838151927438,4.98,21242049,5591208,4034958,254748,3212697,23853761,7623072,9014550,212271444,74361906,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,665
10338,19580,19200,1.01979166666667,290,-0.3,11640,2445,1598,16.1333333333333,32.8297619047619,5.54074074074074,11.3648148148148,4.56,6285243,2254294,1405979,99352,3908505,5992273,4007574,3422978,44987367,36088430,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,666
529,19596,19596,1,1968,0.03,14751,1924,1137,21.6333333333333,54.9958333333333,6.16840277777778,16.5919704861111,3.12,12872113,6077389,8299081,552869,4494595,43630906,14929706,67135892,346762862,158591180,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,667
840,18055,18055,1,61,0.65,11145,2039,2532,21.6333333333333,42.4583333333333,5.47904761904762,11.2469047619048,7.93,29294643,9540047,6293373,334653,5934255,38484310,19745630,28209726,127860197,191582236,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,668
9412,17151,19068,0.899465072372561,8,-0.3,10767,2832,1615,44.55,108.3,6.11015625,14.87578125,7.37,5800190,2303601,2525567,153221,3326535,4133983,3134908,5524628,33650460,31005202,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,669
33309,18203,18203,1,502,-0.03,14650,1686,549,86.9,291.254166666667,5.56285714285714,17.3485119047619,1.64,8535395,3115601,3733144,230305,2242851,9355187,9543028,24164644,81024936,71802012,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,670
30954,19393,19393,1,589,0.26,12545,2049,2786,88,311.428571428571,5.15221318879856,17.4793521744741,2.08,9646861,4208049,2948599,233972,2829912,25621978,11897734,14727293,60317582,103551495,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,671
777,18717,18717,1,41,0.01,8915,2691,4357,27.9285714285714,45.4785714285714,9.16617063492064,15.1786706349206,2.4,10231009,3775583,6637915,463281,6103815,34271212,22595585,80173222,78067966,156471777,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,672
22646,16529,20356,0.811996462959324,526,-0.31,9938,1028,753,76.5,217.875,4.23333333333333,9.18799019607843,3.12,3250102,1577779,1649492,79987,1354783,3773646,4289972,5633758,22726438,41314293,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,673
16316,14227,15711,0.905543886448985,165,-0.41,6235,2121,1092,21.125,50.525,4.59822733918129,10.1920869883041,4.11,17449527,5726863,3645627,186845,2700371,10449900,4117992,12417841,21940355,54807825,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,674
20954,15386,19077,0.806520941447817,138,0.15,10138,490,898,10.6363636363636,23.6363636363636,5.46464646464647,12.2167832167832,8.54,7815679,2857583,2488986,125362,2616787,9898352,5625915,17047492,25690318,54727179,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,675
32838,20796,20917,0.994215231629775,44,-0.06,9450,2765,2379,25.2909090909091,49.9575757575758,5.60772727272727,10.6521717171717,6.4,20085360,5355159,4298244,277092,2918143,24168270,12759344,14038059,212585953,112863670,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,676
11016,19245,19200,1.00234375,190,-0.33,11876,2498,920,33.8,89.6157894736842,4.74590277777778,11.5196692251462,4.6,6393988,2402455,1424792,99200,3418428,5263259,4241562,3228901,44258353,32744602,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,677
34699,18055,18055,1,29,-0.35,11386,1399,1451,65,126.5,4.66142857142857,9.97571428571429,3.37,8985448,3081231,2602084,173810,3853395,13021808,9751388,15884900,102397695,74633501,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,678
780,16055,17923,0.895776376722647,230,0.41,7751,3042,2702,11.3454545454545,32.9454545454545,5.88939393939394,19.0393939393939,3.51,12300394,4100618,3328141,199699,1591526,14729422,12220314,35352793,45083184,110054826,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,679
1288,18997,18997,1,1695,4.74,14637,74,1608,29.5454545454545,53.5454545454545,7.64242424242424,13.6424242424242,7.97,32624314,12396627,11958721,728454,6747945,70255470,26528085,81008827,306526997,281293421,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,680
35141,18203,18203,1,410,-0.13,14890,1310,492,33.0909090909091,65.0909090909091,6.19047619047619,12.6190476190476,2.35,9250508,3120667,3797203,204598,2465518,10237048,8099341,22997788,81906797,67542206,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,681
16893,18418,18418,1,538,-0.08,12869,2089,1114,67.6,126.4,5.02913279132791,11.3917344173442,6.42,11089169,4471102,3843728,257122,5132950,24288751,10362079,14812247,177267898,92777234,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,682
15986,16312,20491,0.796056805426773,5,-0.91,8283,2099,912,81.3333333333333,134.778711484594,10.05,17.9511604641857,3.37,4591124,2391685,1302018,71598,2491158,6717706,1874860,2873853,23696682,22565929,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,683
22032,19800,19800,1,753,0.34,14685,1194,1931,100.916666666667,257.107142857143,6.64065904139434,17.7424330843448,4.24,6232089,2498710,1888418,129686,4916759,10089698,6834686,11157816,43026889,50580414,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,684
130146,20356,20356,1,982,1.93,10191,2449,3426,163.026315789474,251.026315789474,6.43066305469556,12.2574604403165,3.98,10149123,3753813,6553188,428549,3664566,28889944,20833574,76044523,47842736,145939778,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,685
29159,16687,19077,0.874718247103842,92,0.38,10324,896,832,94.5588235294118,125.758823529412,10.4030501089325,16.0845315904139,2.33,4212184,1925588,1759318,132964,1441136,5379008,4780146,7324357,21170974,47719694,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,686
111522,20562,20562,1,59,0.17,15044,2327,1649,74.6666666666667,176.966666666667,6.61111111111111,14.69,2.42,9897113,3689000,6276717,436954,3839264,29405638,21555382,75441047,242720404,144640124,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,687
