,Date,Home,Away,Unique_Devices,Starts,Live_Unique_Devices,Live_Starts,VOD_Unique_Devices,VOD_Starts,Life_Play_Time,Team,Opp,At_Home
365,2018-03-04,DAL,NOP,9549,18334,8574,16912,1083,1422,405430.45,NOP,DAL,False
366,2018-03-04,LAC,BRK,7448,16379,6914,15492,609,887,219468.61,BRK,LAC,False
367,2018-03-04,MIL,PHI,1806,3054,88,126,1719,2928,88280.18,PHI,MIL,False
368,2018-03-04,SAC,NYK,8423,17670,7632,16362,883,1308,328571.2,NYK,SAC,False
369,2018-03-04,TOR,CHA,10114,19896,9262,18622,946,1274,349500.62,CHA,TOR,False
370,2018-03-04,WAS,IND,12148,23892,10969,22105,1315,1787,453297.84,IND,WAS,False
371,2018-03-03,CLE,DEN,37507,93418,33860,87026,4212,6392,1661629.84,DEN,CLE,False
372,2018-03-03,HOU,BOS,6381,10793,295,466,6089,10327,310709.26,BOS,HOU,False
373,2018-03-03,MIA,DET,10452,24207,9157,21926,1487,2281,427676.2,DET,MIA,False
374,2018-03-03,ORL,MEM,6277,11625,5701,10836,611,789,146539.91,MEM,ORL,False
375,2018-03-03,POR,OKC,23584,52359,21120,48107,2816,4252,1043162.99,OKC,POR,False
376,2018-03-03,SAC,UTA,6760,14697,5769,12903,1161,1794,304468.7,UTA,SAC,False
377,2018-03-03,SAS,LAL,29620,72476,24798,61776,6165,10700,1362624.09,LAL,SAS,False
378,2018-03-02,ATL,GSW,27965,63934,23687,54896,5135,9038,1388218.96,GSW,ATL,False
379,2018-03-02,CHI,DAL,6309,12479,5343,10864,1085,1615,234936.91,DAL,CHI,False
380,2018-03-02,LAC,NYK,6837,13342,6053,12014,902,1328,417864.09,NYK,LAC,False
381,2018-03-02,MEM,DEN,5175,10334,4612,9396,629,938,140593.3,DEN,MEM,False
382,2018-03-02,MIL,IND,8862,17165,7840,15458,1129,1707,298428.86,IND,MIL,False
383,2018-03-02,ORL,DET,9458,20433,8545,19069,1001,1364,262161.61,DET,ORL,False
384,2018-03-02,PHI,CHA,15692,34293,13980,31098,2018,3195,763939.57,CHA,PHI,False
385,2018-03-02,PHX,OKC,21414,49457,19358,45392,2474,4065,851083.8,OKC,PHX,False
386,2018-03-02,UTA,MIN,1893,3136,62,96,1831,3040,74307.78,MIN,UTA,False
387,2018-03-02,WAS,TOR,1166,1721,44,53,1122,1668,40993.13,TOR,WAS,False
388,2018-03-01,CLE,PHI,34894,107032,30864,99969,4317,7063,1508813.64,PHI,CLE,False
389,2018-03-01,MIA,LAL,32767,85575,28477,76643,5183,8932,1609889.87,LAL,MIA,False
390,2018-03-01,POR,MIN,9039,22185,7517,19611,1580,2574,302076.4,MIN,POR,False
391,2018-03-01,SAC,BRK,7950,17126,6886,15316,1187,1810,300668.78,BRK,SAC,False
392,2018-02-28,ATL,IND,4893,9680,4457,9057,473,623,142077.23,IND,ATL,False
393,2018-02-28,BOS,CHA,18319,37900,15807,33155,2920,4745,843295.21,CHA,BOS,False
394,2018-02-28,DAL,OKC,22851,51941,20748,47964,2444,3977,832557.61,OKC,DAL,False
395,2018-02-28,DET,MIL,12161,23932,10951,21926,1372,2006,412444.06,MIL,DET,False
396,2018-02-28,LAC,HOU,2226,3609,102,169,2124,3440,73984.23,HOU,LAC,False
397,2018-02-28,MEM,PHX,4105,8224,3622,7432,528,792,117736.69,PHX,MEM,False
398,2018-02-28,ORL,TOR,7578,14912,6928,13855,727,1057,204873.18,TOR,ORL,False
399,2018-02-28,SAS,NOP,15336,31021,13759,28458,1786,2563,613154.92,NOP,SAS,False
400,2018-02-28,WAS,GSW,4040,7563,225,457,3815,7106,226995.6,GSW,WAS,False
401,2018-02-27,CHA,CHI,7155,14673,6300,13357,924,1316,345804.39,CHI,CHA,False
402,2018-02-27,CLE,BRK,39867,96830,36081,88621,4710,8209,1955781.91,BRK,CLE,False
403,2018-02-27,DEN,LAC,7610,18564,6639,17116,1027,1448,217066.56,LAC,DEN,False
404,2018-02-27,MIA,PHI,29120,62487,26055,56547,3598,5940,1306959.35,PHI,MIA,False
405,2018-02-27,MIL,WAS,13802,34983,12716,33365,1162,1618,445360.56,WAS,MIL,False
406,2018-02-27,POR,SAC,9056,17453,8391,16310,760,1143,412445.25,SAC,POR,False
407,2018-02-26,ATL,LAL,21429,50949,18383,44818,3631,6131,943361.91,LAL,ATL,False
408,2018-02-26,BOS,MEM,17283,35593,15159,31703,2479,3890,829071.3,MEM,BOS,False
409,2018-02-26,BRK,CHI,5683,11591,5051,10560,709,1031,202006.58,CHI,BRK,False
410,2018-02-26,DAL,IND,8453,17697,7841,16652,703,1045,295393.69,IND,DAL,False
411,2018-02-26,NOP,PHX,13167,26984,11876,24858,1421,2126,357289.04,PHX,NOP,False
412,2018-02-26,NYK,GSW,5055,9441,293,558,4765,8883,277209.17,GSW,NYK,False
413,2018-02-26,OKC,ORL,16764,35357,15320,32931,1663,2426,597067.81,ORL,OKC,False
414,2018-02-26,SAC,MIN,744,1123,38,64,706,1059,27574.65,MIN,SAC,False
415,2018-02-26,TOR,DET,7999,14502,7048,13105,1035,1397,270467.09,DET,TOR,False
416,2018-02-26,UTA,HOU,29023,62290,26960,58135,2536,4155,1323450.44,HOU,UTA,False
417,2018-02-25,CHA,DET,17879,32180,15733,29129,2336,3051,543979.57,DET,CHA,False
418,2018-02-25,CLE,SAS,6619,10537,310,482,6309,10055,245948.56,SAS,CLE,False
419,2018-02-25,DEN,HOU,41347,96244,38243,90434,3681,5810,1789737.86,HOU,DEN,False
420,2018-02-25,MIL,NOP,32552,68388,28645,62323,4328,6065,1145482.78,NOP,MIL,False
421,2018-02-25,WAS,PHI,1068,1569,61,107,1007,1462,34947.23,PHI,WAS,False
422,2018-02-24,GSW,OKC,10453,20187,487,822,9968,19365,514970.2,OKC,GSW,False
423,2018-02-24,MIA,MEM,14236,28347,12839,25949,1636,2398,425252.73,MEM,MIA,False
424,2018-02-24,MIN,CHI,14617,27817,13088,25382,1706,2435,404237.55,CHI,MIN,False
425,2018-02-24,NYK,BOS,39025,85632,35056,78161,4675,7471,1641845.18,BOS,NYK,False
426,2018-02-24,PHI,ORL,29233,54961,26601,50911,2930,4050,837318.2,ORL,PHI,False
427,2018-02-24,PHX,POR,16419,31853,14423,28390,2281,3463,405074.57,POR,PHX,False
428,2018-02-24,SAC,LAL,34196,76869,30902,70360,3945,6509,1326119.41,LAL,SAC,False
429,2018-02-24,UTA,DAL,14398,28396,12959,25896,1645,2500,439739.79,DAL,UTA,False
430,2018-02-23,DEN,SAS,11591,23937,10269,21647,1522,2290,429733.7,SAS,DEN,False
431,2018-02-23,DET,BOS,25221,52666,21293,45725,4428,6941,1030259.19,BOS,DET,False
432,2018-02-23,HOU,MIN,2826,4539,99,142,2729,4397,99437.19,MIN,HOU,False
433,2018-02-23,IND,ATL,3774,7344,3054,6218,792,1126,128518.14,ATL,IND,False
434,2018-02-23,LAL,DAL,3229,5833,137,545,3092,5288,123583.77,DAL,LAL,False
435,2018-02-23,MEM,CLE,31660,87243,26559,75527,6262,11716,1516808.09,CLE,MEM,False
436,2018-02-23,NOP,MIA,16124,34906,14420,32222,1874,2684,584167.82,MIA,NOP,False
437,2018-02-23,PHX,LAC,3714,7467,3092,6481,660,986,115312.62,LAC,PHX,False
438,2018-02-23,TOR,MIL,19061,39537,16604,35437,2703,4100,646636.17,MIL,TOR,False
439,2018-02-23,UTA,POR,10622,23005,9323,20650,1461,2355,478288.77,POR,UTA,False
440,2018-02-23,WAS,CHA,4561,8807,3913,7847,687,960,123410.62,CHA,WAS,False
441,2018-02-22,CHA,BRK,7277,14952,6483,13817,849,1135,214485.38,BRK,CHA,False
442,2018-02-22,CHI,PHI,20435,48438,17778,43102,3161,5336,881745.25,PHI,CHI,False
443,2018-02-22,CLE,WAS,36657,124109,33504,118438,3429,5671,1318044.74,WAS,CLE,False
444,2018-02-22,GSW,LAC,21722,60999,16789,50906,5246,10093,809676.07,LAC,GSW,False
445,2018-02-22,ORL,NYK,11505,24197,10049,21441,1714,2756,418691.52,NYK,ORL,False
446,2018-02-22,SAC,OKC,18000,40169,15789,36078,2636,4091,720877.39,OKC,SAC,False
450,2018-02-15,MIL,DEN,17910,38860,15397,34665,2812,4195,1133813.64,DEN,MIL,False
451,2018-02-15,MIN,LAL,18716,56462,16183,51597,2687,4865,650406.28,LAL,MIN,False
452,2018-02-14,BOS,LAC,1967,3176,114,180,1853,2996,79051.58,LAC,BOS,False
453,2018-02-14,BRK,IND,6243,12748,5602,11690,715,1058,239968.76,IND,BRK,False
454,2018-02-14,CHI,TOR,5412,10473,4604,9016,888,1457,234826.76,TOR,CHI,False
455,2018-02-14,DET,ATL,6830,12937,5711,11230,1220,1707,252287.41,ATL,DET,False
456,2018-02-14,HOU,SAC,9786,20533,8235,17673,1747,2860,703168.49,SAC,HOU,False
457,2018-02-14,MEM,OKC,13147,27453,11441,24263,1946,3190,468156.37,OKC,MEM,False
458,2018-02-14,NOP,LAL,18511,41254,16379,37575,2395,3679,945344.51,LAL,NOP,False
459,2018-02-14,NYK,WAS,8807,18331,7747,16478,1204,1853,382929.0,WAS,NYK,False
460,2018-02-14,ORL,CHA,4206,7530,3555,6590,690,940,114383.93,CHA,ORL,False
461,2018-02-14,PHI,MIA,22682,49019,20200,44184,2966,4835,949871.3,MIA,PHI,False
462,2018-02-14,POR,GSW,5554,9830,295,689,5261,9141,270890.35,GSW,POR,False
463,2018-02-14,UTA,PHX,11480,24229,10273,21815,1417,2414,537763.91,PHX,UTA,False
464,2018-02-13,DAL,SAC,5531,10802,4849,9676,753,1126,488674.86,SAC,DAL,False
465,2018-02-13,DEN,SAS,8490,20987,7579,19494,952,1493,378316.28,SAS,DEN,False
466,2018-02-13,MIL,ATL,6733,14264,5861,12965,938,1299,210867.22,ATL,MIL,False
467,2018-02-13,MIN,HOU,20571,47010,17571,41567,3421,5443,830945.03,HOU,MIN,False
468,2018-02-13,OKC,CLE,51387,208510,44118,191641,8139,16869,3037513.99,CLE,OKC,False
469,2018-02-13,TOR,MIA,20051,44320,18348,41652,1917,2668,882809.6,MIA,TOR,False
470,2018-02-12,BRK,LAC,6635,12421,5932,11444,768,977,212628.33,LAC,BRK,False
471,2018-02-12,CHI,ORL,12502,22797,11357,20936,1310,1861,452231.74,ORL,CHI,False
472,2018-02-12,DET,NOP,18986,36674,17324,34193,1838,2481,832638.24,NOP,DET,False
473,2018-02-12,GSW,PHX,4481,8148,246,425,4237,7723,239435.81,PHX,GSW,False
474,2018-02-12,PHI,NYK,1868,3103,95,145,1773,2958,79835.12,NYK,PHI,False
475,2018-02-12,UTA,SAS,26850,55908,24471,51352,2941,4556,1409823.61,SAS,UTA,False
476,2018-02-11,ATL,DET,13506,28097,12342,26347,1286,1750,509842.44,DET,ATL,False
477,2018-02-11,BOS,CLE,11418,24448,477,878,10950,23570,579128.02,CLE,BOS,False
478,2018-02-11,CHA,TOR,11413,21913,10162,20092,1382,1821,443950.3,TOR,CHA,False
479,2018-02-11,HOU,DAL,1630,2801,82,121,1551,2680,60056.38,DAL,HOU,False
480,2018-02-11,IND,NYK,13248,25608,12048,23530,1369,2078,659974.44,NYK,IND,False
481,2018-02-11,MIN,SAC,13415,25256,12317,23498,1217,1758,539894.16,SAC,MIN,False
482,2018-02-11,OKC,MEM,16244,32448,14652,29687,1860,2761,795409.45,MEM,OKC,False
483,2018-02-11,POR,UTA,17512,37976,16106,35190,1717,2786,1124290.5,UTA,POR,False
484,2018-02-10,BRK,NOP,14683,31291,13344,29201,1486,2090,564368.8,NOP,BRK,False
485,2018-02-10,CHI,WAS,8328,16514,7453,15052,994,1462,440599.68,WAS,CHI,False
486,2018-02-10,DAL,LAL,38672,104074,35003,97302,4313,6772,2015972.58,LAL,DAL,False
487,2018-02-10,GSW,SAS,4989,8700,260,437,4731,8263,243005.34,SAS,GSW,False
488,2018-02-10,ORL,MIL,9710,19708,8648,18051,1174,1657,342294.15,MIL,ORL,False
489,2018-02-10,PHI,LAC,15715,32498,14068,29707,1843,2791,692849.39,LAC,PHI,False
490,2018-02-10,PHX,DEN,9696,19085,8931,17708,880,1377,316735.21,DEN,PHX,False
491,2018-02-09,ATL,CLE,40039,102239,35186,91638,6099,10601,2064739.5,CLE,ATL,False
492,2018-02-09,BOS,IND,26627,57740,24281,53812,2654,3928,1206125.5,IND,BOS,False
493,2018-02-09,CHI,MIN,2259,3596,88,149,2171,3447,87375.59,MIN,CHI,False
494,2018-02-09,DET,LAC,1771,2552,94,186,1677,2366,52462.89,LAC,DET,False
495,2018-02-09,HOU,DEN,12099,24886,10141,21176,2238,3710,492753.86,DEN,HOU,False
496,2018-02-09,MIA,MIL,27316,63884,25094,59604,2720,4280,1280193.61,MIL,MIA,False
497,2018-02-09,PHI,NOP,13018,26139,11468,23522,1788,2617,505310.53,NOP,PHI,False
498,2018-02-09,SAC,POR,10671,19156,9550,17137,1260,2019,384880.1,POR,SAC,False
499,2018-02-09,UTA,CHA,10679,21070,9599,18890,1308,2180,474350.3,CHA,UTA,False
500,2018-02-08,GSW,DAL,24921,57786,21829,50990,3838,6796,1543949.65,DAL,GSW,False
501,2018-02-08,LAL,OKC,15437,38228,12452,33264,3115,4964,431649.41,OKC,LAL,False
502,2018-02-08,ORL,ATL,8656,17019,7953,16012,781,1007,277233.64,ATL,ORL,False
503,2018-02-08,POR,CHA,9071,18867,8202,17440,974,1427,328158.26,CHA,POR,False
504,2018-02-08,TOR,NYK,11844,24046,10830,22356,1178,1690,465342.78,NYK,TOR,False
505,2018-02-08,WAS,BOS,27139,82894,24611,78045,2725,4849,1105433.22,BOS,WAS,False
506,2018-02-07,CLE,MIN,4802,9143,273,436,4533,8707,226972.89,MIN,CLE,False
507,2018-02-07,DET,BRK,13979,28922,12306,26172,1947,2750,492767.5,BRK,DET,False
508,2018-02-07,MEM,UTA,9070,18792,7954,16812,1334,1980,333204.79,UTA,MEM,False
509,2018-02-07,MIA,HOU,22751,50130,20282,45596,2935,4534,820478.98,HOU,MIA,False
510,2018-02-07,PHX,SAS,1129,1794,56,81,1073,1713,37629.69,SAS,PHX,False
511,2018-02-06,ATL,MEM,2253,4090,1957,3661,320,429,57647.13,MEM,ATL,False
512,2018-02-06,BRK,HOU,12367,27002,11034,24427,1574,2575,396197.37,HOU,BRK,False
513,2018-02-06,GSW,OKC,39547,147297,33099,133366,6884,13931,2856344.41,OKC,GSW,False
514,2018-02-06,LAL,PHX,14928,37578,12965,33513,2473,4065,719976.5,PHX,LAL,False
515,2018-02-06,NYK,MIL,14353,30750,13118,28499,1460,2251,729014.81,MIL,NYK,False
516,2018-02-06,ORL,CLE,36736,89371,33780,83831,3765,5540,1634007.75,CLE,ORL,False
517,2018-02-06,PHI,WAS,13132,33683,11994,31853,1223,1830,918951.46,WAS,PHI,False
518,2018-02-06,TOR,BOS,28573,60002,26004,55524,3168,4478,1300346.92,BOS,TOR,False
519,2018-02-05,DEN,CHA,1808,3202,1336,2472,496,730,82836.17,CHA,DEN,False
520,2018-02-05,DET,POR,1921,2918,89,195,1832,2723,67377.06,POR,DET,False
521,2018-02-05,IND,WAS,2335,4377,1741,3475,624,902,417721.03,WAS,IND,False
522,2018-02-05,LAC,DAL,816,1208,40,90,776,1118,27286.03,DAL,LAC,False
523,2018-02-05,MIA,ORL,2357,4355,1873,3643,510,712,81740.3,ORL,MIA,False
524,2018-02-05,NOP,UTA,2782,5613,1902,4146,932,1467,123172.16,UTA,NOP,False
525,2018-02-05,SAC,CHI,2385,4478,1581,3107,834,1371,499339.84,CHI,SAC,False
526,2018-02-04,BOS,POR,26488,58399,22680,51470,4541,6929,1064910.79,POR,BOS,False
527,2018-02-04,BRK,MIL,5729,16241,4988,14939,846,1302,170389.89,MIL,BRK,False
528,2018-02-04,NYK,ATL,8322,17970,7460,16642,950,1328,321910.4,ATL,NYK,False
529,2018-02-04,OKC,LAL,2996,4965,151,240,2846,4725,153222.17,LAL,OKC,False
530,2018-02-04,PHX,CHA,6719,13287,6271,12558,501,729,533010.61,CHA,PHX,False
531,2018-02-04,TOR,MEM,3490,6828,2951,5977,591,851,109521.02,MEM,TOR,False
532,2018-02-03,CLE,HOU,3725,6147,174,285,3552,5862,140458.76,HOU,CLE,False
533,2018-02-03,DEN,GSW,33536,76333,30424,70250,3730,6083,1712298.69,GSW,DEN,False
534,2018-02-03,DET,MIA,17028,37267,15070,34010,2329,3257,937366.76,MIA,DET,False
535,2018-02-03,IND,PHI,13382,28126,12300,26336,1289,1790,542884.31,PHI,IND,False
536,2018-02-03,LAC,CHI,10395,19663,8941,17418,1612,2245,398375.58,CHI,LAC,False
537,2018-02-03,MIN,NOP,8089,15540,6863,13602,1359,1938,366581.07,NOP,MIN,False
538,2018-02-03,ORL,WAS,4514,8777,4030,8046,546,731,160494.92,WAS,ORL,False
539,2018-02-03,SAC,DAL,6914,12234,6546,11557,438,677,230550.35,DAL,SAC,False
540,2018-02-03,SAS,UTA,11091,23884,9713,21232,1667,2652,679784.61,UTA,SAS,False
541,2018-02-02,BOS,ATL,18587,43030,15999,38055,3221,4975,850501.32,ATL,BOS,False
542,2018-02-02,BRK,LAL,16426,39882,14272,35540,2685,4342,599307.53,LAL,BRK,False
543,2018-02-02,CHA,IND,9653,20372,8744,18945,1040,1427,303156.87,IND,CHA,False
544,2018-02-02,MIL,NYK,19803,42730,17851,39239,2318,3491,744819.7,NYK,MIL,False
545,2018-02-02,OKC,NOP,20969,48393,19086,44948,2268,3445,731924.63,NOP,OKC,False
546,2018-02-02,PHI,MIA,1324,2099,64,108,1260,1991,48560.3,MIA,PHI,False
547,2018-02-02,PHX,UTA,6454,13865,5299,11525,1406,2340,263232.72,UTA,PHX,False
548,2018-02-02,SAC,GSW,3126,5368,176,313,2951,5055,134658.75,GSW,SAC,False
549,2018-02-02,TOR,POR,6886,13239,5867,11627,1139,1612,236646.2,POR,TOR,False
550,2018-02-01,DEN,OKC,15364,44067,12381,38145,3150,5922,475769.09,OKC,DEN,False
551,2018-02-01,DET,MEM,31680,68536,28791,63210,3518,5326,1127254.01,MEM,DET,False
552,2018-02-01,MIN,MIL,15136,27174,13661,24593,1730,2581,1132500.85,MIL,MIN,False
553,2018-02-01,SAS,HOU,15857,45929,14469,43431,1481,2498,614740.93,HOU,SAS,False
554,2018-02-01,WAS,TOR,16238,33280,14881,30975,1570,2305,476971.88,TOR,WAS,False
555,2018-01-31,ATL,CHA,3074,6135,2736,5573,373,562,95654.71,CHA,ATL,False
556,2018-01-31,BOS,NYK,2125,3576,140,220,1986,3356,94734.63,NYK,BOS,False
557,2018-01-31,BRK,PHI,11419,24791,10467,22965,1125,1826,501143.51,PHI,BRK,False
558,2018-01-31,CLE,MIA,43972,112287,41091,105811,3715,6476,2092513.57,MIA,CLE,False
559,2018-01-31,IND,MEM,8215,16147,7573,14941,716,1206,250156.75,MEM,IND,False
560,2018-01-31,ORL,LAL,14240,29041,13136,26886,1215,2155,514823.82,LAL,ORL,False
561,2018-01-31,PHX,DAL,510,845,37,51,473,794,14615.46,DAL,PHX,False
562,2018-01-31,POR,CHI,14887,26573,13605,24194,1513,2379,548875.36,CHI,POR,False
563,2018-01-30,DET,CLE,25835,83931,23656,80062,2339,3869,1383016.78,CLE,DET,False
564,2018-01-30,HOU,ORL,16917,34462,13053,27016,4263,7446,522454.79,ORL,HOU,False
565,2018-01-30,LAC,POR,783,1242,55,72,729,1170,25262.9,POR,LAC,False
566,2018-01-30,NOP,SAC,4114,8471,3570,7444,628,1027,128878.15,SAC,NOP,False
567,2018-01-30,NYK,BRK,10438,23835,9199,21226,1591,2609,506623.33,BRK,NYK,False
568,2018-01-30,SAS,DEN,10676,21888,9412,19442,1527,2446,403867.78,DEN,SAS,False
569,2018-01-30,TOR,MIN,13163,25135,11812,22933,1540,2202,402868.45,MIN,TOR,False
570,2018-01-30,UTA,GSW,32707,73050,29111,65847,4370,7203,1477366.18,GSW,UTA,False
571,2018-01-30,WAS,OKC,29624,72956,27420,68905,2801,4051,1108730.99,OKC,WAS,False
572,2018-01-29,ATL,MIN,14372,26977,13325,25333,1207,1644,565948.77,MIN,ATL,False
573,2018-01-29,DAL,MIA,12212,24332,11401,22681,1002,1651,436735.3,MIA,DAL,False
574,2018-01-29,DEN,BOS,3469,6056,238,430,3234,5626,145298.76,BOS,DEN,False
575,2018-01-29,IND,CHA,11322,22162,10395,20648,1083,1514,393111.25,CHA,IND,False
576,2018-01-29,MEM,PHX,4115,8058,3638,7328,529,730,391234.41,PHX,MEM,False
577,2018-01-29,MIL,PHI,24994,47569,22915,44142,2452,3427,1073155.87,PHI,MIL,False
578,2018-01-28,CHI,MIL,12534,23863,10795,21204,1954,2659,486698.71,MIL,CHI,False
579,2018-01-28,CLE,DET,33825,85992,29870,77058,5136,8934,1567084.37,DET,CLE,False
580,2018-01-28,HOU,PHX,2035,3295,106,188,1929,3107,83663.03,PHX,HOU,False
581,2018-01-28,NOP,LAC,10607,20110,9509,18450,1212,1660,362324.29,LAC,NOP,False
582,2018-01-28,OKC,PHI,1710,3519,90,178,1620,3341,95167.51,PHI,OKC,False
583,2018-01-28,SAS,SAC,11548,21941,10346,19480,1441,2461,421762.54,SAC,SAS,False
584,2018-01-28,TOR,LAL,16192,36161,14194,32753,2332,3408,655536.38,LAL,TOR,False
585,2018-01-27,ATL,WAS,5025,9160,4393,8180,704,980,451000.5,WAS,ATL,False
586,2018-01-27,DEN,DAL,7771,14521,6983,13180,912,1341,216438.2,DAL,DEN,False
587,2018-01-27,DET,OKC,21124,47837,18322,42597,3153,5240,827374.2,OKC,DET,False
588,2018-01-27,GSW,BOS,10793,22922,594,1210,10207,21712,683568.09,BOS,GSW,False
589,2018-01-27,IND,ORL,9561,18914,8552,17244,1183,1670,327834.0,ORL,IND,False
590,2018-01-27,MIA,CHA,9544,19740,8423,17580,1401,2160,324562.31,CHA,MIA,False
591,2018-01-27,MIN,BRK,5943,10892,4857,9119,1210,1773,211225.35,BRK,MIN,False
592,2018-01-26,CHA,ATL,7362,13444,6688,12424,776,1020,256815.3,ATL,CHA,False
593,2018-01-26,CHI,LAL,21230,50070,18358,43993,3586,6077,1011493.06,LAL,CHI,False
594,2018-01-26,CLE,IND,35395,91008,30868,80818,5855,10190,1737633.37,IND,CLE,False
595,2018-01-26,DAL,POR,5488,10908,4648,9339,960,1569,202730.62,POR,DAL,False
596,2018-01-26,MEM,LAC,3094,5599,2515,4756,627,843,88980.5,LAC,MEM,False
597,2018-01-26,MIL,BRK,5126,9901,4104,8242,1139,1659,181933.98,BRK,MIL,False
598,2018-01-26,NOP,HOU,2359,3702,116,168,2244,3534,92544.56,HOU,NOP,False
599,2018-01-26,PHX,NYK,11482,22194,10060,19002,1786,3192,595279.41,NYK,PHX,False
600,2018-01-26,SAS,PHI,15374,30476,13274,26732,2473,3744,670268.23,PHI,SAS,False
601,2018-01-26,TOR,UTA,11104,22064,9456,18772,1960,3292,380608.11,UTA,TOR,False
602,2018-01-25,DEN,NYK,11804,24323,10616,22291,1420,2032,538658.02,NYK,DEN,False
603,2018-01-25,GSW,MIN,20129,55950,15615,47471,4774,8479,732627.23,MIN,GSW,False
604,2018-01-25,MIA,SAC,13780,29061,12152,26140,1928,2921,493973.55,SAC,MIA,False
605,2018-01-25,OKC,WAS,20485,61419,18128,56692,2547,4727,920733.12,WAS,OKC,False
606,2018-01-24,ATL,TOR,4986,8369,4466,7524,594,845,147598.75,TOR,ATL,False
607,2018-01-24,CHA,NOP,12620,24447,11514,22694,1240,1753,369050.68,NOP,CHA,False
608,2018-01-24,DAL,HOU,1423,2407,70,197,1353,2210,48502.71,HOU,DAL,False
609,2018-01-24,DET,UTA,12403,25144,11100,22699,1510,2445,429964.56,UTA,DET,False
610,2018-01-24,IND,PHX,4805,9584,4174,8573,707,1011,166247.65,PHX,IND,False
611,2018-01-24,LAC,BOS,2746,4544,157,224,2592,4320,113649.64,BOS,LAC,False
612,2018-01-24,MEM,SAS,9974,18032,8993,16143,1167,1889,393081.84,SAS,MEM,False
613,2018-01-24,PHI,CHI,15450,30565,13359,26901,2426,3664,727670.09,CHI,PHI,False
614,2018-01-24,POR,MIN,13845,26464,12225,23592,1895,2872,816018.62,MIN,POR,False
615,2018-01-23,GSW,NYK,30901,76739,26622,66802,5639,9937,1857681.25,NYK,GSW,False
616,2018-01-23,LAL,BOS,23292,65922,18897,57424,4679,8498,748925.13,BOS,LAL,False
617,2018-01-23,OKC,BRK,20741,46425,18438,41918,2830,4507,841336.19,BRK,OKC,False
618,2018-01-23,ORL,SAC,10134,20062,9277,18598,998,1464,313584.41,SAC,ORL,False
619,2018-01-23,SAS,CLE,30880,101823,27572,95698,3537,6125,1264207.37,CLE,SAS,False
620,2018-01-22,ATL,UTA,8281,16235,7630,15122,773,1113,280094.36,UTA,ATL,False
621,2018-01-22,CHA,SAC,9649,17797,8909,16583,862,1214,329580.26,SAC,CHA,False
622,2018-01-22,DAL,WAS,6175,11454,5450,10213,837,1241,210694.45,WAS,DAL,False
623,2018-01-22,DEN,POR,12971,24644,12112,23074,994,1570,441582.47,POR,DEN,False
624,2018-01-22,HOU,MIA,1997,3404,114,182,1884,3222,74706.25,MIA,HOU,False
625,2018-01-22,LAC,MIN,1434,2295,91,134,1346,2161,59095.25,MIN,LAC,False
626,2018-01-22,MEM,PHI,15538,30662,14607,29015,1146,1647,605841.67,PHI,MEM,False
627,2018-01-22,MIL,PHX,11872,22480,10828,20837,1199,1643,394848.35,PHX,MIL,False
628,2018-01-22,NOP,CHI,21214,46509,19143,42582,2424,3927,872071.57,CHI,NOP,False
629,2018-01-21,BOS,ORL,34886,74727,29832,66301,5682,8426,1242730.66,ORL,BOS,False
630,2018-01-21,DET,BRK,13447,24977,11619,22214,2040,2763,302182.39,BRK,DET,False
631,2018-01-21,LAL,NYK,31835,77589,26236,66993,6572,10596,1206982.52,NYK,LAL,False
632,2018-01-21,SAS,IND,21300,42533,19339,39296,2294,3237,698121.95,IND,SAS,False
633,2018-01-20,ATL,CHI,17608,32584,15599,29058,2348,3526,476129.72,CHI,ATL,False
634,2018-01-20,CHA,MIA,16378,34788,14396,30950,2459,3838,569205.39,MIA,CHA,False
635,2018-01-20,CLE,OKC,12166,22519,528,893,11639,21626,509597.92,OKC,CLE,False
636,2018-01-20,HOU,GSW,9793,19585,510,975,9293,18610,429465.17,GSW,HOU,False
637,2018-01-20,MIN,TOR,22596,43243,20496,39572,2443,3671,632193.02,TOR,MIN,False
638,2018-01-20,NOP,MEM,11308,21114,10353,19511,1092,1603,279510.45,MEM,NOP,False
639,2018-01-20,PHI,MIL,25019,49392,22313,44830,3253,4562,932974.83,MIL,PHI,False
640,2018-01-20,POR,DAL,12082,22904,11089,21069,1156,1835,373530.67,DAL,POR,False
641,2018-01-20,UTA,LAC,10037,21591,8893,19462,1340,2129,355241.32,LAC,UTA,False
642,2018-01-19,BRK,MIA,21011,44725,19645,42208,1708,2517,581432.03,MIA,BRK,False
643,2018-01-19,DEN,PHX,15718,30796,14510,28374,1459,2422,444667.15,PHX,DEN,False
644,2018-01-19,DET,WAS,1154,1686,51,77,1103,1609,35882.15,WAS,DET,False
645,2018-01-19,LAL,IND,28174,59976,24633,53272,4344,6704,1273761.72,IND,LAL,False
646,2018-01-19,MEM,SAC,9160,15812,8492,14751,778,1061,203119.84,SAC,MEM,False
647,2018-01-19,TOR,SAS,35832,72556,32029,66241,4445,6315,1082757.21,SAS,TOR,False
648,2018-01-19,UTA,NYK,2735,4562,143,222,2592,4340,118435.49,NYK,UTA,False
649,2018-01-18,BOS,PHI,29309,83485,24795,76162,4789,7323,1905145.24,PHI,BOS,False
