Season,Home,Away,Date,Attendance,Capacity,Total Full Season Equivalent Non Suite Tickets,Group Non Suite Tickets,Single Game Total Non Suite Tickets,Total Non Suite Tickets
2013-14,ORL,IND,2014-02-09,16366,18846,,,,
2013-14,WAS,SAC,2014-02-09,18173,20356,,,,
2013-14,ATL,MEM,2014-02-08,15190,18047,,,,
2013-14,CHA,SAS,2014-02-08,19084,19077,,,,
2013-14,DET,DEN,2014-02-08,15870,19971,,,,
2013-14,MIL,HOU,2014-02-08,15923,18717,,,,
2013-14,MIN,POR,2014-02-08,17506,19356,,,,
2013-14,PHX,GSW,2014-02-08,17846,19023,,,,
2013-14,UTA,MIA,2014-02-08,19911,19911,,,,
2013-14,BOS,SAC,2014-02-07,18624,18624,,,,
2013-14,DAL,UTA,2014-02-07,19928,19200,,,,
2013-14,DET,BRK,2014-02-07,13727,19971,,,,
2013-14,IND,POR,2014-02-07,18165,18165,,,,
2013-14,LAC,TOR,2014-02-07,19060,19060,,,,
2013-14,NOP,MIN,2014-02-07,16541,16867,,,,
2013-14,NYK,DEN,2014-02-07,19812,19812,,,,
2013-14,ORL,OKC,2014-02-07,15595,18846,,,,
2013-14,PHI,LAL,2014-02-07,15211,20328,,,,
2013-14,WAS,CLE,2014-02-07,16294,20356,,,,
2013-14,BRK,SAS,2014-02-06,17732,17732,,,,
2013-14,GSW,CHI,2014-02-06,19596,19596,,,,
2013-14,CLE,LAL,2014-02-05,15205,20562,,,,
2013-14,DEN,MIL,2014-02-05,15122,19155,,,,
2013-14,HOU,PHX,2014-02-05,18217,18055,,,,
2013-14,LAC,MIA,2014-02-05,19672,19060,,,,
2013-14,MEM,DAL,2014-02-05,16188,18119,,,,
2013-14,NOP,ATL,2014-02-05,16232,16867,,,,
2013-14,NYK,POR,2014-02-05,19812,19812,,,,
2013-14,OKC,MIN,2014-02-05,18203,18203,,,,
2013-14,ORL,DET,2014-02-05,15166,18846,,,,
2013-14,PHI,BOS,2014-02-05,10267,20328,,,,
2013-14,SAC,TOR,2014-02-05,17317,17317,,,,
2013-14,WAS,SAS,2014-02-05,15791,20356,,,,
2013-14,ATL,IND,2014-02-04,15374,18047,,,,
2013-14,GSW,CHA,2014-02-04,19596,19596,,,,
2013-14,MIN,LAL,2014-02-04,12559,19356,,,,
2013-14,PHX,CHI,2014-02-04,16636,19023,,,,
2013-14,BRK,PHI,2014-02-03,16727,17732,,,,
2013-14,DAL,CLE,2014-02-03,19595,19200,,,,
2013-14,DEN,LAC,2014-02-03,16567,19155,,,,
2013-14,IND,ORL,2014-02-03,16266,18165,,,,
2013-14,MIA,DET,2014-02-03,19802,19600,,,,
2013-14,MIL,NYK,2014-02-03,11147,18717,,,,
2013-14,NOP,SAS,2014-02-03,17086,16867,,,,
2013-14,OKC,MEM,2014-02-03,18203,18203,,,,
2013-14,SAC,CHI,2014-02-03,15178,17317,,,,
2013-14,UTA,TOR,2014-02-03,17139,19911,,,,
2013-14,WAS,POR,2014-02-03,13259,20356,,,,
2013-14,BOS,ORL,2014-02-02,18624,18624,,,,
2013-14,ATL,MIN,2014-02-01,13018,18047,,,,
2013-14,DET,PHI,2014-02-01,16649,19971,,,,
2013-14,HOU,CLE,2014-02-01,18309,18055,,,,
2013-14,IND,BRK,2014-02-01,18165,18165,,,,
2013-14,LAC,UTA,2014-02-01,19060,19060,,,,
2013-14,MEM,MIL,2014-02-01,17017,18119,,,,
2013-14,NOP,CHI,2014-02-01,17799,16867,,,,
2013-14,NYK,MIA,2014-02-01,19812,19812,,,,
2013-14,PHX,CHA,2014-02-01,16248,19023,,,,
2013-14,POR,TOR,2014-02-01,19996,21538,,,,
2013-14,SAS,SAC,2014-02-01,18581,18418,,,,
2013-14,WAS,OKC,2014-02-01,20356,20356,,,,
2013-14,BRK,OKC,2014-01-31,17732,17732,,,,
2013-14,DAL,SAC,2014-01-31,19614,19200,,,,
2013-14,DEN,TOR,2014-01-31,17131,19155,,,,
2013-14,LAL,CHA,2014-01-31,18997,18997,,,,
2013-14,MIN,MEM,2014-01-31,17429,19356,,,,
2013-14,ORL,MIL,2014-01-31,17292,18846,,,,
2013-14,PHI,ATL,2014-01-31,14702,20328,,,,
2013-14,UTA,GSW,2014-01-31,19911,19911,,,,
2013-14,GSW,LAC,2014-01-30,19596,19596,,,,
2013-14,IND,PHX,2014-01-30,16541,18165,,,,
2013-14,NYK,CLE,2014-01-30,19812,19812,,,,
2013-14,BOS,PHI,2014-01-29,18624,18624,,,,
2013-14,DAL,HOU,2014-01-29,19359,19200,,,,
2013-14,DEN,CHA,2014-01-29,16151,19155,,,,
2013-14,LAC,WAS,2014-01-29,19060,19060,,,,
2013-14,MIA,OKC,2014-01-29,19673,19600,,,,
2013-14,MIL,PHX,2014-01-29,11175,18717,,,,
2013-14,MIN,NOP,2014-01-29,11702,19356,,,,
2013-14,SAC,MEM,2014-01-29,15195,17317,,,,
2013-14,SAS,CHI,2014-01-29,18581,18418,,,,
2013-14,TOR,ORL,2014-01-29,17694,19800,,,,
2013-14,CLE,NOP,2014-01-28,13985,20562,,,,
2013-14,DET,ORL,2014-01-28,11534,19971,,,,
2013-14,GSW,WAS,2014-01-28,19596,19596,,,,
2013-14,HOU,SAS,2014-01-28,18314,18055,,,,
2013-14,LAL,IND,2014-01-28,18997,18997,,,,
2013-14,NYK,BOS,2014-01-28,19812,19812,,,,
2013-14,POR,MEM,2014-01-28,19385,21538,,,,
2013-14,BRK,TOR,2014-01-27,15790,17732,,,,
2013-14,CHI,MIN,2014-01-27,21637,20917,,,,
2013-14,MIL,LAC,2014-01-27,11126,18717,,,,
2013-14,OKC,ATL,2014-01-27,18203,18203,,,,
2013-14,PHI,PHX,2014-01-27,10793,20328,,,,
2013-14,UTA,SAC,2014-01-27,16663,19911,,,,
2013-14,BOS,BRK,2014-01-26,18624,18624,,,,
2013-14,CLE,PHX,2014-01-26,15872,20562,,,,
2013-14,DAL,DET,2014-01-26,19662,19200,,,,
2013-14,GSW,POR,2014-01-26,19596,19596,,,,
2013-14,MIA,SAS,2014-01-26,19683,19600,,,,
2013-14,NOP,ORL,2014-01-26,17197,16867,,,,
2013-14,NYK,LAL,2014-01-26,19812,19812,,,,
2013-14,SAC,DEN,2014-01-26,15939,17317,,,,
2013-14,CHA,CHI,2014-01-25,18252,19077,,,,
2013-14,DEN,IND,2014-01-25,19155,19155,,,,
2013-14,MEM,HOU,2014-01-25,17512,18119,,,,
2013-14,MIL,ATL,2014-01-25,15879,18717,,,,
2013-14,PHI,OKC,2014-01-25,19217,20328,,,,
2013-14,POR,MIN,2014-01-25,20006,21538,,,,
2013-14,TOR,LAC,2014-01-25,19800,19800,,,,
2013-14,UTA,WAS,2014-01-25,17754,19911,,,,
2013-14,ATL,SAS,2014-01-24,17601,18047,,,,
2013-14,BOS,OKC,2014-01-24,18624,18624,,,,
2013-14,BRK,DAL,2014-01-24,16110,17732,,,,
2013-14,CHI,LAC,2014-01-24,21755,20917,,,,
2013-14,CLE,MIL,2014-01-24,17147,20562,,,,
2013-14,DET,NOP,2014-01-24,14107,19971,,,,
2013-14,GSW,MIN,2014-01-24,19596,19596,,,,
2013-14,HOU,MEM,2014-01-24,16998,18055,,,,
2013-14,NYK,CHA,2014-01-24,19812,19812,,,,
2013-14,ORL,LAL,2014-01-24,16101,18846,,,,
2013-14,PHI,TOR,2014-01-24,11489,20328,,,,
2013-14,PHX,WAS,2014-01-24,16198,19023,,,,
2013-14,SAC,IND,2014-01-24,17317,17317,,,,
2013-14,MIA,LAL,2014-01-23,19608,19600,,,,
2013-14,POR,DEN,2014-01-23,20066,21538,,,,
2013-14,CHA,LAC,2014-01-22,14760,19077,,,,
2013-14,CLE,CHI,2014-01-22,16890,20562,,,,
2013-14,HOU,SAC,2014-01-22,16488,18055,,,,
2013-14,MIL,DET,2014-01-22,11266,18717,,,,
2013-14,NYK,PHI,2014-01-22,19812,19812,,,,
2013-14,ORL,ATL,2014-01-22,16713,18846,,,,
2013-14,PHX,IND,2014-01-22,16465,19023,,,,
2013-14,SAS,OKC,2014-01-22,18581,18418,,,,
2013-14,TOR,DAL,2014-01-22,18179,19800,,,,
2013-14,WAS,BOS,2014-01-22,14492,20356,,,,
2013-14,BRK,ORL,2014-01-21,15482,17732,,,,
2013-14,MIA,BOS,2014-01-21,19619,19600,,,,
2013-14,NOP,SAC,2014-01-21,16459,16867,,,,
2013-14,OKC,POR,2014-01-21,18203,18203,,,,
2013-14,UTA,MIN,2014-01-21,16387,19911,,,,
2013-14,ATL,MIA,2014-01-20,19262,18047,,,,
2013-14,CHA,TOR,2014-01-20,14929,19077,,,,
2013-14,CHI,LAL,2014-01-20,21626,20917,,,,
2013-14,CLE,DAL,2014-01-20,18762,20562,,,,
2013-14,DET,LAC,2014-01-20,17417,19971,,,,
2013-14,GSW,IND,2014-01-20,19596,19596,,,,
2013-14,HOU,POR,2014-01-20,18135,18055,,,,
2013-14,MEM,NOP,2014-01-20,17485,18119,,,,
2013-14,NYK,BRK,2014-01-20,19812,19812,,,,
2013-14,WAS,PHI,2014-01-20,18650,20356,,,,
2013-14,OKC,SAC,2014-01-19,18203,18203,,,,
2013-14,ORL,BOS,2014-01-19,17548,18846,,,,
2013-14,PHX,DEN,2014-01-19,16211,19023,,,,
2013-14,SAS,MIL,2014-01-19,18096,18418,,,,
2013-14,TOR,LAL,2014-01-19,17706,19800,,,,
2013-14,CHA,MIA,2014-01-18,19631,19077,,,,
2013-14,CHI,PHI,2014-01-18,21710,20917,,,,
2013-14,DAL,POR,2014-01-18,20375,19200,,,,
2013-14,HOU,MIL,2014-01-18,18082,18055,,,,
2013-14,IND,LAC,2014-01-18,18165,18165,,,,
2013-14,MIN,UTA,2014-01-18,17111,19356,,,,
2013-14,NOP,GSW,2014-01-18,18045,16867,,,,
2013-14,WAS,DET,2014-01-18,17039,20356,,,,
2013-14,BOS,LAL,2014-01-17,18624,18624,,,,
2013-14,DEN,CLE,2014-01-17,18486,19155,,,,
2013-14,DET,UTA,2014-01-17,18528,19971,,,,
2013-14,MEM,SAC,2014-01-17,17212,18119,,,,
2013-14,NYK,LAC,2014-01-17,19812,19812,,,,
2013-14,OKC,GSW,2014-01-17,18203,18203,,,,
2013-14,ORL,CHA,2014-01-17,16164,18846,,,,
2013-14,PHI,MIA,2014-01-17,19286,20328,,,,
2013-14,PHX,DAL,2014-01-17,16486,19023,,,,
2013-14,SAS,POR,2014-01-17,18581,18418,,,,
2013-14,TOR,MIN,2014-01-17,19800,19800,,,,
2013-14,WAS,CHI,2014-01-17,17005,20356,,,,
2013-14,ATL,BRK,2014-01-16,18689,18047,,,,
2013-14,HOU,OKC,2014-01-16,18231,18055,,,,
2013-14,IND,NYK,2014-01-16,18165,18165,,,,
2013-14,BOS,TOR,2014-01-15,17569,18624,,,,
2013-14,GSW,DEN,2014-01-15,19596,19596,,,,
2013-14,LAC,DAL,2014-01-15,19208,19060,,,,
2013-14,MIL,MEM,2014-01-15,11379,18717,,,,
2013-14,MIN,SAC,2014-01-15,12399,19356,,,,
2013-14,NOP,HOU,2014-01-15,15918,16867,,,,
2013-14,ORL,CHI,2014-01-15,16489,18846,,,,
2013-14,PHI,CHA,2014-01-15,10106,20328,,,,
2013-14,PHX,LAL,2014-01-15,16022,19023,,,,
2013-14,POR,CLE,2014-01-15,19998,21538,,,,
2013-14,SAS,UTA,2014-01-15,17917,18418,,,,
2013-14,WAS,MIA,2014-01-15,20356,20356,,,,
2013-14,CHA,NYK,2014-01-14,15156,19077,,,,
2013-14,IND,SAC,2014-01-14,17530,18165,,,,
2013-14,LAL,CLE,2014-01-14,18997,18997,,,,
2013-14,MEM,OKC,2014-01-14,17177,18119,,,,
2013-14,BOS,HOU,2014-01-13,17750,18624,,,,
2013-14,CHI,WAS,2014-01-13,21287,20917,,,,
2013-14,DAL,ORL,2014-01-13,19695,19200,,,,
2013-14,NOP,SAS,2014-01-13,15552,16867,,,,
2013-14,NYK,PHX,2014-01-13,19812,19812,,,,
2013-14,TOR,MIL,2014-01-13,15819,19800,,,,
2013-14,UTA,DEN,2014-01-13,17232,19911,,,,
2013-14,MEM,ATL,2014-01-12,16841,18119,,,,
2013-14,SAC,CLE,2014-01-12,16072,17317,,,,
2013-14,SAS,MIN,2014-01-12,18098,18418,,,,
2013-14,CHI,CHA,2014-01-11,21413,20917,,,,
2013-14,DAL,NOP,2014-01-11,20116,19200,,,,
2013-14,DEN,ORL,2014-01-11,17947,19155,,,,
2013-14,DET,PHX,2014-01-11,15224,19971,,,,
2013-14,OKC,MIL,2014-01-11,18203,18203,,,,
2013-14,PHI,NYK,2014-01-11,16278,20328,,,,
2013-14,POR,BOS,2014-01-11,20011,21538,,,,
2013-14,TOR,BRK,2014-01-11,19800,19800,,,,
2013-14,WAS,HOU,2014-01-11,17454,20356,,,,
2013-14,ATL,HOU,2014-01-10,13115,18047,,,,
2013-14,BRK,MIA,2014-01-10,17732,17732,,,,
2013-14,GSW,BOS,2014-01-10,19596,19596,,,,
2013-14,IND,WAS,2014-01-10,18165,18165,,,,
2013-14,LAC,LAL,2014-01-10,19316,19060,,,,
2013-14,MEM,PHX,2014-01-10,17049,18119,,,,
2013-14,MIL,CHI,2014-01-10,15148,18717,,,,
2013-14,MIN,CHA,2014-01-10,13767,19356,,,,
2013-14,NOP,DAL,2014-01-10,16533,16867,,,,
2013-14,PHI,DET,2014-01-10,13742,20328,,,,
2013-14,SAC,ORL,2014-01-10,15694,17317,,,,
2013-14,UTA,CLE,2014-01-10,18480,19911,,,,
2013-14,DEN,OKC,2014-01-09,17315,19155,,,,
2013-14,NYK,MIA,2014-01-09,19812,19812,,,,
2013-14,ATL,IND,2014-01-08,15169,18047,,,,
2013-14,BRK,GSW,2014-01-08,17732,17732,,,,
2013-14,HOU,LAL,2014-01-08,18229,18055,,,,
2013-14,LAC,BOS,2014-01-08,19214,19060,,,,
2013-14,MIN,PHX,2014-01-08,12202,19356,,,,
2013-14,NOP,WAS,2014-01-08,17557,16867,,,,
2013-14,POR,ORL,2014-01-08,18949,21538,,,,
2013-14,SAS,DAL,2014-01-08,18581,18418,,,,
2013-14,TOR,DET,2014-01-08,16194,19800,,,,
2013-14,CHA,WAS,2014-01-07,12079,19077,,,,
2013-14,CHI,PHX,2014-01-07,21181,20917,,,,
2013-14,CLE,PHI,2014-01-07,13344,20562,,,,
2013-14,DAL,LAL,2014-01-07,19656,19200,,,,
2013-14,DEN,BOS,2014-01-07,16224,19155,,,,
2013-14,IND,TOR,2014-01-07,16147,18165,,,,
2013-14,MEM,SAS,2014-01-07,15916,18119,,,,
2013-14,MIA,NOP,2014-01-07,20097,19600,,,,
2013-14,MIL,GSW,2014-01-07,11739,18717,,,,
2013-14,NYK,DET,2014-01-07,19812,19812,,,,
2013-14,SAC,POR,2014-01-07,15518,17317,,,,
2013-14,UTA,OKC,2014-01-07,18547,19911,,,,
2013-14,BRK,ATL,2014-01-06,15326,17732,,,,
2013-14,LAC,ORL,2014-01-06,19060,19060,,,,
2013-14,PHI,MIN,2014-01-06,10736,20328,,,,
2013-14,CLE,IND,2014-01-05,17502,20562,,,,
2013-14,DAL,NYK,2014-01-05,19892,19200,,,,
2013-14,DET,MEM,2014-01-05,14134,19971,,,,
2013-14,LAL,DEN,2014-01-05,18997,18997,,,,
2013-14,MIA,TOR,2014-01-05,20020,19600,,,,
2013-14,OKC,BOS,2014-01-05,18203,18203,,,,
2013-14,WAS,GSW,2014-01-05,17390,20356,,,,
2013-14,BRK,CLE,2014-01-04,17732,17732,,,,
2013-14,CHI,ATL,2014-01-04,21539,20917,,,,
2013-14,IND,NOP,2014-01-04,18165,18165,,,,
2013-14,MIN,OKC,2014-01-04,18065,19356,,,,
2013-14,ORL,MIA,2014-01-04,18846,18846,,,,
2013-14,PHX,MIL,2014-01-04,14344,19023,,,,
2013-14,POR,PHI,2014-01-04,20004,21538,,,,
2013-14,SAC,CHA,2014-01-04,16410,17317,,,,
2013-14,SAS,LAC,2014-01-04,18581,18418,,,,
2013-14,ATL,GSW,2014-01-03,15210,18047,,,,
2013-14,BOS,NOP,2014-01-03,18624,18624,,,,
2013-14,DAL,LAC,2014-01-03,20187,19200,,,,
2013-14,DEN,MEM,2014-01-03,17608,19155,,,,
2013-14,HOU,NYK,2014-01-03,18304,18055,,,,
2013-14,LAL,UTA,2014-01-03,18997,18997,,,,
2013-14,WAS,TOR,2014-01-03,14940,20356,,,,
2013-14,CHI,BOS,2014-01-02,21721,20917,,,,
2013-14,CLE,ORL,2014-01-02,14248,20562,,,,
2013-14,MIA,GSW,2014-01-02,20350,19600,,,,
2013-14,OKC,BRK,2014-01-02,18203,18203,,,,
2013-14,PHX,MEM,2014-01-02,14844,19023,,,,
2013-14,POR,CHA,2014-01-02,20014,21538,,,,
2013-14,SAC,PHI,2014-01-02,16259,17317,,,,
2013-14,SAS,NYK,2014-01-02,18581,18418,,,,
2013-14,UTA,MIL,2014-01-02,16012,19911,,,,
2013-14,DEN,PHI,2014-01-01,16006,19155,,,,
2013-14,LAC,CHA,2014-01-01,19160,19060,,,,
2013-14,MIN,NOP,2014-01-01,14002,19356,,,,
2013-14,TOR,IND,2014-01-01,18271,19800,,,,
2013-14,WAS,DAL,2014-01-01,15713,20356,,,,
2013-14,BOS,ATL,2013-12-31,18624,18624,,,,
2013-14,CHI,TOR,2013-12-31,21507,20917,,,,
2013-14,HOU,SAC,2013-12-31,18232,18055,,,,
2013-14,IND,CLE,2013-12-31,18165,18165,,,,
2013-14,LAL,MIL,2013-12-31,18997,18997,,,,
2013-14,OKC,POR,2013-12-31,18203,18203,,,,
2013-14,ORL,GSW,2013-12-31,15062,18846,,,,
2013-14,SAS,BRK,2013-12-31,17409,18418,,,,
2013-14,DEN,MIA,2013-12-30,19155,19155,,,,
2013-14,DET,WAS,2013-12-30,15050,19971,,,,
2013-14,LAC,PHX,2013-12-30,19278,19060,,,,
2013-14,MEM,CHI,2013-12-30,17688,18119,,,,
2013-14,MIN,DAL,2013-12-30,16111,19356,,,,
2013-14,NOP,POR,2013-12-30,17035,16867,,,,
2013-14,UTA,CHA,2013-12-30,19125,19911,,,,
2013-14,CLE,GSW,2013-12-29,19384,20562,,,,
2013-14,LAL,PHI,2013-12-29,18997,18997,,,,
2013-14,OKC,HOU,2013-12-29,18203,18203,,,,
2013-14,ORL,ATL,2013-12-29,15415,18846,,,,
2013-14,SAS,SAC,2013-12-29,18581,18418,,,,
2013-14,ATL,CHA,2013-12-28,15180,18047,,,,
2013-14,BOS,CLE,2013-12-28,18624,18624,,,,
2013-14,CHI,DAL,2013-12-28,22099,20917,,,,
2013-14,HOU,NOP,2013-12-28,18233,18055,,,,
2013-14,IND,BRK,2013-12-28,18165,18165,,,,
2013-14,LAC,UTA,2013-12-28,19278,19060,,,,
2013-14,MEM,DEN,2013-12-28,17017,18119,,,,
2013-14,MIL,MIN,2013-12-28,14971,18717,,,,
2013-14,PHX,PHI,2013-12-28,15623,19023,,,,
2013-14,POR,MIA,2013-12-28,20071,21538,,,,
2013-14,TOR,NYK,2013-12-28,19800,19800,,,,
2013-14,WAS,DET,2013-12-28,19336,20356,,,,
2013-14,BRK,MIL,2013-12-27,17732,17732,,,,
2013-14,CHA,OKC,2013-12-27,18129,19077,,,,
2013-14,GSW,PHX,2013-12-27,19596,19596,,,,
2013-14,MIN,WAS,2013-12-27,16473,19356,,,,
2013-14,NOP,DEN,2013-12-27,18089,16867,,,,
2013-14,NYK,TOR,2013-12-27,19812,19812,,,,
2013-14,ORL,DET,2013-12-27,16464,18846,,,,
2013-14,SAC,MIA,2013-12-27,17317,17317,,,,
2013-14,UTA,LAL,2013-12-27,19911,19911,,,,
2013-14,CLE,ATL,2013-12-26,18682,20562,,,,
2013-14,DAL,SAS,2013-12-26,20305,19200,,,,
2013-14,HOU,MEM,2013-12-26,18201,18055,,,,
2013-14,POR,LAC,2013-12-26,20053,21538,,,,
2013-14,BRK,CHI,2013-12-25,17732,17732,,,,
2013-14,GSW,LAC,2013-12-25,19596,19596,,,,
2013-14,LAL,MIA,2013-12-25,18997,18997,,,,
2013-14,NYK,OKC,2013-12-25,19812,19812,,,,
2013-14,SAS,HOU,2013-12-25,18581,18418,,,,
2013-14,BRK,IND,2013-12-23,17732,17732,,,,
2013-14,CHA,MIL,2013-12-23,13534,19077,,,,
2013-14,CLE,DET,2013-12-23,19215,20562,,,,
2013-14,DEN,GSW,2013-12-23,18551,19155,,,,
2013-14,HOU,DAL,2013-12-23,18328,18055,,,,
2013-14,MEM,UTA,2013-12-23,16665,18119,,,,
2013-14,MIA,ATL,2013-12-23,20204,19600,,,,
2013-14,ORL,NYK,2013-12-23,15105,18846,,,,
2013-14,PHX,LAL,2013-12-23,14814,19023,,,,
2013-14,SAC,NOP,2013-12-23,17317,17317,,,,
2013-14,SAS,TOR,2013-12-23,18581,18418,,,,
2013-14,IND,BOS,2013-12-22,18165,18165,,,,
2013-14,LAC,MIN,2013-12-22,19304,19060,,,,
2013-14,OKC,TOR,2013-12-22,18203,18203,,,,
2013-14,BOS,WAS,2013-12-21,18169,18624,,,,
2013-14,CHA,UTA,2013-12-21,18078,19077,,,,
2013-14,CHI,CLE,2013-12-21,21658,20917,,,,
2013-14,DET,HOU,2013-12-21,14606,19971,,,,
2013-14,GSW,LAL,2013-12-21,19596,19596,,,,
2013-14,LAC,DEN,2013-12-21,19129,19060,,,,
2013-14,MIL,PHI,2013-12-21,14541,18717,,,,
2013-14,NYK,MEM,2013-12-21,19812,19812,,,,
2013-14,ORL,SAC,2013-12-21,14283,18846,,,,
2013-14,PHX,DAL,2013-12-21,15241,19023,,,,
2013-14,POR,NOP,2013-12-21,20027,21538,,,,
2013-14,SAS,OKC,2013-12-21,18581,18418,,,,
2013-14,ATL,UTA,2013-12-20,11150,18047,,,,
2013-14,CLE,MIL,2013-12-20,19058,20562,,,,
2013-14,DAL,TOR,2013-12-20,19406,19200,,,,
2013-14,DEN,PHX,2013-12-20,15974,19155,,,,
2013-14,DET,CHA,2013-12-20,12453,19971,,,,
2013-14,IND,HOU,2013-12-20,18165,18165,,,,
2013-14,LAL,MIN,2013-12-20,18997,18997,,,,
2013-14,MIA,SAC,2013-12-20,19600,19600,,,,
2013-14,PHI,BRK,2013-12-20,15267,20328,,,,
2013-14,GSW,SAS,2013-12-19,19596,19596,,,,
2013-14,OKC,CHI,2013-12-19,18203,18203,,,,
2013-14,ATL,SAC,2013-12-18,10185,18047,,,,
2013-14,BOS,DET,2013-12-18,17101,18624,,,,
2013-14,BRK,WAS,2013-12-18,16187,17732,,,,
2013-14,DAL,MEM,2013-12-18,19425,19200,,,,
2013-14,HOU,CHI,2013-12-18,18242,18055,,,,
2013-14,LAC,NOP,2013-12-18,19060,19060,,,,
2013-14,MIA,IND,2013-12-18,19898,19600,,,,
2013-14,MIL,NYK,2013-12-18,11869,18717,,,,
2013-14,MIN,POR,2013-12-18,13776,19356,,,,
2013-14,ORL,UTA,2013-12-18,15574,18846,,,,
2013-14,PHX,SAS,2013-12-18,13661,19023,,,,
2013-14,TOR,CHA,2013-12-18,15201,19800,,,,
2013-14,CHA,SAC,2013-12-17,11339,19077,,,,
2013-14,CLE,POR,2013-12-17,15689,20562,,,,
2013-14,DEN,OKC,2013-12-17,17035,19155,,,,
2013-14,GSW,NOP,2013-12-17,19596,19596,,,,
2013-14,MEM,LAL,2013-12-17,17217,18119,,,,
2013-14,ATL,LAL,2013-12-16,15146,18047,,,,
2013-14,BOS,MIN,2013-12-16,17071,18624,,,,
2013-14,BRK,PHI,2013-12-16,16733,17732,,,,
2013-14,CHI,ORL,2013-12-16,21200,20917,,,,
2013-14,IND,DET,2013-12-16,15443,18165,,,,
2013-14,LAC,SAS,2013-12-16,19253,19060,,,,
2013-14,MIA,UTA,2013-12-16,19600,19600,,,,
2013-14,NYK,WAS,2013-12-16,19812,19812,,,,
2013-14,DEN,NOP,2013-12-15,15111,19155,,,,
2013-14,DET,POR,2013-12-15,13003,19971,,,,
2013-14,MEM,MIN,2013-12-15,15417,18119,,,,
2013-14,OKC,ORL,2013-12-15,18203,18203,,,,
2013-14,PHX,GSW,2013-12-15,14393,19023,,,,
2013-14,SAC,HOU,2013-12-15,15606,17317,,,,
2013-14,CHA,LAL,2013-12-14,17101,19077,,,,
2013-14,CHI,TOR,2013-12-14,21386,20917,,,,
2013-14,DAL,MIL,2013-12-14,19973,19200,,,,
2013-14,MIA,CLE,2013-12-14,19656,19600,,,,
2013-14,NYK,ATL,2013-12-14,19812,19812,,,,
2013-14,PHI,POR,2013-12-14,10189,20328,,,,
2013-14,UTA,SAS,2013-12-14,19330,19911,,,,
2013-14,WAS,LAC,2013-12-14,16509,20356,,,,
2013-14,ATL,WAS,2013-12-13,11251,18047,,,,
2013-14,BOS,NYK,2013-12-13,17479,18624,,,,
2013-14,DEN,UTA,2013-12-13,15616,19155,,,,
2013-14,DET,BRK,2013-12-13,15159,19971,,,,
2013-14,GSW,HOU,2013-12-13,19596,19596,,,,
2013-14,IND,CHA,2013-12-13,18165,18165,,,,
2013-14,MIL,CHI,2013-12-13,15219,18717,,,,
2013-14,NOP,MEM,2013-12-13,15516,16867,,,,
2013-14,OKC,LAL,2013-12-13,18203,18203,,,,
2013-14,ORL,CLE,2013-12-13,16119,18846,,,,
2013-14,PHX,SAC,2013-12-13,14128,19023,,,,
2013-14,SAS,MIN,2013-12-13,18581,18418,,,,
2013-14,TOR,PHI,2013-12-13,17133,19800,,,,
2013-14,BRK,LAC,2013-12-12,15563,17732,,,,
2013-14,POR,HOU,2013-12-12,19997,21538,,,,
2013-14,BOS,LAC,2013-12-11,17587,18624,,,,
2013-14,CHA,ORL,2013-12-11,11377,19077,,,,
2013-14,GSW,DAL,2013-12-11,19596,19596,,,,
2013-14,MEM,OKC,2013-12-11,16345,18119,,,,
2013-14,MIL,SAS,2013-12-11,11087,18717,,,,
2013-14,MIN,PHI,2013-12-11,13450,19356,,,,
2013-14,NOP,DET,2013-12-11,14517,16867,,,,
2013-14,NYK,CHI,2013-12-11,19812,19812,,,,
2013-14,SAC,UTA,2013-12-11,15198,17317,,,,
2013-14,ATL,OKC,2013-12-10,12503,18047,,,,
2013-14,BRK,BOS,2013-12-10,15738,17732,,,,
2013-14,CHI,MIL,2013-12-10,21303,20917,,,,
2013-14,CLE,NYK,2013-12-10,14580,20562,,,,
2013-14,DET,MIN,2013-12-10,11251,19971,,,,
2013-14,IND,MIA,2013-12-10,18165,18165,,,,
2013-14,LAL,PHX,2013-12-10,18997,18997,,,,
2013-14,TOR,SAS,2013-12-10,17702,19800,,,,
2013-14,CHA,GSW,2013-12-09,13129,19077,,,,
2013-14,MEM,ORL,2013-12-09,13511,18119,,,,
2013-14,PHI,LAC,2013-12-09,12355,20328,,,,
2013-14,SAC,DAL,2013-12-09,15329,17317,,,,
2013-14,UTA,POR,2013-12-09,17555,19911,,,,
2013-14,WAS,DEN,2013-12-09,13293,20356,,,,
2013-14,DET,MIA,2013-12-08,18034,19971,,,,
2013-14,HOU,ORL,2013-12-08,16407,18055,,,,
2013-14,LAL,TOR,2013-12-08,18997,18997,,,,
2013-14,NYK,BOS,2013-12-08,19812,19812,,,,
2013-14,OKC,IND,2013-12-08,18203,18203,,,,
2013-14,CHI,DET,2013-12-07,21737,20917,,,,
2013-14,CLE,LAC,2013-12-07,16216,20562,,,,
2013-14,MEM,GSW,2013-12-07,15088,18119,,,,
2013-14,MIL,BRK,2013-12-07,14963,18717,,,,
2013-14,MIN,MIA,2013-12-07,19888,19356,,,,
2013-14,PHI,DEN,2013-12-07,13113,20328,,,,
2013-14,POR,DAL,2013-12-07,20142,21538,,,,
2013-14,SAS,IND,2013-12-07,18581,18418,,,,
2013-14,UTA,SAC,2013-12-07,16500,19911,,,,
