Season,Home,Away,Date,Num_Secondary_Transactions,Avg_Markup_Over_Full_STM_Price
2015-16,NOP,CLE,2015-12-04,417,142.1%
2015-16,NYK,BRK,2015-12-04,852,26.5%
2015-16,WAS,PHX,2015-12-04,167,-31.2%
2015-16,MEM,SAS,2015-12-03,183,30.8%
2015-16,POR,IND,2015-12-03,190,-24.4%
2015-16,TOR,DEN,2015-12-03,379,-7.8%
2015-16,ATL,TOR,2015-12-02,144,-44.6%
2015-16,CHA,GSW,2015-12-02,301,216.3%
2015-16,CHI,DEN,2015-12-02,78,5.2%
2015-16,DET,PHX,2015-12-02,45,-33.1%
2015-16,HOU,NOP,2015-12-02,36,-30.8%
2015-16,LAC,IND,2015-12-02,303,-36.1%
2015-16,NYK,PHI,2015-12-02,475,-19.0%
2015-16,SAS,MIL,2015-12-02,22,-12.5%
2015-16,WAS,LAL,2015-12-02,721,121.4%
2015-16,CLE,WAS,2015-12-01,15,-28.5%
2015-16,NOP,MEM,2015-12-01,43,-17.0%
2015-16,PHI,LAL,2015-12-01,24,163.7%
2015-16,POR,DAL,2015-12-01,220,-8.0%
2015-16,ATL,OKC,2015-11-30,460,20.4%
2015-16,CHI,SAS,2015-11-30,395,23.4%
2015-16,DET,HOU,2015-11-30,75,-8.2%
2015-16,LAC,POR,2015-11-30,210,-42.9%
2015-16,MIL,DEN,2015-11-30,1,-97.0%
2015-16,SAC,DAL,2015-11-30,131,-40.5%
2015-16,UTA,GSW,2015-11-30,1,105.3%
2015-16,CHA,MIL,2015-11-29,56,15.1%
2015-16,LAC,MIN,2015-11-29,282,-26.2%
2015-16,LAL,IND,2015-11-29,170,-15.0%
2015-16,MEM,PHI,2015-11-29,113,-16.7%
2015-16,NYK,HOU,2015-11-29,786,13.7%
2015-16,ORL,BOS,2015-11-29,210,-10.3%
2015-16,TOR,PHX,2015-11-29,505,24.8%
2015-16,CLE,BRK,2015-11-28,32,174.1%
2015-16,DAL,DEN,2015-11-28,352,17.3%
2015-16,GSW,SAC,2015-11-28,2554,61.8%
2015-16,POR,LAL,2015-11-28,666,88.7%
2015-16,SAS,ATL,2015-11-28,47,-1.5%
2015-16,WAS,TOR,2015-11-28,336,3.7%
2015-16,BOS,WAS,2015-11-27,586,10.3%
2015-16,CHA,CLE,2015-11-27,256,228.4%
2015-16,DEN,SAS,2015-11-27,26,97.2%
2015-16,HOU,PHI,2015-11-27,52,3.9%
2015-16,IND,CHI,2015-11-27,230,86.6%
2015-16,LAC,NOP,2015-11-27,459,1.7%
2015-16,MEM,ATL,2015-11-27,324,41.0%
2015-16,NYK,MIA,2015-11-27,1185,57.1%
2015-16,OKC,DET,2015-11-27,607,47.7%
2015-16,ORL,MIL,2015-11-27,214,-24.6%
2015-16,PHX,GSW,2015-11-27,409,116.5%
2015-16,SAC,MIN,2015-11-27,320,-19.5%
2015-16,BOS,PHI,2015-11-25,454,-24.7%
2015-16,CHA,WAS,2015-11-25,104,18.1%
2015-16,DET,MIA,2015-11-25,139,39.7%
2015-16,HOU,MEM,2015-11-25,49,1.3%
2015-16,LAC,UTA,2015-11-25,384,-31.4%
2015-16,MIL,SAC,2015-11-25,23,-95.8%
2015-16,MIN,ATL,2015-11-25,11,43.4%
2015-16,OKC,BRK,2015-11-25,384,27.2%
2015-16,ORL,NYK,2015-11-25,379,27.1%
2015-16,PHX,NOP,2015-11-25,147,-19.4%
2015-16,SAS,DAL,2015-11-25,41,11.5%
2015-16,TOR,CLE,2015-11-25,602,174.4%
2015-16,ATL,BOS,2015-11-24,442,-14.7%
2015-16,DEN,LAC,2015-11-24,6,30.0%
2015-16,GSW,LAL,2015-11-24,2776,136.5%
2015-16,MEM,DAL,2015-11-24,159,12.9%
2015-16,POR,CHI,2015-11-24,388,26.7%
2015-16,WAS,IND,2015-11-24,312,-27.5%
2015-16,CHA,SAC,2015-11-23,34,8.8%
2015-16,CLE,ORL,2015-11-23,27,-12.6%
2015-16,MIL,DET,2015-11-23,9,-97.3%
2015-16,MIN,PHI,2015-11-23,7,-20.8%
2015-16,SAS,PHX,2015-11-23,19,-2.7%
2015-16,UTA,OKC,2015-11-23,1,75.6%
2015-16,DEN,GSW,2015-11-22,29,124.4%
2015-16,LAC,TOR,2015-11-22,333,-23.0%
2015-16,LAL,POR,2015-11-22,202,-14.6%
2015-16,NOP,PHX,2015-11-22,147,2.3%
2015-16,OKC,DAL,2015-11-22,492,40.4%
2015-16,CLE,ATL,2015-11-21,40,58.1%
2015-16,DET,WAS,2015-11-21,76,12.7%
2015-16,HOU,NYK,2015-11-21,21,3.9%
2015-16,IND,MIL,2015-11-21,139,-5.8%
2015-16,ORL,SAC,2015-11-21,247,-22.1%
2015-16,SAS,MEM,2015-11-21,30,8.1%
2015-16,BOS,BRK,2015-11-20,434,-15.6%
2015-16,CHA,PHI,2015-11-20,53,33.0%
2015-16,DAL,UTA,2015-11-20,247,-4.1%
2015-16,DEN,PHX,2015-11-20,10,-0.8%
2015-16,GSW,CHI,2015-11-20,2548,99.7%
2015-16,LAL,TOR,2015-11-20,221,-11.4%
2015-16,MEM,HOU,2015-11-20,217,43.5%
2015-16,MIN,DET,2015-11-20,8,54.9%
2015-16,NOP,SAS,2015-11-20,185,30.8%
2015-16,OKC,NYK,2015-11-20,468,47.1%
2015-16,POR,LAC,2015-11-20,372,40.1%
2015-16,CLE,MIL,2015-11-19,10,-15.1%
2015-16,LAC,GSW,2015-11-19,723,151.6%
2015-16,ATL,SAC,2015-11-18,171,-52.5%
2015-16,BOS,DAL,2015-11-18,322,-34.8%
2015-16,CHA,BRK,2015-11-18,21,1.4%
2015-16,HOU,POR,2015-11-18,21,-30.7%
2015-16,OKC,NOP,2015-11-18,185,17.2%
2015-16,ORL,MIN,2015-11-18,214,-31.9%
2015-16,PHI,IND,2015-11-18,11,-48.2%
2015-16,PHX,CHI,2015-11-18,275,13.8%
2015-16,SAS,DEN,2015-11-18,16,-14.0%
2015-16,UTA,TOR,2015-11-18,2,-7.5%
2015-16,DET,CLE,2015-11-17,183,61.9%
2015-16,GSW,TOR,2015-11-17,2268,-13.8%
2015-16,NOP,DEN,2015-11-17,55,-41.9%
2015-16,NYK,CHA,2015-11-17,623,-14.0%
2015-16,WAS,MIL,2015-11-17,169,-41.7%
2015-16,CHI,IND,2015-11-16,160,6.7%
2015-16,HOU,BOS,2015-11-16,22,-13.1%
2015-16,MEM,OKC,2015-11-16,113,51.5%
2015-16,PHI,DAL,2015-11-16,2,3.8%
2015-16,PHX,LAL,2015-11-16,311,8.4%
2015-16,SAS,POR,2015-11-16,22,-38.8%
2015-16,ATL,UTA,2015-11-15,196,-39.1%
2015-16,CHA,POR,2015-11-15,54,12.8%
2015-16,LAL,DET,2015-11-15,283,-12.8%
2015-16,MIN,MEM,2015-11-15,21,37.5%
2015-16,NYK,NOP,2015-11-15,535,-9.0%
2015-16,OKC,BOS,2015-11-15,330,28.0%
2015-16,SAC,TOR,2015-11-15,157,-42.4%
2015-16,GSW,BRK,2015-11-14,2425,15.0%
2015-16,HOU,DAL,2015-11-14,33,65.5%
2015-16,LAC,DET,2015-11-14,455,-19.0%
2015-16,MIL,CLE,2015-11-14,44,-84.6%
2015-16,PHX,DEN,2015-11-14,135,-25.9%
2015-16,SAS,PHI,2015-11-14,31,2.6%
2015-16,WAS,ORL,2015-11-14,356,-13.2%
2015-16,BOS,ATL,2015-11-13,441,-15.3%
2015-16,CHI,CHA,2015-11-13,354,9.7%
2015-16,DAL,LAL,2015-11-13,478,63.1%
2015-16,DEN,HOU,2015-11-13,10,33.4%
2015-16,IND,MIN,2015-11-13,134,-12.8%
2015-16,MEM,POR,2015-11-13,146,10.2%
2015-16,NYK,CLE,2015-11-13,1026,93.4%
2015-16,OKC,PHI,2015-11-13,408,28.6%
2015-16,ORL,UTA,2015-11-13,199,-34.6%
2015-16,SAC,BRK,2015-11-13,156,-44.5%
2015-16,TOR,NOP,2015-11-13,534,48.1%
2015-16,MIN,GSW,2015-11-12,29,104.7%
2015-16,PHX,LAC,2015-11-12,195,-6.5%
2015-16,ATL,NOP,2015-11-11,171,-41.8%
2015-16,BOS,IND,2015-11-11,326,-32.8%
2015-16,CHA,NYK,2015-11-11,90,29.6%
2015-16,DAL,LAC,2015-11-11,261,31.3%
2015-16,DEN,MIL,2015-11-11,3,-14.1%
2015-16,HOU,BRK,2015-11-11,27,-29.1%
2015-16,MEM,GSW,2015-11-11,241,82.9%
2015-16,ORL,LAL,2015-11-11,409,75.1%
2015-16,PHI,TOR,2015-11-11,5,-38.4%
2015-16,POR,SAS,2015-11-11,369,83.5%
2015-16,SAC,DET,2015-11-11,163,-47.4%
2015-16,CLE,UTA,2015-11-10,11,-22.6%
2015-16,MIL,BOS,2015-11-10,11,-96.4%
2015-16,MIN,CHA,2015-11-10,11,44.1%
2015-16,NOP,DAL,2015-11-10,76,12.1%
2015-16,TOR,NYK,2015-11-10,542,21.6%
2015-16,WAS,OKC,2015-11-10,450,70.4%
2015-16,ATL,MIN,2015-11-09,119,-45.5%
2015-16,DEN,POR,2015-11-09,5,-1.2%
2015-16,GSW,DET,2015-11-09,2087,-33.1%
2015-16,IND,ORL,2015-11-09,60,-53.9%
2015-16,LAC,MEM,2015-11-09,411,-35.3%
2015-16,PHI,CHI,2015-11-09,8,-8.3%
2015-16,SAC,SAS,2015-11-09,123,-25.5%
2015-16,CLE,IND,2015-11-08,7,87.8%
2015-16,NYK,LAL,2015-11-08,1123,69.9%
2015-16,OKC,PHX,2015-11-08,312,16.8%
2015-16,POR,DET,2015-11-08,319,-8.7%
2015-16,ATL,WAS,2015-11-07,426,-0.8%
2015-16,CHI,MIN,2015-11-07,410,14.4%
2015-16,DAL,NOP,2015-11-07,343,9.6%
2015-16,LAC,HOU,2015-11-07,666,47.9%
2015-16,MIL,BRK,2015-11-07,24,-94.0%
2015-16,PHI,ORL,2015-11-07,2,-29.9%
2015-16,SAC,GSW,2015-11-07,425,52.6%
2015-16,SAS,CHA,2015-11-07,38,7.2%
2015-16,UTA,MEM,2015-11-07,1,25.2%
2015-16,BOS,WAS,2015-11-06,546,-21.5%
2015-16,CLE,PHI,2015-11-06,18,14.5%
2015-16,GSW,DEN,2015-11-06,2105,-14.3%
2015-16,IND,MIA,2015-11-06,137,24.6%
2015-16,NOP,ATL,2015-11-06,100,10.7%
2015-16,NYK,MIL,2015-11-06,673,-9.6%
2015-16,ORL,TOR,2015-11-06,235,-16.8%
2015-16,PHX,DET,2015-11-06,165,-27.7%
2015-16,SAC,HOU,2015-11-06,162,-32.4%
2015-16,CHI,OKC,2015-11-05,404,27.8%
2015-16,DAL,CHA,2015-11-05,140,-20.1%
2015-16,DEN,UTA,2015-11-05,11,-0.1%
2015-16,MIN,MIA,2015-11-05,16,57.8%
2015-16,POR,MEM,2015-11-05,197,-13.4%
2015-16,ATL,BRK,2015-11-04,164,-47.6%
2015-16,CLE,NYK,2015-11-04,10,5.8%
2015-16,GSW,LAC,2015-11-04,2546,69.6%
2015-16,HOU,ORL,2015-11-04,30,-23.2%
2015-16,IND,BOS,2015-11-04,74,-41.7%
2015-16,MIL,PHI,2015-11-04,15,-96.5%
2015-16,OKC,TOR,2015-11-04,204,-4.0%
2015-16,PHX,SAC,2015-11-04,95,-44.7%
2015-16,WAS,SAS,2015-11-04,302,27.1%
2015-16,CHA,CHI,2015-11-03,64,32.0%
2015-16,DAL,TOR,2015-11-03,205,-2.8%
2015-16,DET,IND,2015-11-03,64,-30.5%
2015-16,LAL,DEN,2015-11-03,143,-27.5%
2015-16,NOP,ORL,2015-11-03,80,-39.0%
2015-16,SAC,MEM,2015-11-03,92,-44.0%
2015-16,GSW,MEM,2015-11-02,1737,-32.2%
2015-16,HOU,OKC,2015-11-02,21,21.8%
2015-16,LAC,PHX,2015-11-02,256,-34.5%
2015-16,MIN,POR,2015-11-02,24,107.7%
2015-16,NYK,SAS,2015-11-02,906,37.5%
2015-16,PHI,CLE,2015-11-02,10,76.5%
2015-16,BOS,SAS,2015-11-01,454,24.6%
2015-16,CHA,ATL,2015-11-01,94,53.0%
2015-16,CHI,ORL,2015-11-01,190,7.4%
2015-16,LAL,DAL,2015-11-01,245,-0.9%
2015-16,OKC,DEN,2015-11-01,329,21.7%
2015-16,TOR,MIL,2015-11-01,436,1.9%
2015-16,IND,UTA,2015-10-31,94,-17.4%
2015-16,LAC,SAC,2015-10-31,402,-18.9%
2015-16,MEM,BRK,2015-10-31,211,-8.1%
2015-16,NOP,GSW,2015-10-31,473,85.7%
2015-16,POR,PHX,2015-10-31,292,-10.7%
2015-16,WAS,NYK,2015-10-31,447,21.8%
2015-16,ATL,CHA,2015-10-30,239,-32.7%
2015-16,BOS,TOR,2015-10-30,309,-20.5%
2015-16,CLE,MIA,2015-10-30,13,271.8%
2015-16,DEN,MIN,2015-10-30,14,36.5%
2015-16,DET,CHI,2015-10-30,141,32.5%
2015-16,HOU,GSW,2015-10-30,26,143.6%
2015-16,MIL,WAS,2015-10-30,21,-93.8%
2015-16,ORL,OKC,2015-10-30,316,25.7%
2015-16,PHI,UTA,2015-10-30,2,33.2%
2015-16,PHX,POR,2015-10-30,335,23.8%
2015-16,SAC,LAL,2015-10-30,363,23.3%
2015-16,SAS,BRK,2015-10-30,30,12.2%
2015-16,IND,MEM,2015-10-29,62,-1.7%
2015-16,LAC,DAL,2015-10-29,354,19.4%
2015-16,NYK,ATL,2015-10-29,674,27.9%
2015-16,BOS,PHI,2015-10-28,341,-11.1%
2015-16,DET,UTA,2015-10-28,101,-7.0%
2015-16,HOU,DEN,2015-10-28,19,7.0%
2015-16,LAL,MIN,2015-10-28,276,28.5%
2015-16,MEM,CLE,2015-10-28,242,177.5%
2015-16,MIL,NYK,2015-10-28,28,-93.2%
2015-16,OKC,SAS,2015-10-28,521,108.7%
2015-16,ORL,WAS,2015-10-28,233,-6.4%
2015-16,PHX,DAL,2015-10-28,153,-18.8%
2015-16,POR,NOP,2015-10-28,269,30.0%
2015-16,SAC,LAC,2015-10-28,173,27.7%
2015-16,TOR,IND,2015-10-28,351,85.6%
2015-16,ATL,DET,2015-10-27,397,-12.5%
2015-16,CHI,CLE,2015-10-27,462,106.2%
2015-16,GSW,NOP,2015-10-27,2270,127.8%
2014-15,CHI,ATL,2015-04-15,506,15.1%
2014-15,CLE,WAS,2015-04-15,4,99.2%
2014-15,DAL,POR,2015-04-15,265,17.3%
2014-15,GSW,DEN,2015-04-15,1786,7.9%
2014-15,HOU,UTA,2015-04-15,11,7.3%
2014-15,LAL,SAC,2015-04-15,676,-37.3%
2014-15,MEM,IND,2015-04-15,170,-4.8%
2014-15,MIL,BOS,2015-04-15,152,-37.4%
2014-15,MIN,OKC,2015-04-15,135,13.0%
2014-15,NOP,SAS,2015-04-15,242,70.2%
2014-15,NYK,DET,2015-04-15,810,-15.9%
2014-15,BOS,TOR,2015-04-14,174,74.8%
2014-15,IND,WAS,2015-04-14,151,-8.3%
2014-15,PHX,LAC,2015-04-14,234,-10.4%
2014-15,ATL,NYK,2015-04-13,149,38.5%
2014-15,CHA,HOU,2015-04-13,61,42.6%
2014-15,CLE,DET,2015-04-13,2,63.8%
2014-15,GSW,MEM,2015-04-13,1792,30.6%
2014-15,LAC,DEN,2015-04-13,248,-33.1%
2014-15,MIA,ORL,2015-04-13,623,-36.8%
2014-15,MIN,NOP,2015-04-13,67,-33.1%
2014-15,OKC,POR,2015-04-13,282,32.1%
2014-15,SAC,LAL,2015-04-13,187,18.7%
2014-15,BOS,CLE,2015-04-12,321,326.7%
2014-15,HOU,NOP,2015-04-12,4,66.6%
2014-15,IND,OKC,2015-04-12,187,60.2%
2014-15,LAL,DAL,2015-04-12,631,-32.0%
2014-15,MIL,BRK,2015-04-12,107,-22.5%
2014-15,SAS,PHX,2015-04-12,397,47.4%
2014-15,WAS,ATL,2015-04-12,392,41.8%
2014-15,CHI,PHI,2015-04-11,635,20.3%
2014-15,GSW,MIN,2015-04-11,1975,42.4%
2014-15,LAC,MEM,2015-04-11,483,14.9%
2014-15,MIA,TOR,2015-04-11,718,-17.2%
2014-15,ORL,NYK,2015-04-11,190,12.3%
2014-15,POR,UTA,2015-04-11,247,45.2%
2014-15,ATL,CHA,2015-04-10,220,70.6%
2014-15,CLE,BOS,2015-04-10,3,-39.0%
2014-15,HOU,SAS,2015-04-10,20,137.1%
2014-15,LAL,MIN,2015-04-10,555,-35.9%
2014-15,NOP,PHX,2015-04-10,176,3.6%
2014-15,NYK,MIL,2015-04-10,682,-16.1%
2014-15,OKC,SAC,2015-04-10,446,44.8%
2014-15,ORL,TOR,2015-04-10,159,-7.0%
2014-15,GSW,POR,2015-04-09,2022,67.9%
2014-15,MIA,CHI,2015-04-09,925,23.5%
2014-15,CHA,TOR,2015-04-08,83,1.5%
2014-15,DAL,PHX,2015-04-08,277,6.4%
2014-15,MEM,NOP,2015-04-08,155,-8.9%
2014-15,MIL,CLE,2015-04-08,169,43.5%
2014-15,NYK,IND,2015-04-08,723,-14.5%
2014-15,ORL,CHI,2015-04-08,253,42.4%
2014-15,POR,MIN,2015-04-08,233,-1.1%
2014-15,SAS,HOU,2015-04-08,282,68.1%
2014-15,ATL,PHX,2015-04-07,214,33.2%
2014-15,LAC,LAL,2015-04-07,576,44.2%
2014-15,MIA,CHA,2015-04-07,646,-28.7%
2014-15,NOP,GSW,2015-04-07,201,63.8%
2014-15,OKC,SAS,2015-04-07,356,68.7%
2014-15,SAC,MIN,2015-04-07,120,-41.8%
2014-15,CLE,CHI,2015-04-05,9,101.9%
2014-15,IND,MIA,2015-04-05,194,28.5%
2014-15,LAL,LAC,2015-04-05,1178,23.0%
2014-15,NYK,PHI,2015-04-05,921,-10.9%
2014-15,OKC,HOU,2015-04-05,427,81.8%
2014-15,SAC,UTA,2015-04-05,124,-32.3%
2014-15,SAS,GSW,2015-04-05,483,104.8%
2014-15,ATL,BRK,2015-04-04,227,99.2%
2014-15,CHA,PHI,2015-04-04,115,39.6%
2014-15,DAL,GSW,2015-04-04,426,108.0%
2014-15,MEM,WAS,2015-04-04,200,37.1%
2014-15,MIL,ORL,2015-04-04,72,-22.7%
2014-15,PHX,UTA,2015-04-04,239,-12.1%
2014-15,POR,NOP,2015-04-04,261,49.3%
2014-15,BOS,MIL,2015-04-03,299,90.4%
2014-15,CHI,DET,2015-04-03,707,18.9%
2014-15,IND,CHA,2015-04-03,152,-4.4%
2014-15,LAL,POR,2015-04-03,743,-27.6%
2014-15,MEM,OKC,2015-04-03,226,116.0%
2014-15,MIN,ORL,2015-04-03,116,-0.4%
2014-15,SAC,NOP,2015-04-03,188,-26.8%
2014-15,SAS,DEN,2015-04-03,432,52.3%
2014-15,WAS,NYK,2015-04-03,489,21.4%
2014-15,CLE,MIA,2015-04-02,8,166.7%
2014-15,DAL,HOU,2015-04-02,297,43.9%
2014-15,GSW,PHX,2015-04-02,1910,36.2%
2014-15,BOS,IND,2015-04-01,189,43.2%
2014-15,CHA,DET,2015-04-01,66,4.4%
2014-15,HOU,SAC,2015-04-01,12,-6.3%
2014-15,LAL,NOP,2015-04-01,488,-34.7%
2014-15,MIL,CHI,2015-04-01,155,86.3%
2014-15,MIN,TOR,2015-04-01,101,-3.5%
2014-15,NYK,BRK,2015-04-01,1079,14.5%
2014-15,OKC,DAL,2015-04-01,375,45.7%
2014-15,ORL,SAS,2015-04-01,275,50.5%
2014-15,POR,LAC,2015-04-01,261,37.1%
2014-15,WAS,PHI,2015-04-01,301,-33.1%
2014-15,LAC,GSW,2015-03-31,737,129.5%
2014-15,MIA,SAS,2015-03-31,1091,49.4%
2014-15,ATL,MIL,2015-03-30,185,32.8%
2014-15,CHA,BOS,2015-03-30,124,3.6%
2014-15,MEM,SAC,2015-03-30,95,-22.7%
2014-15,MIN,UTA,2015-03-30,62,-29.4%
2014-15,POR,PHX,2015-03-30,203,4.2%
2014-15,BOS,LAC,2015-03-29,228,179.9%
2014-15,CLE,PHI,2015-03-29,1,467.0%
2014-15,IND,DAL,2015-03-29,106,3.9%
2014-15,MIA,DET,2015-03-29,720,-19.0%
2014-15,NOP,MIN,2015-03-29,73,-10.3%
2014-15,PHX,OKC,2015-03-29,250,38.1%
2014-15,SAS,MEM,2015-03-29,265,63.6%
2014-15,WAS,HOU,2015-03-29,449,71.0%
2014-15,CHA,ATL,2015-03-28,231,67.7%
2014-15,CHI,NYK,2015-03-28,697,31.9%
2014-15,MIL,GSW,2015-03-28,202,60.2%
2014-15,POR,DEN,2015-03-28,265,45.0%
2014-15,ATL,MIA,2015-03-27,332,185.4%
2014-15,HOU,MIN,2015-03-27,5,56.6%
2014-15,MEM,GSW,2015-03-27,274,158.0%
2014-15,NOP,SAC,2015-03-27,86,-6.8%
2014-15,NYK,BOS,2015-03-27,837,-10.2%
2014-15,ORL,DET,2015-03-27,214,-14.0%
2014-15,PHX,POR,2015-03-27,197,-2.4%
2014-15,SAS,DAL,2015-03-27,368,118.1%
2014-15,WAS,CHA,2015-03-27,282,-2.0%
2014-15,MIL,IND,2015-03-26,62,-40.5%
2014-15,BOS,MIA,2015-03-25,245,82.6%
2014-15,CHA,BRK,2015-03-25,56,30.7%
2014-15,MEM,CLE,2015-03-25,279,235.8%
2014-15,MIN,LAL,2015-03-25,96,17.6%
2014-15,NOP,HOU,2015-03-25,131,3.2%
2014-15,NYK,LAC,2015-03-25,688,-5.8%
2014-15,ORL,ATL,2015-03-25,173,-18.5%
2014-15,PHX,SAC,2015-03-25,147,-29.8%
2014-15,SAS,OKC,2015-03-25,279,64.5%
2014-15,WAS,IND,2015-03-25,251,-23.9%
2014-15,DAL,SAS,2015-03-24,295,93.8%
2014-15,MIL,MIA,2015-03-24,105,-17.5%
2014-15,OKC,LAL,2015-03-24,454,45.4%
2014-15,POR,GSW,2015-03-24,383,112.1%
2014-15,SAC,PHI,2015-03-24,103,-41.5%
2014-15,CHI,CHA,2015-03-23,181,4.6%
2014-15,GSW,WAS,2015-03-23,1905,28.9%
2014-15,IND,HOU,2015-03-23,105,-10.8%
2014-15,NYK,MEM,2015-03-23,464,-21.2%
2014-15,ATL,SAS,2015-03-22,267,217.5%
2014-15,BOS,DET,2015-03-22,202,78.9%
2014-15,LAC,NOP,2015-03-22,299,-9.8%
2014-15,LAL,PHI,2015-03-22,674,-36.0%
2014-15,MIL,CLE,2015-03-22,162,128.8%
2014-15,MIN,CHA,2015-03-22,74,-8.5%
2014-15,OKC,MIA,2015-03-22,572,84.2%
2014-15,ORL,DEN,2015-03-22,138,-20.0%
2014-15,PHX,DAL,2015-03-22,182,-11.8%
2014-15,SAC,WAS,2015-03-22,160,-22.3%
2014-15,GSW,UTA,2015-03-21,1718,25.7%
2014-15,HOU,PHX,2015-03-21,12,47.2%
2014-15,IND,BRK,2015-03-21,115,-2.9%
2014-15,MEM,POR,2015-03-21,233,69.8%
2014-15,CHI,TOR,2015-03-20,512,22.6%
2014-15,CLE,IND,2015-03-20,1,231.7%
2014-15,DAL,MEM,2015-03-20,384,46.0%
2014-15,GSW,NOP,2015-03-20,1680,29.6%
2014-15,LAC,WAS,2015-03-20,331,-9.0%
2014-15,MIA,DEN,2015-03-20,819,-22.7%
2014-15,OKC,ATL,2015-03-20,607,71.1%
2014-15,ORL,POR,2015-03-20,186,-4.4%
2014-15,SAC,CHA,2015-03-20,102,-28.7%
2014-15,SAS,BOS,2015-03-20,491,52.9%
2014-15,HOU,DEN,2015-03-19,8,51.9%
2014-15,LAL,UTA,2015-03-19,384,-36.2%
2014-15,NYK,MIN,2015-03-19,624,-24.0%
2014-15,PHX,NOP,2015-03-19,162,-21.2%
2014-15,CHI,IND,2015-03-18,241,8.2%
2014-15,CLE,BRK,2015-03-18,4,-4.9%
2014-15,DAL,ORL,2015-03-18,263,-3.0%
2014-15,GSW,ATL,2015-03-18,1909,77.6%
2014-15,MIA,POR,2015-03-18,669,-29.0%
2014-15,MIL,SAS,2015-03-18,145,2.5%
2014-15,OKC,BOS,2015-03-18,624,45.4%
2014-15,SAC,LAC,2015-03-18,135,-14.2%
2014-15,HOU,ORL,2015-03-17,6,24.7%
2014-15,LAC,CHA,2015-03-17,206,-40.9%
2014-15,NOP,MIL,2015-03-17,68,-43.6%
2014-15,NYK,SAS,2015-03-17,1074,6.5%
2014-15,BOS,PHI,2015-03-16,186,41.8%
2014-15,DAL,OKC,2015-03-16,264,87.4%
2014-15,GSW,LAL,2015-03-16,1862,53.9%
2014-15,IND,TOR,2015-03-16,93,-34.4%
2014-15,MEM,DEN,2015-03-16,134,-19.2%
2014-15,MIA,CLE,2015-03-16,794,90.7%
2014-15,MIN,BRK,2015-03-16,99,5.3%
2014-15,SAC,ATL,2015-03-16,82,-30.2%
2014-15,WAS,POR,2015-03-16,316,8.4%
2014-15,LAC,HOU,2015-03-15,488,29.8%
2014-15,LAL,ATL,2015-03-15,508,-35.9%
2014-15,NOP,DEN,2015-03-15,92,-2.4%
2014-15,OKC,CHI,2015-03-15,569,99.2%
2014-15,ORL,CLE,2015-03-15,294,125.6%
2014-15,PHX,NYK,2015-03-15,161,-0.9%
2014-15,SAS,MIN,2015-03-15,426,37.3%
2014-15,GSW,NYK,2015-03-14,1686,40.7%
2014-15,IND,BOS,2015-03-14,207,18.0%
2014-15,MEM,MIL,2015-03-14,237,37.5%
2014-15,WAS,SAC,2015-03-14,391,22.3%
2014-15,BOS,ORL,2015-03-13,238,80.0%
2014-15,CHA,CHI,2015-03-13,222,106.8%
2014-15,DAL,LAC,2015-03-13,375,74.7%
2014-15,OKC,MIN,2015-03-13,534,39.1%
2014-15,PHX,ATL,2015-03-13,174,9.5%
2014-15,POR,DET,2015-03-13,239,24.1%
2014-15,IND,MIL,2015-03-12,80,-42.1%
2014-15,LAL,NYK,2015-03-12,686,-12.5%
2014-15,SAS,CLE,2015-03-12,426,175.0%
2014-15,WAS,MEM,2015-03-12,297,2.3%
2014-15,BOS,MEM,2015-03-11,172,40.3%
2014-15,CHA,SAC,2015-03-11,73,-1.3%
2014-15,GSW,DET,2015-03-11,1659,-16.8%
2014-15,MIA,BRK,2015-03-11,583,-32.0%
2014-15,MIL,ORL,2015-03-11,59,-45.3%
2014-15,OKC,LAC,2015-03-11,361,65.3%
2014-15,PHX,MIN,2015-03-11,164,-24.7%
2014-15,POR,HOU,2015-03-11,233,35.2%
2014-15,DAL,CLE,2015-03-10,455,162.7%
2014-15,IND,ORL,2015-03-10,172,-37.1%
2014-15,LAL,DET,2015-03-10,333,-35.2%
2014-15,SAS,TOR,2015-03-10,323,13.0%
2014-15,ATL,SAC,2015-03-09,188,31.7%
2014-15,CHA,WAS,2015-03-09,54,30.9%
2014-15,CHI,MEM,2015-03-09,272,11.0%
2014-15,LAC,MIN,2015-03-09,291,-36.0%
2014-15,MIA,BOS,2015-03-09,653,-35.9%
2014-15,MIL,NOP,2015-03-09,74,-38.9%
2014-15,PHX,GSW,2015-03-09,334,33.4%
2014-15,GSW,LAC,2015-03-08,1849,136.6%
2014-15,LAL,DAL,2015-03-08,792,-22.2%
2014-15,OKC,TOR,2015-03-08,403,36.4%
2014-15,ORL,BOS,2015-03-08,215,2.9%
2014-15,SAS,CHI,2015-03-08,370,100.7%
2014-15,CLE,PHX,2015-03-07,6,333.6%
2014-15,MIA,SAC,2015-03-07,650,-27.7%
2014-15,MIL,WAS,2015-03-07,135,16.3%
2014-15,MIN,POR,2015-03-07,135,32.4%
2014-15,NOP,MEM,2015-03-07,175,16.8%
2014-15,NYK,IND,2015-03-07,840,-7.9%
2014-15,ATL,CLE,2015-03-06,311,432.1%
2014-15,CHA,TOR,2015-03-06,129,37.3%
2014-15,GSW,DAL,2015-03-06,1863,62.3%
2014-15,HOU,DET,2015-03-06,7,45.9%
2014-15,IND,CHI,2015-03-06,208,60.4%
