Season,GM,DAY,DATE,ET,LOCAL,AWAY,HOME,AWAY TV,DUR,HH RTG,HH SHR,HH IMP,P2+ IMP,HOME TV,DUR.1,HH RTG.1,HH SHR.1,HH IMP.1,P2+ IMP.1,NAT TV,CN TV
2014-15,920,Fri,2015-03-06,8:00 PM,8:00 PM,MIA,WAS,SunSpM,165.0,4,7.0,66.0,88.0,CSN-W,150.0,1.3,2,31,41,ESPN,
2014-15,921,Fri,2015-03-06,8:30 PM,7:30 PM,DEN,SAS,ASE,150.0,1,2.0,16.0,21.0,KENS,150.0,11.3,19,103,,,
2014-15,922,Fri,2015-03-06,10:30 PM,7:30 PM,DAL,GSW,FSSW-DAL,150.0,1.9,3.0,49.0,64.0,CSN-BA,150.0,3.6,7,90,151,ESPN,
2014-15,923,Sat,2015-03-07,7:00 PM,6:00 PM,MEM,NOP,SSO-MEM,150.0,3.1,4.8,20.2,,FSNO,150.0,1.46,2.5,9.5,,,
2014-15,924,Sat,2015-03-07,7:30 PM,7:30 PM,PHX,CLE,FSA,135.0,1.9,4.0,35.0,40.0,FSO,135.0,8.8,14,130,209,NBA TV,
2014-15,925,Sat,2015-03-07,7:30 PM,7:30 PM,SAC,MIA,CSN-S,180.0,1.6,4.0,22.0,25.0,SunSpM,195.0,5.4,10,88,138,,
2014-15,926,Sat,2015-03-07,7:30 PM,7:30 PM,IND,NYK,FSI,165.0,2.9,5.0,31.0,,MSG,165.0,0.9,2,70,80,,
2014-15,927,Sat,2015-03-07,7:30 PM,7:30 PM,ATL,PHI,SSO-ATL,135.0,2.4,4.0,57.0,78.0,CSN-P,135.0,0.8,1,23,26,,
2014-15,928,Sat,2015-03-07,8:00 PM,7:00 PM,POR,MIN,CSN-POR,150.0,3.5,8.0,41.0,59.0,FSNN-MIN,150.0,1.8,4,32,47,,
2014-15,929,Sat,2015-03-07,8:30 PM,7:30 PM,WAS,MIL,CSN-W+,150.0,0.3,1.0,8.0,9.0,FSNWI,150.0,2.3,5,20,,,
2014-15,930,Sat,2015-03-07,9:00 PM,7:00 PM,HOU,DEN,ROOT,150.0,2,3.0,46.0,89.0,ASE,150.0,0.8,1,12,19,,
2014-15,931,Sun,2015-03-08,1:00 PM,12:00 PM,CHI,SAS,,,,,,,,,,,,,ABC,
2014-15,932,Sun,2015-03-08,3:30 PM,12:30 PM,LAC,GSW,,,,,,,,,,,,,ABC,
2014-15,933,Sun,2015-03-08,6:00 PM,6:00 PM,UTA,BRK,ROOT,135.0,1.855555556,5.1111111110000005,16.77777778,,YES,135.0,0.2,0,15,20,NBA TV,
2014-15,934,Sun,2015-03-08,6:00 PM,6:00 PM,CHA,DET,SSO-CHA,150.0,1.2,2.0,14.0,17.0,FSD,150.0,1.6,3,29,35,,
2014-15,935,Sun,2015-03-08,6:00 PM,6:00 PM,BOS,ORL,CSN-NE,150.0,2.5,4.0,61.0,83.0,FSFL,150.0,0.8,1,12,17,,
2014-15,936,Sun,2015-03-08,7:00 PM,6:00 PM,TOR,OKC,,,,,,,FSOK,150.0,9.53,14.7,67,,,
2014-15,937,Sun,2015-03-08,9:30 PM,6:30 PM,DAL,LAL,FSSW-DAL,150.0,3.7,6.0,96.0,115.0,TWC SN/TWC D,150.0,1.9,4,107,160,NBA TV,
2014-15,938,Mon,2015-03-09,7:00 PM,7:00 PM,WAS,CHA,CSN-W,135.0,0.9,2.0,22.0,22.0,SSO-CHA,135.0,0.644444444,1,7.222222222,8.6,,
2014-15,939,Mon,2015-03-09,7:30 PM,7:30 PM,SAC,ATL,CSN-S,135.0,1,2.0,14.0,23.0,SSO-ATL,135.0,2.2,3,52,64,,
2014-15,940,Mon,2015-03-09,7:30 PM,7:30 PM,BOS,MIA,CSN-NE,180.0,2.6,4.0,63.0,76.0,SunSpM,165.0,6.3,10,102,138,,
2014-15,941,Mon,2015-03-09,8:00 PM,7:00 PM,MEM,CHI,SSO-MEM,135.0,4.3,5.777777778,27.88888889,,CSN-C,135.0,5.1,8,179,262,NBA TV,
2014-15,942,Mon,2015-03-09,8:00 PM,7:00 PM,NOP,MIL,FSNO,150.0,2.13,2.9,13.8,,FSNWI,150.0,1.9,3,17,,,
2014-15,943,Mon,2015-03-09,9:00 PM,7:00 PM,NYK,DEN,MSG,150.0,0.4,1.0,31.0,37.0,ASE,150.0,1.3,2,20,26,,
2014-15,944,Mon,2015-03-09,10:00 PM,7:00 PM,GSW,PHX,CSN-BA,135.0,4.3,8.0,107.0,153.0,FSA,135.0,2.6,4,47,64,,
2014-15,945,Mon,2015-03-09,10:30 PM,7:30 PM,MIN,LAC,FSNN-MIN,150.0,1.1,2.0,19.0,25.0,FSNP,150.0,1.5,2,84,118,,
2014-15,946,Tue,2015-03-10,7:00 PM,7:00 PM,ORL,IND,FSFL,135.0,1,2.0,15.0,19.0,FSI,150.0,2.5,4,27,,,
2014-15,947,Tue,2015-03-10,7:30 PM,7:30 PM,NOP,BRK,FSNO,135.0,3.111111111,4.555555556,20.11111111,,YES,135.0,0.3,1,24,24,,
2014-15,948,Tue,2015-03-10,8:30 PM,7:30 PM,CLE,DAL,FSO,150.0,10.7,15.0,157.0,215.0,FSSW-DAL,150.0,3.5,5,91,124,,
2014-15,949,Tue,2015-03-10,8:30 PM,7:30 PM,TOR,SAS,,,,,,,FSSW-SA,150.0,8.1,13,73,,,
2014-15,950,Tue,2015-03-10,9:00 PM,7:00 PM,NYK,UTA,MSG,150.0,0.6,1.0,44.0,47.0,ROOT,150.0,3.89,7.3,34.9,,,
2014-15,951,Tue,2015-03-10,10:30 PM,7:30 PM,DET,LAL,FSD,150.0,1.1,2.0,21.0,22.0,TWC SN/TWC D,150.0,1.2,2,65,103,,
2014-15,952,Wed,2015-03-11,7:00 PM,7:00 PM,SAC,CHA,CSN-S,150.0,2.1,4.0,28.0,34.0,SSO-CHA,150.0,1.04,1.7,12,14,,
2014-15,953,Wed,2015-03-11,7:00 PM,7:00 PM,CHI,PHI,CSN-C,165.0,3.7,7.0,128.0,199.0,CSN-P,165.0,1,2,30,38,,
2014-15,954,Wed,2015-03-11,7:30 PM,7:30 PM,MEM,BOS,SSO-MEM,150.0,4.27,6.4,27.8,,CSN-NE,150.0,2.6,4,62,74,,
2014-15,955,Wed,2015-03-11,7:30 PM,7:30 PM,BRK,MIA,YES,165.0,0.2,0.0,17.0,22.0,SunSpM,180.0,4.9,8,79,106,,
2014-15,956,Wed,2015-03-11,8:00 PM,7:00 PM,ORL,MIL,FSFL,150.0,0.4,1.0,6.0,8.0,FSNWI,150.0,1.7,3,15,,,
2014-15,957,Wed,2015-03-11,8:00 PM,7:00 PM,LAC,OKC,FSNP,180.0,0.7,1.0,39.0,55.0,FSOK,180.0,5.641666667,9.5,39.75,,ESPN,
2014-15,958,Wed,2015-03-11,9:00 PM,7:00 PM,ATL,DEN,SSO-ATL,150.0,2,3.0,47.0,51.0,ASE,150.0,1,2,15,20,,
2014-15,959,Wed,2015-03-11,10:00 PM,7:00 PM,MIN,PHX,FSNN-MIN,135.0,1.2,3.0,20.0,31.0,FSA,135.0,2.4,4,43,63,,
2014-15,960,Wed,2015-03-11,10:30 PM,7:30 PM,DET,GSW,FSD,135.0,0.8,2.0,14.0,18.0,CSN-BA,135.0,4.8,9,120,176,,
2014-15,961,Wed,2015-03-11,10:30 PM,7:30 PM,HOU,POR,ROOT,150.0,1.5,3.0,34.0,42.0,KGW,150.0,8,14,92,136,ESPN,
2014-15,962,Thu,2015-03-12,7:00 PM,7:00 PM,MIL,IND,FSNWI,165.0,1.7,3.0,15.0,,FSI,165.0,3.2,5,34,,,
2014-15,963,Thu,2015-03-12,7:00 PM,7:00 PM,MEM,WAS,SSO-MEM,,,,,,CSN-W,,,,,,,
2014-15,964,Thu,2015-03-12,8:00 PM,7:00 PM,CLE,SAS,,,,,,,,,,,,,TNT,
2014-15,965,Thu,2015-03-12,9:00 PM,7:00 PM,HOU,UTA,ROOT,150.0,1.9,3.0,45.0,79.0,ROOT,150.0,3.82,7.6,34.5,,,
2014-15,966,Thu,2015-03-12,10:30 PM,7:30 PM,NYK,LAL,MSG,165.0,0.4,1.0,27.0,36.0,TWC SN/TWC D,150.0,1.3,2,69,88,TNT,
2014-15,967,Fri,2015-03-13,7:00 PM,7:00 PM,CHI,CHA,WPWR,165.0,3.5,7.0,122.0,167.0,SSO-CHA,165.0,0.863636364,1.454545455,10.09090909,13.27272727,,
2014-15,968,Fri,2015-03-13,7:00 PM,7:00 PM,SAC,PHI,CSN-S,165.0,2,4.0,27.0,38.0,CSN-P,165.0,0.3,0,8,10,,
2014-15,969,Fri,2015-03-13,7:30 PM,7:30 PM,ORL,BOS,FSFL,150.0,0.9,2.0,13.0,18.0,CSN-NE,150.0,2.3,4,56,74,,
2014-15,970,Fri,2015-03-13,7:30 PM,7:30 PM,MIA,TOR,SunSpM,165.0,4.7,8.0,77.0,106.0,,,,,,,,
2014-15,971,Fri,2015-03-13,8:00 PM,7:00 PM,MIN,OKC,FSNN-MIN+,,,,,,FSOK,150.0,8.02,13.5,56.5,,,
2014-15,972,Fri,2015-03-13,8:30 PM,7:30 PM,LAC,DAL,FSNP,135.0,1.1,2.0,58.0,92.0,FSSW-DAL,135.0,2.8,5,74,98,NBA TV,
2014-15,973,Fri,2015-03-13,9:00 PM,7:00 PM,GSW,DEN,CSN-BA,150.0,3,6.0,73.0,93.0,ASE,150.0,0.8,2,13,19,,
2014-15,974,Fri,2015-03-13,10:00 PM,7:00 PM,ATL,PHX,SSO-ATL,135.0,2.4,4.0,56.0,60.0,FSA,135.0,2.6,5,47,65,,
2014-15,975,Fri,2015-03-13,10:00 PM,7:00 PM,DET,POR,FSD,135.0,0.4,1.0,8.0,7.0,CSN-POR,150.0,3.8,7,44,67,,
2014-15,976,Sat,2015-03-14,7:00 PM,7:00 PM,BOS,IND,CSN-NE,150.0,2.4,5.0,57.0,86.0,FSI,150.0,3.5,7,38,,,
2014-15,977,Sat,2015-03-14,7:00 PM,7:00 PM,SAC,WAS,CSN-S,135.0,1.8,4.0,24.0,29.0,CSN-W,150.0,1.3,3,31,37,NBA TV,
2014-15,978,Sat,2015-03-14,7:30 PM,7:30 PM,BRK,PHI,YES,150.0,0.3,1.0,26.0,36.0,CSN-P,150.0,0.4,1,13,14,,
2014-15,979,Sat,2015-03-14,8:00 PM,7:00 PM,MIL,MEM,FSNWI,150.0,1.5,3.0,14.0,,SSO-MEM,150.0,3.53,5.5,23.1,,,
2014-15,980,Sat,2015-03-14,9:00 PM,7:00 PM,DET,UTA,FSD,150.0,1,2.0,19.0,21.0,ROOT,150.0,3.55,7.4,31.8,,,
2014-15,981,Sat,2015-03-14,10:30 PM,7:30 PM,NYK,GSW,MSG,135.0,0.9,2.0,67.0,92.0,CSN-BA,135.0,3.9,8,96,130,,
2014-15,982,Sun,2015-03-15,1:00 PM,12:00 PM,CHI,OKC,,,,,,,,,,,,,ABC,
2014-15,983,Sun,2015-03-15,3:30 PM,12:30 PM,HOU,LAC,,,,,,,,,,,,,ABC,
2014-15,984,Sun,2015-03-15,6:00 PM,5:00 PM,DEN,NOP,ASE,180.0,1.1,2.0,18.0,20.0,FSNO,150.0,2.46,4,15.7,,,
2014-15,985,Sun,2015-03-15,6:00 PM,6:00 PM,CLE,ORL,FSO,150.0,11.8,19.0,174.0,236.0,FSFL,150.0,0.9,2,13,18,,
2014-15,986,Sun,2015-03-15,7:00 PM,6:00 PM,MIN,SAS,FSNN-MIN,150.0,0.6,1.0,10.0,12.0,FSSW-SA,135.0,8.6,15,78,,,
2014-15,987,Sun,2015-03-15,7:00 PM,7:00 PM,POR,TOR,CSN-POR,150.0,4.8,10.0,55.0,87.0,,,,,,,,
2014-15,988,Sun,2015-03-15,9:00 PM,6:00 PM,NYK,PHX,MSG,150.0,0.8,1.0,59.0,67.0,FSA,150.0,2,4,37,53,NBA TV,
2014-15,989,Sun,2015-03-15,9:30 PM,6:30 PM,ATL,LAL,SSO-ATL,150.0,2.4,4.0,55.0,79.0,TWC SN/TWC D,150.0,1.4,3,75,97,,
2014-15,990,Mon,2015-03-16,7:00 PM,7:00 PM,TOR,IND,,,,,,,FSI,150.0,3,5,33,,,
2014-15,991,Mon,2015-03-16,7:00 PM,7:00 PM,POR,WAS,CSN-POR,150.0,2.7,7.0,32.0,39.0,CSN-W,150.0,1.2,2,29,36,,
2014-15,992,Mon,2015-03-16,7:30 PM,7:30 PM,PHI,BOS,CSN-P,135.0,0.4,1.0,12.0,15.0,CSN-NE,150.0,2.5,4,59,86,,
2014-15,993,Mon,2015-03-16,8:00 PM,7:00 PM,DEN,MEM,ASE,150.0,1.1,2.0,17.0,22.0,SSO-MEM,165.0,4.354545455,6.090909091,28.63636364,,,
2014-15,994,Mon,2015-03-16,8:00 PM,7:00 PM,BRK,MIN,YES,135.0,0.2,0.0,17.0,19.0,FSNN-MIN,135.0,1,2,17,27,,
2014-15,995,Mon,2015-03-16,8:00 PM,8:00 PM,CLE,MIA,FSO,150.0,6.6,9.0,97.0,125.0,SunSpM,165.0,6.5,10,107,145,ESPN,
2014-15,996,Mon,2015-03-16,8:30 PM,7:30 PM,OKC,DAL,FSOK,195.0,8.869230769,14.0,62.46153846,,FSSW-DAL,165.0,3.6,5,93,118,,
2014-15,997,Mon,2015-03-16,9:00 PM,7:00 PM,CHA,UTA,SSO-CHA,150.0,0.53,1.0,5.9,7.0,ROOT,150.0,4.21,7.7,37.9,,,
2014-15,998,Mon,2015-03-16,10:00 PM,7:00 PM,ATL,SAC,SPSO,165.0,2.1,4.0,50.0,56.0,CSN-S,150.0,2.3,4,31,51,,
2014-15,999,Mon,2015-03-16,10:30 PM,7:30 PM,LAL,GSW,TWC SN/TWC D,150.0,0.9,2.0,52.0,69.0,CSN-BA,150.0,3.9,7,97,150,ESPN,
2014-15,1000,Tue,2015-03-17,7:30 PM,7:30 PM,MEM,DET,SSO-MEM,150.0,3.44,5.2,22.5,,FSD,150.0,1.8,3,34,37,,
2014-15,1001,Tue,2015-03-17,7:30 PM,7:30 PM,SAS,NYK,FSSW-SA,180.0,9.4,15.0,86.0,,MSG,180.0,0.9,1,69,79,,
2014-15,1002,Tue,2015-03-17,8:00 PM,7:00 PM,ORL,HOU,FSFL,150.0,1.2,2.0,18.0,26.0,ROOT,150.0,1.8,3,41,74,,
2014-15,1003,Tue,2015-03-17,8:00 PM,7:00 PM,MIL,NOP,FSNWI,150.0,1.9,3.0,17.0,,FSNO,150.0,1.93,2.7,12.4,,,
2014-15,1004,Tue,2015-03-17,10:30 PM,7:30 PM,CHA,LAC,SSO-CHA,165.0,0.5,1.363636364,5.727272727000001,6.272727272999999,FSNP,165.0,1,2,55,75,,
2014-15,1005,Wed,2015-03-18,7:00 PM,7:00 PM,BRK,CLE,YES,135.0,0.5,1.0,40.0,38.0,FSO,135.0,7.5,12,110,148,,
2014-15,1006,Wed,2015-03-18,7:00 PM,7:00 PM,DET,PHI,FSD,150.0,0.9,1.0,17.0,17.0,CSN-P,150.0,0.6,1,17,17,,
2014-15,1007,Wed,2015-03-18,7:30 PM,7:30 PM,POR,MIA,CSN-POR,150.0,4.2,10.0,48.0,67.0,SunSpM,165.0,5.6,9,91,127,,
2014-15,1008,Wed,2015-03-18,7:30 PM,7:30 PM,MIN,TOR,FSNN-MIN,150.0,1.1,2.0,18.0,25.0,,,,,,,,
2014-15,1009,Wed,2015-03-18,8:00 PM,7:00 PM,IND,CHI,FSI,150.0,4,7.0,43.0,,CSN-C,150.0,4.2,7,147,193,ESPN,
2014-15,1010,Wed,2015-03-18,8:00 PM,7:00 PM,SAS,MIL,FSSW-SA,150.0,7.1,12.0,65.0,,FSNWI,150.0,1.3,2,11,,,
2014-15,1011,Wed,2015-03-18,8:00 PM,7:00 PM,BOS,OKC,CSN-NE,165.0,2.9,5.0,70.0,121.0,FSOK,165.0,10.38181818,16.54545455,73.09090909,,,
2014-15,1012,Wed,2015-03-18,8:30 PM,7:30 PM,ORL,DAL,FSFL,165.0,0.4,1.0,6.0,8.0,FSSW-DAL,150.0,2.1,3,54,63,,
2014-15,1013,Wed,2015-03-18,10:00 PM,7:00 PM,LAC,SAC,FSNP,150.0,0.8,1.0,46.0,65.0,CSN-S,150.0,1.6,2,21,33,,
2014-15,1014,Wed,2015-03-18,10:30 PM,7:30 PM,ATL,GSW,SSO-ATL,150.0,1.8,4.0,43.0,50.0,CSN-BA,150.0,4.9,8,122,192,,
2014-15,1015,Wed,2015-03-18,10:30 PM,8:30 PM,WAS,UTA,CSN-W,150.0,0.7,2.0,16.0,17.0,ROOT,165.0,3.863636364,8.181818182,34.54545455,,ESPN,
2014-15,1016,Thu,2015-03-19,7:30 PM,7:30 PM,MIN,NYK,FSNN-MIN+,,,,,,MSG,165.0,0.4,1,30,47,,
2014-15,1017,Thu,2015-03-19,8:00 PM,7:00 PM,DEN,HOU,ASE,150.0,0.4,1.0,6.0,9.0,ROOT,165.0,2.2,4,51,61,,
2014-15,1018,Thu,2015-03-19,10:00 PM,7:00 PM,NOP,PHX,FSNO,150.0,1.3,2.1,8.4,,FSA,135.0,1.5,2,28,40,,
2014-15,1019,Thu,2015-03-19,10:30 PM,7:30 PM,UTA,LAL,ROOT,150.0,4.01,9.0,36.0,,TWC SN/TWC D,150.0,1,2,53,68,,
2014-15,1020,Fri,2015-03-20,7:00 PM,7:00 PM,POR,ORL,CSN-POR,150.0,2.3,5.0,27.0,34.0,FSFL,150.0,0.8,1,12,19,,
2014-15,1021,Fri,2015-03-20,7:00 PM,7:00 PM,NYK,PHI,MSG,150.0,0.4,1.0,31.0,43.0,CSN-P,150.0,0.4,1,10,13,,
2014-15,1022,Fri,2015-03-20,7:30 PM,7:30 PM,MIL,BRK,FSNWI,195.0,1.5,3.0,14.0,,YES,195.0,0.3,1,25,32,,
2014-15,1023,Fri,2015-03-20,7:30 PM,7:30 PM,IND,CLE,FSI,135.0,1.9,3.0,21.0,,FSO,135.0,8.7,14,128,190,,
2014-15,1024,Fri,2015-03-20,7:30 PM,7:30 PM,DEN,MIA,ASE2,,,,,,SunSpM,165.0,5.8,11,95,133,,
2014-15,1025,Fri,2015-03-20,8:00 PM,7:00 PM,TOR,CHI,,,,,,,WGN,150.0,6.9,12,239,332,,
2014-15,1026,Fri,2015-03-20,8:00 PM,7:00 PM,ATL,OKC,SSO-ATL,135.0,2.4,4.0,56.0,67.0,FSOK,150.0,6.14,10.3,43.1,,,
2014-15,1027,Fri,2015-03-20,8:30 PM,7:30 PM,MEM,DAL,SSO-MEM,195.0,2.841666667,4.583333333,18.58333333,,FSSW-DAL,165.0,2.4,4,63,88,,
2014-15,1028,Fri,2015-03-20,8:30 PM,7:30 PM,BOS,SAS,CSN-NE,135.0,1.2,2.0,30.0,47.0,FSSW-SA,135.0,7.6,13,70,,,
2014-15,1029,Fri,2015-03-20,10:00 PM,7:00 PM,CHA,SAC,SSO-CHA,150.0,0.28,0.4,3.1,4.0,CSN-S,150.0,1.9,3,25,38,,
2014-15,1030,Fri,2015-03-20,10:30 PM,7:30 PM,NOP,GSW,FSNO,150.0,0.61,1.25,3.8,,CSN-BA,150.0,3.2,6,80,129,,
2014-15,1031,Fri,2015-03-20,10:30 PM,7:30 PM,WAS,LAC,CSN-W,150.0,1,2.0,24.0,30.0,FSNP,150.0,0.7,1,38,63,,
2014-15,1032,Sat,2015-03-21,7:00 PM,7:00 PM,BRK,IND,YES,150.0,0.4,1.0,32.0,29.0,FSI,150.0,1,2,11,,,
2014-15,1033,Sat,2015-03-21,7:30 PM,7:30 PM,CHI,DET,WGN,135.0,4.7,9.0,164.0,211.0,FSD,135.0,1.1,2,19,17,,
2014-15,1034,Sat,2015-03-21,8:00 PM,7:00 PM,PHX,HOU,FSA,135.0,1.1,2.0,20.0,18.0,ROOT,150.0,1.8,3,41,81,,
2014-15,1035,Sat,2015-03-21,8:00 PM,7:00 PM,POR,MEM,CSN-POR,150.0,1.5,3.0,17.0,26.0,SSO-MEM,150.0,3.12,5.1,20.3,,,
2014-15,1036,Sat,2015-03-21,10:30 PM,7:30 PM,UTA,GSW,ROOT,150.0,2.54,5.4,22.7,,CSN-BA,135.0,4,8,100,159,,
2014-15,1037,Sun,2015-03-22,3:00 PM,2:00 PM,CLE,MIL,FSO,135.0,8.6,16.0,126.0,191.0,FSNWI,135.0,1.8,4,16,,,
2014-15,1038,Sun,2015-03-22,3:00 PM,2:00 PM,MIA,OKC,SunSpM,150.0,4.7,10.0,77.0,114.0,FSOK,150.0,6.8,13.1,47.8,,,
2014-15,1039,Sun,2015-03-22,3:00 PM,3:00 PM,SAS,ATL,FSSW-SA,135.0,8.3,17.0,76.0,,SSO-ATL,135.0,1.6,3,37,,,
2014-15,1040,Sun,2015-03-22,3:30 PM,12:30 PM,NOP,LAC,FSNO,150.0,1.55,2.9,10.1,,FSNP,150.0,0.9,2,48,61,,
2014-15,1041,Sun,2015-03-22,4:00 PM,4:00 PM,NYK,TOR,MSG,150.0,0.3,1.0,24.0,45.0,,,,,,,,
2014-15,1042,Sun,2015-03-22,6:00 PM,3:00 PM,WAS,SAC,CSN-W,150.0,0.7,1.0,16.0,19.0,CSN-S,135.0,1.5,3,21,36,,
2014-15,1043,Sun,2015-03-22,6:00 PM,6:00 PM,DET,BOS,FSD,165.0,0.9,2.0,17.0,19.0,CSN-NE,165.0,2.1,4,51,91,,
2014-15,1044,Sun,2015-03-22,6:00 PM,6:00 PM,DEN,ORL,ASE,150.0,0.3,1.0,5.0,8.0,FSFL,150.0,0.7,1,10,12,,
2014-15,1045,Sun,2015-03-22,7:00 PM,6:00 PM,CHA,MIN,SSO-CHA,,,,,,FSNN-MIN,135.0,0.7,1,12,12,,
2014-15,1046,Sun,2015-03-22,9:00 PM,6:00 PM,DAL,PHX,FSSW-DAL,165.0,2.4,4.0,63.0,82.0,FSA,165.0,2,3,37,45,,
2014-15,1047,Sun,2015-03-22,9:30 PM,6:30 PM,PHI,LAL,CSN-P,150.0,0.3,1.0,10.0,10.0,TWC SN/TWC D,150.0,1,2,55,66,,
2014-15,1048,Mon,2015-03-23,7:00 PM,7:00 PM,HOU,IND,ROOT,165.0,2.3,4.0,52.0,72.0,FSI,165.0,2.5,4,27,,,
2014-15,1049,Mon,2015-03-23,7:30 PM,7:30 PM,BOS,BRK,CSN-NE,135.0,2.6,4.0,62.0,82.0,YES,135.0,0.4,1,31,33,NBA TV,
2014-15,1050,Mon,2015-03-23,7:30 PM,7:30 PM,MEM,NYK,SSO-MEM,150.0,3.59,5.3,23.5,,MSG,150.0,0.7,1,51,52,,
2014-15,1051,Mon,2015-03-23,8:00 PM,7:00 PM,CHA,CHI,SSO-CHA,150.0,0.6,0.9,6.9,9.1,WGN,150.0,5.8,9,203,297,,
2014-15,1052,Mon,2015-03-23,9:00 PM,7:00 PM,MIN,UTA,,,,,,,ROOT,180.0,4.808333333,8.833333333,42.91666667,,,
2014-15,1053,Mon,2015-03-23,10:30 PM,7:30 PM,WAS,GSW,CSN-W,135.0,1.4,4.0,33.0,33.0,CSN-BA,135.0,5.3,9,131,187,,
2014-15,1054,Tue,2015-03-24,7:30 PM,7:30 PM,TOR,DET,,,,,,,FSD+,165.0,1,2,19,21,,
2014-15,1055,Tue,2015-03-24,8:00 PM,7:00 PM,MIA,MIL,SunSpM,165.0,6.5,11.0,107.0,161.0,FSNWI,150.0,1.3,2,12,,,
2014-15,1056,Tue,2015-03-24,8:00 PM,7:00 PM,LAL,OKC,TWC SN/TWC D,135.0,1,2.0,53.0,77.0,FSS,150.0,8.38,13.4,59.1,,TNT,
2014-15,1057,Tue,2015-03-24,8:30 PM,7:30 PM,SAS,DAL,FSSW-SA,165.0,11.1,17.0,101.0,,FSSW-DAL,,,,,,,
2014-15,1058,Tue,2015-03-24,10:00 PM,7:00 PM,PHI,SAC,CSN-P,165.0,0.2,0.0,6.0,8.0,CSN-S,165.0,1.7,3,23,37,,
2014-15,1059,Tue,2015-03-24,10:30 PM,7:30 PM,GSW,POR,CSN-BA,150.0,4.5,8.0,111.0,147.0,,,,,,,TNT,
2014-15,1060,Wed,2015-03-25,7:00 PM,7:00 PM,BRK,CHA,YES,150.0,0.3,1.0,25.0,27.0,SSO-CHA,150.0,0.65,1.2,7.8,8.4,,
2014-15,1061,Wed,2015-03-25,7:00 PM,7:00 PM,LAC,NYK,FSNP,150.0,0.4,1.0,20.0,39.0,MSG,150.0,0.5,1,38,45,ESPN,
2014-15,1062,Wed,2015-03-25,7:00 PM,7:00 PM,ATL,ORL,SSO-ATL,150.0,2.1,3.0,48.0,53.0,FSFL,150.0,0.7,1,11,18,,
2014-15,1063,Wed,2015-03-25,7:00 PM,7:00 PM,IND,WAS,FSI,165.0,2.4,4.0,26.0,,CSN-W,165.0,1.6,3,39,43,,
2014-15,1064,Wed,2015-03-25,7:30 PM,7:30 PM,MIA,BOS,SunSpM,180.0,5.6,9.0,91.0,130.0,CSN-NE,165.0,2.7,5,66,93,,
2014-15,1065,Wed,2015-03-25,7:30 PM,7:30 PM,CHI,TOR,CSN-C,150.0,3.2,6.0,111.0,152.0,,,,,,,,
2014-15,1066,Wed,2015-03-25,8:00 PM,7:00 PM,CLE,MEM,FSO,135.0,12.1,17.0,178.0,259.0,SSO-MEM,135.0,5.433333333,8,35.55555556,,,
2014-15,1067,Wed,2015-03-25,8:00 PM,7:00 PM,LAL,MIN,TWC SN/TWC D,165.0,1,2.0,57.0,71.0,FSNN-MIN,165.0,1.6,3,27,37,,
2014-15,1068,Wed,2015-03-25,8:00 PM,7:00 PM,HOU,NOP,ROOT,150.0,2.7,5.0,63.0,100.0,FSNO,150.0,1.26,2,8.1,,,
2014-15,1069,Wed,2015-03-25,9:00 PM,7:00 PM,PHI,DEN,TCN-P,150.0,0.4,1.0,13.0,11.0,ASE,150.0,1.1,2,17,21,,
2014-15,1070,Wed,2015-03-25,9:00 PM,7:00 PM,POR,UTA,CSN-POR,150.0,3.7,7.0,43.0,63.0,ROOT,150.0,4.56,9.1,41.2,,,
2014-15,1071,Wed,2015-03-25,9:30 PM,8:30 PM,OKC,SAS,FSOK,135.0,5.422222222,8.222222222000001,38.11111111,,FSSW-SA,135.0,6.7,11,61,,ESPN,
2014-15,1072,Wed,2015-03-25,10:00 PM,7:00 PM,SAC,PHX,CSN-S,150.0,1.8,3.0,25.0,40.0,FSA,150.0,2.2,4,40,66,,
2014-15,1073,Thu,2015-03-26,8:00 PM,7:00 PM,IND,MIL,FSI,165.0,2.1,3.0,23.0,,FSNWI,165.0,0.8,1,7,,,
2014-15,1074,Fri,2015-03-27,7:00 PM,7:00 PM,DET,ORL,FSD,150.0,0.9,2.0,17.0,20.0,FSFL,150.0,0.9,1,13,19,,
2014-15,1075,Fri,2015-03-27,7:00 PM,7:00 PM,LAC,PHI,FSNP,150.0,0.4,1.0,24.0,31.0,CSN-P,150.0,0.4,1,13,16,,
2014-15,1076,Fri,2015-03-27,7:00 PM,7:00 PM,CHA,WAS,SSO-CHA,150.0,0.47,1.0,5.6,6.4,CSN-W,150.0,0.7,1,18,21,,
2014-15,1077,Fri,2015-03-27,7:30 PM,7:30 PM,MIA,ATL,SunSpM,150.0,4,7.0,65.0,81.0,SSO-ATL,150.0,2.5,4,59,76,,
2014-15,1078,Fri,2015-03-27,7:30 PM,7:30 PM,CLE,BRK,FSO,150.0,9.1,15.0,134.0,204.0,YES,150.0,0.5,1,39,40,,
2014-15,1079,Fri,2015-03-27,7:30 PM,7:30 PM,BOS,NYK,CSN-NE,165.0,2.1,4.0,50.0,64.0,MSG,165.0,0.3,1,26,31,,
2014-15,1080,Fri,2015-03-27,7:30 PM,7:30 PM,LAL,TOR,TWC SN/TWC D,150.0,0.4,1.0,22.0,30.0,,,,,,,,
